sn_sample,lysate_sample,log10_enrichment_factor
24L006480,24L006461,0.3640447893604759
24L006480,24L006461,-0.3319855587112639
24L006480,24L006461,-0.9126793611424218
24L006480,24L006461,0.07393075260076001
24L006480,24L006461,0.5699799765087127
24L006480,24L006461,-0.09583783369477489
24L006480,24L006461,-0.2607088680329128
24L006480,24L006461,-0.02300532885663489
24L006480,24L006461,-0.1814463649487527
24L006480,24L006461,-0.37024175772830237
24L006480,24L006461,-0.5135660749413623
24L006480,24L006461,-0.7986471125987831
24L006480,24L006461,-1.1370170448835146
24L006480,24L006461,-0.4942178513159544
24L006480,24L006461,-0.3145625997914795
24L006480,24L006461,-0.43421586960670533
24L006480,24L006461,-1.1344962122885656
24L006480,24L006461,-0.18547431069676065
24L006480,24L006461,-1.1675502760306253
24L006480,24L006461,-0.4828741267242644
24L006480,24L006461,-0.11759557177742831
24L006480,24L006461,-0.23792432622217147
24L006480,24L006461,-0.031382212729937235
24L006480,24L006461,-0.43570194836000425
24L006480,24L006461,-1.0445361458008193
24L006480,24L006461,0.397520941393951
24L006480,24L006461,-0.8751252856483904
24L006480,24L006461,-0.6574863195053948
24L006480,24L006461,0.15674267667032263
24L006480,24L006461,-0.3490462344384193
24L006480,24L006461,-1.136019224911168
24L006480,24L006461,-0.018405203802120955
24L006480,24L006461,-0.908455332108781
24L006480,24L006461,-0.6626258427107488
24L006480,24L006461,-0.8324918417908298
24L006480,24L006461,-0.42443794417026676
24L006480,24L006461,0.0018712520099189059
24L006480,24L006461,-0.29756889147410476
24L006480,24L006461,-1.1117310223858006
24L006480,24L006461,0.026048649487895852
24L006480,24L006461,-0.693481495617449
24L006480,24L006461,0.08805098469914635
24L006480,24L006461,0.0645883090800811
24L006480,24L006461,-0.614849421709619
24L006480,24L006461,-0.223476065341394
24L006480,24L006461,-0.2267392574866532
24L006480,24L006461,-0.7443206967553975
24L006480,24L006461,-0.24548105116214375
24L006480,24L006461,-0.940382211349629
24L006480,24L006461,-1.2219338536177613
24L006480,24L006461,-0.22860829972479918
24L006480,24L006461,0.12729082340323838
24L006480,24L006461,-0.5865157264835879
24L006480,24L006461,-0.1372140911627691
24L006480,24L006461,0.5842264934547272
24L006480,24L006461,0.46755330018239605
24L006480,24L006461,0.5115048995519106
24L006480,24L006461,-0.06862173272337332
24L006480,24L006461,-0.967206233811502
24L006480,24L006461,0.16757844837483335
24L006480,24L006461,-1.0379028780027832
24L006480,24L006461,-0.4185905617105057
24L006480,24L006461,0.2764263479121417
24L006480,24L006461,-0.025449435920236747
24L006480,24L006461,-0.3562638102857351
24L006480,24L006461,-0.6058719358989137
24L006480,24L006461,0.12094479313556786
24L006480,24L006461,0.2578655691947371
24L006480,24L006461,-0.14813376526134636
24L006480,24L006461,-0.9844383803840231
24L006480,24L006461,-0.4705203545823269
24L006480,24L006461,-0.014762316968451015
24L006480,24L006461,-1.6611457926907038
24L006480,24L006461,-0.25978136900072424
24L006480,24L006461,-0.8657485930527248
24L006480,24L006461,0.061737093080558345
24L006480,24L006461,-1.0709556713498638
24L006480,24L006461,-0.7864052665845201
24L006480,24L006461,-0.7235394106098386
24L006480,24L006461,-0.4727056239996582
24L006480,24L006461,-1.0098098044808153
24L006480,24L006461,0.3944262106923108
24L006480,24L006461,-0.1780155385098353
24L006480,24L006461,-0.8796460717339525
24L006480,24L006461,-0.3432245186633961
24L006480,24L006461,-1.8118732122698702
24L006480,24L006461,0.44142495257166703
24L006480,24L006461,0.3435725832890077
24L006480,24L006461,-0.3352351993883696
24L006480,24L006461,-0.5264991175138627
24L006480,24L006461,0.24800807386688586
24L006480,24L006461,-0.4453513362722934
24L006480,24L006461,-0.24573428582033457
24L006480,24L006461,0.16267390560568926
24L006480,24L006461,-0.0633600312673498
24L006480,24L006461,-0.4506612420672338
24L006480,24L006461,-0.29461837183467676
24L006480,24L006461,0.3027048381808902
24L006480,24L006461,-1.3558512007396981
24L006480,24L006461,-0.3099942237678646
24L006480,24L006461,0.12769481829925755
24L006480,24L006461,-0.3201699576772107
24L006480,24L006461,-0.9994666288669762
24L006480,24L006461,-1.3159750529675072
24L006480,24L006461,-1.4426487292630101
24L006480,24L006461,-1.2366239062271356
24L006480,24L006461,-0.8520428066168244
24L006480,24L006461,-1.0551628134792526
24L006480,24L006461,0.5369478455616209
24L006480,24L006461,-0.7312669946284873
24L006480,24L006461,-0.1437553138241839
24L006480,24L006461,-1.377631954031599
24L006480,24L006461,-1.7550969913799395
24L006480,24L006461,-0.4334371224357813
24L006480,24L006461,-0.35138678317177297
24L006480,24L006461,-0.6592091362733871
24L006480,24L006461,-0.45343224298464835
24L006480,24L006461,-0.178729374858451
24L006480,24L006461,-0.9191929122796909
24L006480,24L006461,-1.0486792766387116
24L006480,24L006461,-0.22092511025826528
24L006480,24L006461,-0.38179138661668277
24L006480,24L006461,-0.8581058261205459
24L006480,24L006461,-1.0343822850815572
24L006480,24L006461,-0.9974207123199933
24L006480,24L006461,-1.051026820094697
24L006480,24L006461,-0.4954081053674131
24L006480,24L006461,-1.2751180635055444
24L006480,24L006461,-1.041839852108406
24L006480,24L006461,-0.4544421984317731
24L006480,24L006461,-0.4637368958358493
24L006480,24L006461,-0.8934329703277049
24L006480,24L006461,0.05707450983331105
24L006480,24L006461,-0.40898942878339445
24L006480,24L006461,-0.5462351916947304
24L006480,24L006461,-0.6465250939581539
24L006480,24L006461,-0.5834680334015827
24L006480,24L006461,-0.049452948509547096
24L006480,24L006461,0.4751472215595017
24L006480,24L006461,0.1554407060172133
24L006480,24L006461,-0.24880600001806255
24L006480,24L006461,0.3881874213011915
24L006480,24L006461,0.4686739245209942
24L006480,24L006461,0.23849876696108405
24L006480,24L006461,-0.32796827254149624
24L006480,24L006461,-0.7349465824833538
24L006480,24L006461,-0.35836573330052685
24L006480,24L006461,-0.276683422179429
24L006480,24L006461,-0.1469636615330246
24L006480,24L006461,0.4696297257593669
24L006480,24L006461,-0.5455721465554022
24L006480,24L006461,-0.6074637302771242
24L006480,24L006461,-0.3166996134120832
24L006480,24L006461,-0.1986972160364465
24L006480,24L006461,-0.7799367681060869
24L006480,24L006461,-1.1309683935185784
24L006480,24L006461,-0.4066662049010306
24L006480,24L006461,-1.1380478477413851
24L006480,24L006461,-1.048438766505061
24L006480,24L006461,-0.12970403453462367
24L006480,24L006461,0.23976159171724915
24L006480,24L006461,-0.4034609949718194
24L006480,24L006461,-0.20139971315942165
24L006480,24L006461,-0.5105451421385234
24L006480,24L006461,-1.2578590580640385
24L006480,24L006461,0.1629590340496972
24L006480,24L006461,-0.9223640112016083
24L006480,24L006461,-0.4529259826739874
24L006480,24L006461,0.06233646610948138
24L006480,24L006461,0.8408090418963043
24L006480,24L006461,0.08994296420665548
24L006480,24L006461,-1.1607044410045129
24L006480,24L006461,-1.2472339360384503
24L006480,24L006461,-0.8443931551398509
24L006480,24L006461,0.516540800787522
24L006480,24L006461,-0.1381844510515665
24L006480,24L006461,0.12067859975800134
24L006480,24L006461,0.12133037707674738
24L006480,24L006461,-0.4638954264022759
24L006480,24L006461,-0.726940943185455
24L006480,24L006461,0.501255014982039
24L006480,24L006461,-0.2782148549213588
24L006480,24L006461,-0.328723375931469
24L006480,24L006461,0.47953436888246936
24L006480,24L006461,-0.23968832532099593
24L006480,24L006461,-0.9258291480312317
24L006480,24L006461,-1.756598064789608
24L006480,24L006461,-0.277624379668055
24L006480,24L006461,-1.2522289795577117
24L006480,24L006461,-0.3034264229866096
24L006480,24L006461,0.2738115951144018
24L006480,24L006461,0.04805133985912633
24L006480,24L006461,-0.42160589185185715
24L006480,24L006461,-0.9843716612371274
24L006480,24L006461,-0.014126203341009853
24L006480,24L006461,0.0037392009860833415
24L006480,24L006461,-1.354769071072095
24L006480,24L006461,0.11831243837666931
24L006480,24L006461,-0.4639560662726588
24L006480,24L006461,-0.3515603967986715
24L006480,24L006461,-0.4006692456527487
24L006480,24L006461,-0.33028670046397984
24L006480,24L006461,-0.37755577939019874
24L006480,24L006461,-1.1058765731424647
24L006480,24L006461,-0.8079200990246165
24L006480,24L006461,-1.1172488076721738
24L006480,24L006461,-0.2897335950418329
24L006480,24L006461,-0.1069024978644678
24L006480,24L006461,-0.8687541031924501
24L006480,24L006461,-0.6908358814825863
24L006480,24L006461,-1.3142449751672063
24L006480,24L006461,0.19479221015696271
24L006480,24L006461,0.12187868948817725
24L006480,24L006461,-0.6533394635815035
24L006480,24L006461,-0.8809885596094618
24L006480,24L006461,-0.5343589390390873
24L006480,24L006461,-0.2143570231690068
24L006480,24L006461,-0.673488043098477
24L006480,24L006461,-0.05522804952575961
24L006480,24L006461,0.05142527411849867
24L006480,24L006461,-0.11835416056959272
24L006480,24L006461,0.21494538767425123
24L006480,24L006461,-0.658862394153648
24L006480,24L006461,0.19959004558656068
24L006480,24L006461,-0.3505856183097652
24L006480,24L006461,0.051227844187217944
24L006480,24L006461,-0.19250924762552665
24L006480,24L006461,-0.8877987337957991
24L006480,24L006461,-0.22786963369826715
24L006480,24L006461,-0.8343097999151704
24L006480,24L006461,-0.07737817748739509
24L006480,24L006461,-0.7353407065471449
24L006480,24L006461,-0.9491413885652668
24L006480,24L006461,-1.074423674267965
24L006480,24L006461,-0.8514040199270474
24L006480,24L006461,0.02544217063951112
24L006480,24L006461,-0.3043064526330265
24L006480,24L006461,-0.3712101771074846
24L006480,24L006461,-1.146676110185816
24L006480,24L006461,-1.0424118422893356
24L006480,24L006461,-0.5055084322717389
24L006480,24L006461,-0.23264075085634356
24L006480,24L006461,0.15957619613117097
24L006480,24L006461,-0.03534831418445709
24L006480,24L006461,-1.539233031460158
24L006480,24L006461,-0.9962684250069539
24L006480,24L006461,0.18836028155707607
24L006480,24L006461,-0.892077531775074
24L006480,24L006461,0.001066170401692488
24L006480,24L006461,0.14160192810695157
24L006480,24L006461,-0.45255608606183656
24L006480,24L006461,0.01317413129007442
24L006480,24L006461,-1.3217688109691696
24L006480,24L006461,-0.42291193549314815
24L006480,24L006461,-0.05334324264618036
24L006480,24L006461,-0.45958121538257735
24L006480,24L006461,-0.5502795957206984
24L006480,24L006461,-1.0332396803464885
24L006480,24L006461,0.5871326110923808
24L006480,24L006461,-0.7515541308910153
24L006480,24L006461,-0.8281868770271419
24L006480,24L006461,0.235091713583764
24L006480,24L006461,-1.5910475361110927
24L006480,24L006461,0.5966908867204597
24L006480,24L006461,0.25514059367155595
24L006480,24L006461,-0.335703864357582
24L006480,24L006461,-1.08145446116203
24L006480,24L006461,-0.8553714216412802
24L006480,24L006461,-0.5222923152265527
24L006480,24L006461,-0.33414627936753044
24L006480,24L006461,-1.1233379025354213
24L006480,24L006461,0.11895908105815785
24L006480,24L006461,0.12455296705440459
24L006480,24L006461,0.21205019584170476
24L006480,24L006461,0.20164330589863919
24L006480,24L006461,-1.1073509561938648
24L006480,24L006461,-0.16301843984339928
24L006480,24L006461,-0.4202596626880184
24L006480,24L006461,0.23543085459913468
24L006480,24L006461,-1.377631954031599
24L006480,24L006461,-1.028466012925317
24L006480,24L006461,-0.6332785338749252
24L006480,24L006461,0.19965663226906954
24L006480,24L006461,-0.7047921215840228
24L006480,24L006461,0.176910611208016
24L006480,24L006461,0.16403457456678974
24L006480,24L006461,0.22408138743208675
24L006480,24L006461,-0.39367339914281335
24L006480,24L006461,0.4019126334481345
24L006480,24L006461,-0.5799585639454805
24L006480,24L006461,-0.22053168469461265
24L006480,24L006461,-0.39568315420123296
24L006480,24L006461,-0.703021295555025
24L006480,24L006461,-0.5417578893399861
24L006480,24L006461,-0.5060077136181537
24L006480,24L006461,0.05673017678740812
24L006480,24L006461,0.3218038976188552
24L006480,24L006461,-0.027978213263692306
24L006480,24L006461,-0.6771086268558262
24L006480,24L006461,0.43716554648580774
24L006480,24L006461,-0.12759555296657815
24L006480,24L006461,-0.6851986372350444
24L006480,24L006461,-0.5118662900634678
24L006480,24L006461,-0.22307075081649833
24L006480,24L006461,-1.3508387774436625
24L006480,24L006461,-1.4132498132413942
24L006480,24L006461,-0.6349971600299351
24L006480,24L006461,-0.5638456433623582
24L006480,24L006461,-0.44570337393738124
24L006480,24L006461,-0.37305956110641264
24L006480,24L006461,-0.009737841353423716
24L006480,24L006461,-0.15139479459044997
24L006480,24L006461,0.15970454191756714
24L006480,24L006461,0.01922095899922424
24L006480,24L006461,0.060882827741504636
24L006480,24L006461,0.2425318589756886
24L006480,24L006461,0.06648155004432538
24L006480,24L006461,0.3290621654684286
24L006480,24L006461,-0.5559243345917315
24L006480,24L006461,0.24294584250937032
24L006480,24L006461,-0.19023291839680176
24L006480,24L006461,0.131966843647015
24L006480,24L006461,-0.012368747176711737
24L006480,24L006461,-0.5514630719702679
24L006480,24L006461,0.235785501272292
24L006480,24L006461,-0.12366756582662464
24L006480,24L006461,-0.5509303129031103
24L006480,24L006461,-0.0460404762989895
24L006480,24L006461,-0.38473679680007816
24L006480,24L006461,0.08196304922764232
24L006480,24L006461,0.3175815425762128
24L006480,24L006461,-0.10690249786446786
24L006480,24L006461,-0.12982334016849198
24L006480,24L006461,-0.09733414596200289
24L006480,24L006461,-0.4605949293387265
24L006480,24L006461,-0.08427303844083699
24L006480,24L006461,-0.5296758484820254
24L006480,24L006461,0.058224164451839186
24L006480,24L006461,0.6243749317326123
24L006480,24L006461,-0.08134839339207972
24L006480,24L006461,0.37097257885476326
24L006480,24L006461,0.5446054810057592
24L006480,24L006461,-0.224601269195508
24L006480,24L006461,-0.15537214872192454
24L006480,24L006461,-0.23045145610952694
24L006480,24L006461,-0.8729271776798482
24L006480,24L006461,0.5148857314803621
24L006480,24L006461,-0.8161898136119008
24L006480,24L006461,-0.428135879616736
24L006480,24L006461,-0.29970167711172485
24L006480,24L006461,-0.41803072343523306
24L006480,24L006461,0.41823963714539447
24L006480,24L006461,-0.7822025416026498
24L006480,24L006461,-0.07282461755867213
24L006480,24L006461,-0.4767634270336137
24L006480,24L006461,-0.2975169523729188
24L006480,24L006461,0.3384309431832594
24L006480,24L006461,-0.2591211069393549
24L006480,24L006461,-0.43941564474865724
24L006480,24L006461,-0.23154500775988246
24L006480,24L006461,-0.18189094827009233
24L006480,24L006461,-0.3547623368324486
24L006480,24L006461,0.8201849858597641
24L006480,24L006461,-0.8404307305371104
24L006480,24L006461,0.15888423136857593
24L006480,24L006461,-1.435697156382978
24L006480,24L006461,-0.6053364482970077
24L006480,24L006461,-0.660262187197528
24L006480,24L006461,0.48688467183693385
24L006480,24L006461,-0.14867266629887302
24L006480,24L006461,-0.13418398219255379
24L006480,24L006461,0.3708234133843379
24L006480,24L006461,0.13596259167770003
24L006480,24L006461,-0.4057953634700763
24L006480,24L006461,0.4503236093332082
24L006480,24L006461,-0.451763519675227
24L006480,24L006461,0.10950229711111677
24L006480,24L006461,0.7285370014098591
24L006480,24L006461,-0.11171412519236198
24L006480,24L006461,0.051929755749707686
24L006480,24L006461,-0.20167460953651575
24L006480,24L006461,-0.2664254015301233
24L006480,24L006461,0.3072717648397088
24L006480,24L006461,-0.1451276834223681
24L006480,24L006461,0.47223074684936567
24L006480,24L006461,-1.3343036039415759
24L006480,24L006461,-0.597588708405645
24L006480,24L006461,0.051315536728401064
24L006480,24L006461,-0.4603742027685925
24L006480,24L006461,0.024490377908545274
24L006480,24L006461,0.36249673281327444
24L006480,24L006461,-0.6204651951300834
24L006480,24L006461,0.16595264366810145
24L006480,24L006461,-0.27660263824255193
24L006480,24L006461,-0.24762882467087574
24L006480,24L006461,0.5621683484232283
24L006480,24L006461,-0.5119069460928833
24L006480,24L006461,0.14255833220373645
24L006480,24L006461,-0.37612879283408923
24L006480,24L006461,-1.118686746432323
24L006480,24L006461,-0.6062422124490466
24L006480,24L006461,0.03729788399760012
24L006480,24L006461,-0.2810320834926143
24L006480,24L006461,0.3346990151676953
24L006480,24L006461,-0.8718106284116686
24L006480,24L006461,0.39716107465849654
24L006480,24L006461,-0.031345607279655956
24L006480,24L006461,-0.6316653870193568
24L006480,24L006461,-0.9817262864418321
24L006480,24L006461,-0.280240591813342
24L006480,24L006461,-0.17970847279536892
24L006480,24L006461,-0.195488662133516
24L006480,24L006461,-0.46819139135294097
24L006480,24L006461,-0.6799360509697
24L006480,24L006461,0.28472162390335987
24L006480,24L006461,-0.8699856459959794
24L006480,24L006461,0.09212820104169421
24L006480,24L006461,-0.07427066440784776
24L006480,24L006461,-1.2405648028776246
24L006480,24L006461,-0.616368912170054
24L006480,24L006461,-0.07973291298536203
24L006480,24L006461,0.2979180891983939
24L006480,24L006461,0.4418527977742152
24L006480,24L006461,0.19396101852354405
24L006480,24L006461,0.10693719137628752
24L006480,24L006461,-0.3631565197909138
24L006480,24L006461,-0.4643082069129342
24L006480,24L006461,0.6079752950701457
24L006480,24L006461,-0.6602743020091365
24L006480,24L006461,-0.0038472054624764922
24L006480,24L006461,-0.021993418282920174
24L006480,24L006461,0.058002354158225564
24L006480,24L006461,-0.22555658926989214
24L006480,24L006461,-0.006516352068493969
24L006480,24L006461,0.3677551672884096
24L006480,24L006461,-0.6629669611690624
24L006480,24L006461,-0.7186671113671642
24L006480,24L006461,-0.26458129367710337
24L006480,24L006461,-0.2672799528143129
24L006480,24L006461,-0.7748095646712746
24L006480,24L006461,-0.17792701036581607
24L006480,24L006461,-1.2486213795288241
24L006480,24L006461,0.22175147160943373
24L006480,24L006461,0.4136024817511232
24L006480,24L006461,-0.13415513705611984
24L006480,24L006461,-0.1545882567073425
24L006480,24L006461,0.14809598699152612
24L006480,24L006461,0.20140940314041988
24L006480,24L006461,-0.8488683114248096
24L006480,24L006461,-0.28784724125308964
24L006480,24L006461,-0.053581238212394515
24L006480,24L006461,0.840373128733453
24L006480,24L006461,-0.09366300665874401
24L006480,24L006461,-0.71677769796238
24L006480,24L006461,-0.35468885166813513
24L006480,24L006461,0.039222041092888106
24L006480,24L006461,0.6432767836631436
24L006480,24L006461,-0.050349285249451585
24L006480,24L006461,0.18517882791643628
24L006480,24L006461,0.5710425731301567
24L006480,24L006461,-0.02714831744658568
24L006480,24L006461,-0.29518766959013354
24L006480,24L006461,-0.7031798261214517
24L006480,24L006461,0.37232509571344785
24L006480,24L006461,-0.8892296889022475
24L006480,24L006461,-0.5466954932554711
24L006480,24L006461,0.4742481922454413
24L006480,24L006461,-0.13422255476098321
24L006480,24L006461,-0.5782325484083795
24L006480,24L006461,-0.38495294706281274
24L006480,24L006461,0.03585025262229697
24L006480,24L006461,-1.3258648928062795
24L006480,24L006461,-0.2684710133128769
24L006480,24L006461,0.20702359987328497
24L006480,24L006461,-0.18450735567713755
24L006480,24L006461,-0.2539808933270088
24L006480,24L006461,0.31523158609493745
24L006480,24L006461,0.13082425164636843
24L006480,24L006461,-0.3349703445413986
24L006480,24L006461,-0.25292041830836764
24L006480,24L006461,0.15824015274577857
24L006480,24L006461,-0.6138128482967509
24L006480,24L006461,-0.15454413229969435
24L006480,24L006461,-0.5222370292993408
24L006480,24L006461,-0.499956218758117
24L006480,24L006461,-0.5561315065889181
24L006480,24L006461,-1.2147021410338887
24L006480,24L006461,-0.49419878193407146
24L006480,24L006461,-0.3159121345346692
24L006480,24L006461,0.25218524198691666
24L006480,24L006461,-0.08305822790915587
24L006480,24L006461,0.624736623224919
24L006480,24L006461,-0.06816879083075512
24L006480,24L006461,0.2214917544751289
24L006480,24L006461,-0.18363789696450858
24L006480,24L006461,-0.6035113078165969
24L006480,24L006461,-0.4863298597396928
24L006480,24L006461,-0.4261945650724731
24L006480,24L006461,0.18470594706709603
24L006480,24L006461,-0.8771139570572994
24L006480,24L006461,0.1137963630999484
24L006480,24L006461,-0.5187328911202929
24L006480,24L006461,-0.03304288714184455
24L006480,24L006461,-0.17527156332450214
24L006480,24L006461,0.7915487497566516
24L006480,24L006461,-0.6698230890120715
24L006480,24L006461,0.34746256704986994
24L006480,24L006461,-0.2677791488354439
24L006480,24L006461,-0.8374084356048555
24L006480,24L006461,-0.06411624681955831
24L006480,24L006461,0.4214687530953548
24L006480,24L006461,0.11366690232669181
24L006480,24L006461,0.25856461361784516
24L006480,24L006461,-0.3216632237006755
24L006480,24L006461,-0.41994355651766524
24L006480,24L006461,-0.052835236409869264
24L006480,24L006461,0.4567218115360674
24L006480,24L006461,0.2742759902494114
24L006480,24L006461,0.08946440725280747
24L006480,24L006461,-0.014944732446904911
24L006480,24L006461,-0.2854078514179988
24L006480,24L006461,-0.05887871506052474
24L006480,24L006461,0.039569277060669907
24L006480,24L006461,-0.42003580258468654
24L006480,24L006461,0.1586938634149352
24L006480,24L006461,-0.1774752629975182
24L006480,24L006461,0.24552216939278504
24L006480,24L006461,-0.784337195602459
24L006480,24L006461,0.3383713896032
24L006480,24L006461,-0.07325715255331643
24L006480,24L006461,-0.35269015070478815
24L006480,24L006461,-1.1482951830226928
24L006480,24L006461,-1.1061938311607395
24L006480,24L006461,0.7162850283839204
24L006480,24L006461,-0.06774306144335256
24L006480,24L006461,-1.558313684632456
24L006480,24L006461,-0.10709397090317269
24L006480,24L006461,0.22834856568297926
24L006480,24L006461,-0.6337423612405338
24L006480,24L006461,-0.056634185729788344
24L006480,24L006461,-0.012451446366973607
24L006480,24L006461,-0.06911393697506807
24L006480,24L006461,-0.833684933642509
24L006480,24L006461,0.10280138142647695
24L006480,24L006461,0.033100753762795025
24L006480,24L006461,0.37484027801964664
24L006480,24L006461,-0.6424782563015742
24L006480,24L006461,-1.0110503534948707
24L006480,24L006461,-1.1256873922772206
24L006480,24L006461,-0.4952667793498844
24L006480,24L006461,-0.8250255988242758
24L006480,24L006461,-0.026580379490060008
24L006480,24L006461,0.15324544701158352
24L006480,24L006461,-0.7227534436880656
24L006480,24L006461,-0.11131839552429383
24L006480,24L006461,-0.07226459995213519
24L006480,24L006461,-0.015533882042176792
24L006480,24L006461,-0.41087880725536496
24L006480,24L006461,0.33913685911354796
24L006480,24L006461,-0.38819967263439364
24L006480,24L006461,0.09840931908889686
24L006480,24L006461,-0.8356727268314641
24L006480,24L006461,0.2093451453449185
24L006480,24L006461,-0.14617896316832063
24L006480,24L006461,-0.43699769571218916
24L006480,24L006461,0.05924323538704848
24L006480,24L006461,-0.19415698353508917
24L006480,24L006461,-1.4445787436622126
24L006480,24L006461,-1.3347519575502076
24L006480,24L006461,-0.5612825318847985
24L006480,24L006461,0.08162307701437665
24L006480,24L006461,0.41804844608930025
24L006480,24L006461,0.04663439317849193
24L006480,24L006461,-0.09737392029212157
24L006480,24L006461,-0.7876253121614337
24L006480,24L006461,0.21481542399303302
24L006480,24L006461,0.2333581420893597
24L006480,24L006461,-0.012842334459154687
24L006480,24L006461,-0.25560198608452156
24L006480,24L006461,0.03513524886617605
24L006480,24L006461,-0.28288706376596956
24L006480,24L006461,-0.009968262214127785
24L006480,24L006461,-0.6316653870193569
24L006480,24L006461,-0.7588602039318808
24L006480,24L006461,0.29562514475210866
24L006480,24L006461,0.4802077073069194
24L006480,24L006461,-0.5123773536465798
24L006480,24L006461,-0.5900326791133275
24L006480,24L006461,-1.493750278777867
24L006480,24L006461,-0.5446384692584918
24L006480,24L006461,-0.4478082845929967
24L006480,24L006461,-0.7069747398261722
24L006480,24L006461,-0.40613890374762973
24L006480,24L006461,-0.18143469525016553
24L006480,24L006461,0.4215747191934553
24L006480,24L006461,-0.4807802985007732
24L006480,24L006461,-0.144289654317086
24L006480,24L006461,-0.36059861473281885
24L006480,24L006461,0.23977934447061494
24L006480,24L006461,-0.8717389567419123
24L006480,24L006461,0.15169091866404305
24L006480,24L006461,-0.16294598763395246
24L006480,24L006461,0.1544111650801381
24L006480,24L006461,-0.03176499478048288
24L006480,24L006461,-0.3971791234332505
24L006480,24L006461,-0.15883395591986163
24L006480,24L006461,-0.2564300291644718
24L006480,24L006461,-0.026154992781125926
24L006480,24L006461,-0.7408098564444248
24L006480,24L006461,-0.42556273260660304
24L006480,24L006461,0.10968321545653803
24L006480,24L006461,0.1680839907473461
24L006480,24L006461,0.5097675274505014
24L006480,24L006461,-0.5525484285126536
24L006480,24L006461,0.0005519547019771724
24L006480,24L006461,-0.25672076472168676
24L006480,24L006461,-0.08668314508273334
24L006480,24L006461,-0.24215987748560996
24L006480,24L006461,-0.5414887566702689
24L006480,24L006461,-0.6495595679912732
24L006480,24L006461,-0.8712957021472891
24L006480,24L006461,0.29496311027398064
24L006480,24L006461,-0.1644571328709542
24L006480,24L006461,0.3559237575027568
24L006480,24L006461,-0.029930783046020242
24L006480,24L006461,-0.41891105883200147
24L006480,24L006461,-0.6857622901135193
24L006480,24L006461,-0.636074505924412
24L006480,24L006461,-0.702824826661422
24L006480,24L006461,-0.765837862146356
24L006480,24L006461,0.23667035616812698
24L006480,24L006461,-0.22418728129223756
24L006480,24L006461,-0.10847732165168818
24L006480,24L006461,-0.3704218400721617
24L006480,24L006461,-0.6132689881335889
24L006480,24L006461,0.24078446980112342
24L006480,24L006461,0.7396549459561312
24L006480,24L006461,-0.30872646580445706
24L006480,24L006461,0.10258037766520497
24L006480,24L006461,-0.02434504371141585
24L006480,24L006461,-0.9130543721762605
24L006480,24L006461,-0.11730775077874472
24L006480,24L006461,0.15591278037504472
24L006480,24L006461,-0.4833281334433097
24L006480,24L006461,-0.6669044779304734
24L006480,24L006461,-0.026899502315469583
24L006480,24L006461,-0.009219783238302299
24L006480,24L006461,-0.2406282174184257
24L006480,24L006461,-0.2982332526768008
24L006480,24L006461,-0.6711739283030304
24L006480,24L006461,-0.13710737806725082
24L006480,24L006461,-0.6896573339970435
24L006480,24L006461,-0.6904464863240767
24L006480,24L006461,-0.8237840915091889
24L006480,24L006461,0.36073545781217936
24L006480,24L006461,-0.5343161751045924
24L006480,24L006461,-0.7173382333895956
24L006480,24L006461,0.05011568197564763
24L006480,24L006461,-0.4351982501284237
24L006480,24L006461,-0.40762923037349336
24L006480,24L006461,0.2900983261231445
24L006480,24L006461,-0.13462466601266201
24L006480,24L006461,-0.2083647666301491
24L006480,24L006461,0.3505800496683344
24L006480,24L006461,0.24175285830479087
24L006480,24L006461,-0.8861417516945681
24L006480,24L006461,-0.7327473291494544
24L006480,24L006461,0.14186006579353608
24L006480,24L006461,-0.09556627234035661
24L006480,24L006461,-0.9768990451753914
24L006480,24L006461,0.7247854158846789
24L006480,24L006461,0.11207139856147014
24L006480,24L006461,0.5514675200449703
24L006480,24L006461,-0.6817948360091592
24L006480,24L006461,-0.4816234131897196
24L006480,24L006461,-0.22139019260551346
24L006480,24L006461,0.21386847288285696
24L006480,24L006461,-0.6115248556213747
24L006480,24L006461,-0.4684211775920653
24L006480,24L006461,-1.0204620162515248
24L006480,24L006461,-0.9128611376983661
24L006480,24L006461,-0.2861493710860637
24L006480,24L006461,0.5368576310749511
24L006480,24L006461,-0.9568290624000573
24L006480,24L006461,-0.8556124369334583
24L006480,24L006461,-0.33104880831367983
24L006480,24L006461,-1.270867186351886
24L006480,24L006461,-1.5955880674887724
24L006480,24L006461,-0.01303100250944506
24L006480,24L006461,0.13101413711268386
24L006480,24L006461,-1.144695859329567
24L006480,24L006461,-0.3027127096264691
24L006480,24L006461,0.14792594331272269
24L006480,24L006461,-0.9098695957649506
24L006480,24L006461,-0.27475330124174313
24L006480,24L006461,0.33223482083708644
24L006480,24L006461,-0.6471162273272157
24L006480,24L006461,-0.26231815413157206
24L006480,24L006461,0.6121741216910896
24L006480,24L006461,-0.05664406605152091
24L006480,24L006461,0.10989206108783045
24L006480,24L006461,-0.47659403439729725
24L006480,24L006461,-1.12698272060687
24L006480,24L006461,-0.41139768167007484
24L006480,24L006461,-0.3057142155574169
24L006480,24L006461,-0.08611395687637942
24L006480,24L006461,0.7028830951782804
24L006480,24L006461,0.33588006973193657
24L006480,24L006461,-0.6993501453609332
24L006480,24L006461,0.1470715606639857
24L006480,24L006461,-0.42726542510248144
24L006480,24L006461,-0.32875124748082407
