pathway,stouffer_pval,min_pval,n_timepoints,n_significant,mean_NES,stouffer_padj
GOBP_SMALL_MOLECULE_BIOSYNTHETIC_PROCESS,0.6743747689046992,0.224137931034483,10,0,0.012330764193394017,1.0
GOBP_REGULATION_OF_DNA_METABOLIC_PROCESS,0.6777236197810276,0.0942028985507246,10,0,0.0075500141351605874,1.0
GOBP_EPITHELIAL_CELL_DIFFERENTIATION,0.6791799206005507,0.131362978563717,10,0,0.01749172697085096,1.0
GOMF_ENZYME_REGULATOR_ACTIVITY,0.6842653023544724,0.130122950819672,10,0,-0.2312428565111837,1.0
GOBP_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY,0.6847837841583135,0.0428571428571429,10,0,-0.26810579738478185,1.0
GOMF_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.6880861467557575,0.145762711864407,10,0,0.19902601724365282,1.0
GOBP_PROTEIN_STABILIZATION,0.6890897505281515,0.0781609195402299,10,0,-0.1785871109929137,1.0
GOBP_RRNA_PROCESSING,0.6893552900220669,0.113207547169811,10,0,0.046864889067681534,1.0
GOBP_NERVOUS_SYSTEM_PROCESS,0.691264590313376,0.0528992878942014,10,0,-0.35730768328627577,1.0
GOBP_REGULATION_OF_CELL_CELL_ADHESION,0.6914350561500887,0.0048743988856343,10,0,0.06342167873243151,1.0
GOCC_PRESYNAPSE,0.6963795663714104,0.230448383733055,10,0,-0.17973899930294238,1.0
GOBP_VESICLE_ORGANIZATION,0.7011412828044542,0.0528455284552846,10,0,-0.11551598922968073,1.0
GOBP_POSITIVE_REGULATION_OF_ORGANELLE_ORGANIZATION,0.704299546630796,0.0162407661858687,10,0,-0.10166434793737648,1.0
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_STIMULUS,0.7073839461377496,0.0144707019063189,10,0,0.032849296568943885,1.0
GOBP_NEGATIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS,0.7094382981803844,0.0452322738386308,10,0,0.024811667855226215,1.0
GOMF_TRANSPORTER_ACTIVITY,0.7100440020332704,0.0954446854663774,10,0,-0.08238952117128731,1.0
GOCC_NUCLEAR_OUTER_MEMBRANE_ENDOPLASMIC_RETICULUM_MEMBRANE_NETWORK,0.7100823381471362,0.265237020316027,10,0,-0.23214713997494832,1.0
GOCC_TRANSPORTER_COMPLEX,0.7103583519132,0.238805970149254,10,0,-0.12893016713650937,1.0
GOBP_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS,0.7106637603086982,0.242537313432836,10,0,-0.054931490983883745,1.0
GOBP_NUCLEAR_CHROMOSOME_SEGREGATION,0.7112073545074061,0.219512195121951,10,0,0.19324660031963659,1.0
GOBP_POSITIVE_REGULATION_OF_IMMUNE_RESPONSE,0.7113131642067789,0.140602582496413,10,0,0.02601488993010239,1.0
GOBP_CELL_ACTIVATION,0.7120070785765373,0.0450450450450451,10,0,0.24733160019454345,1.0
GOCC_LATE_ENDOSOME,0.7128719644977473,0.0396659707724426,10,0,0.048422232751441675,1.0
GOBP_ORGANIC_ACID_METABOLIC_PROCESS,0.716878269158594,0.211693548387097,10,0,-0.24172720637409997,1.0
GOBP_CELL_JUNCTION_ASSEMBLY,0.7195335760460835,0.210629921259843,10,0,-0.09822460043942946,1.0
GOBP_CELLULAR_RESPONSE_TO_ENDOGENOUS_STIMULUS,0.7199981920334013,0.0943396226415094,10,0,0.004311748310321972,1.0
GOCC_ORGANELLE_SUBCOMPARTMENT,0.7208981462749091,0.306306306306306,10,0,-0.0588379336404574,1.0
GOBP_FOREBRAIN_DEVELOPMENT,0.7227395944069044,0.269393511988717,10,0,-0.35177558973854034,1.0
GOCC_CELL_BODY,0.7248512021987862,0.0865384615384615,10,0,-0.015570793703146157,1.0
GOBP_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY,0.7250623136736207,0.0370621184337964,10,0,-0.2999498591168893,1.0
GOBP_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION,0.725482674179855,0.0751381215469613,10,0,0.14763008716900108,1.0
GOMF_RIBONUCLEOPROTEIN_COMPLEX_BINDING,0.7268178332222304,0.164904862579281,10,0,-0.052765094808058986,1.0
GOBP_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY,0.7339318787539725,0.152452025586354,10,0,-0.3059563090768108,1.0
GOBP_RESPONSE_TO_PEPTIDE_HORMONE,0.73677742075212,0.160211267605634,10,0,0.04381494011208278,1.0
GOBP_SENSORY_SYSTEM_DEVELOPMENT,0.7379484451647073,0.125385405960946,10,0,-0.1136439193274444,1.0
GOBP_LEUKOCYTE_DIFFERENTIATION,0.7408826281202033,0.182608695652174,10,0,0.14636443803665838,1.0
GOBP_BLOOD_VESSEL_MORPHOGENESIS,0.7420705887341531,0.0984771573604061,10,0,-0.28563152388108615,1.0
GOBP_INORGANIC_ION_HOMEOSTASIS,0.7456959228643354,0.242248062015504,10,0,-0.09903516135698905,1.0
GOCC_GOLGI_APPARATUS,0.7492360179277164,0.0099106906077004,10,0,0.08110025792436651,1.0
GOBP_RIBOSOME_BIOGENESIS,0.7529202992784998,0.084648493543759,10,0,-0.18710108577212656,1.0
GOBP_GOLGI_VESICLE_TRANSPORT,0.7546228510740741,0.149028357987674,10,0,0.09347430453620338,1.0
GOBP_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY,0.7557833479116942,0.0267466715819749,10,0,0.10739552471755562,1.0
GOBP_CELL_FATE_COMMITMENT,0.7564778751043639,0.12332838038633,10,0,-0.03305005259309009,1.0
GOBP_CELLULAR_COMPONENT_DISASSEMBLY,0.7576100667635872,0.276464542651593,10,0,-0.41400132263394784,1.0
GOBP_MONONUCLEAR_CELL_DIFFERENTIATION,0.7604084707046876,0.107017543859649,10,0,0.19360978744458418,1.0
GOMF_PHOSPHATASE_BINDING,0.761220938154799,0.11849710982659,10,0,-0.20823829390367243,1.0
GOBP_ACTIVATION_OF_IMMUNE_RESPONSE,0.7631221996497601,0.0966810966810967,10,0,0.02127288301582162,1.0
GOCC_VESICLE_MEMBRANE,0.7638227152574036,0.0570071258907364,10,0,0.07074185584378181,1.0
GOBP_DNA_RECOMBINATION,0.7649635143796203,0.0425,10,0,-0.00224788530383927,1.0
GOBP_EMBRYO_DEVELOPMENT_ENDING_IN_BIRTH_OR_EGG_HATCHING,0.7696410382743857,0.296754250386399,10,0,-0.408684460327663,1.0
GOBP_CELL_CHEMOTAXIS,0.7711255191316493,0.240157480314961,10,0,0.2351282956299928,1.0
GOBP_POSITIVE_REGULATION_OF_SECRETION,0.7714438976294553,0.190789473684211,10,0,-0.07271781539414024,1.0
GOMF_ENZYME_INHIBITOR_ACTIVITY,0.774587128579576,0.0293317263788858,10,0,-0.3295574910878881,1.0
GOMF_PHOSPHOPROTEIN_PHOSPHATASE_ACTIVITY,0.7771901842566756,0.1,10,0,-0.05635419707424142,1.0
GOCC_PROTEIN_DNA_COMPLEX,0.7775044844085599,0.131216931216931,10,0,-0.015600679947628815,1.0
GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION,0.7808390410170838,0.125148986889154,10,0,-0.21130267554011758,1.0
GOMF_PROTEIN_CONTAINING_COMPLEX_BINDING,0.7831765163263741,0.0905233380480905,10,0,-0.08325854044753227,1.0
GOBP_NEGATIVE_REGULATION_OF_TRANSPORT,0.784206386856889,0.0099893507803498,10,0,-0.16525304274858618,1.0
GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS,0.7842136330829819,0.0085604938396766,10,0,-0.10709158139495119,1.0
GOCC_PLASMA_MEMBRANE_PROTEIN_COMPLEX,0.7897665347449594,0.0952380952380952,10,0,-0.23017826382624448,1.0
GOBP_REGULATION_OF_CELL_ADHESION,0.7918339239353465,0.185430463576159,10,0,0.15776812447758493,1.0
GOBP_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY,0.7919782073240418,0.0959332638164755,10,0,-0.025201663851271795,1.0
GOBP_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS,0.7938969025505361,0.0141048706355191,10,0,-0.39580846933609115,1.0
GOBP_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS,0.7940994452922534,0.0601719197707736,10,0,-0.25908552847324373,1.0
GOBP_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT,0.7944238652928751,0.107883817427386,10,0,0.045613534104570794,1.0
GOBP_RRNA_METABOLIC_PROCESS,0.7953003671509979,0.138686131386861,10,0,-0.07924433597652729,1.0
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS,0.7960643461704525,0.0869565217391304,10,0,0.09825647062538283,1.0
GOBP_RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN,0.799699215403438,0.0325821304151042,10,0,0.026445395132787188,1.0
GOCC_ENDOCYTIC_VESICLE,0.8000515565788802,0.214386459802539,10,0,0.0018377173696311644,1.0
GOBP_REGULATION_OF_CELL_ACTIVATION,0.8003310044460828,0.0950121125068483,10,0,0.2174091674259116,1.0
GOBP_REGULATION_OF_PROTEIN_TRANSPORT,0.8018538634829653,0.179591836734694,10,0,-0.26314083796119697,1.0
GOBP_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS,0.8042998768322469,0.14721919302072,10,0,0.12478891910367769,1.0
GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION,0.8082690227651784,0.213913043478261,10,0,-0.0021440002515535237,1.0
GOBP_IN_UTERO_EMBRYONIC_DEVELOPMENT,0.8141234170577676,0.172093023255814,10,0,-0.06816090549200922,1.0
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS,0.816976190329169,0.0626446355656764,10,0,-0.24530865919443684,1.0
GOCC_SECRETORY_GRANULE,0.8182423094382332,0.32824427480916,10,0,-0.188440059021015,1.0
GOBP_REGULATION_OF_LEUKOCYTE_DIFFERENTIATION,0.8192879677616682,0.026376633885212,10,0,0.17069516854566635,1.0
GOCC_MEMBRANE_PROTEIN_COMPLEX,0.8202539910153881,0.216216216216216,10,0,-0.3613275652878968,1.0
GOBP_REGULATION_OF_CYTOSKELETON_ORGANIZATION,0.8269091081170004,0.0953912111468382,10,0,-0.1330310167565289,1.0
GOBP_VASCULATURE_DEVELOPMENT,0.8304883534362568,0.103321033210332,10,0,-0.28653200902317927,1.0
GOCC_SECRETORY_VESICLE,0.8306174135407484,0.50187265917603,10,0,-0.3624583908253459,1.0
GOBP_SECRETION,0.831935138778392,0.0659062103929024,10,0,0.010455904423096195,1.0
GOBP_REGULATION_OF_IMMUNE_RESPONSE,0.8325795736400744,0.24390243902439,10,0,0.004752483505008687,1.0
GOBP_PROTEIN_CONTAINING_COMPLEX_ORGANIZATION,0.8336558104719253,0.214765100671141,10,0,-0.2056035469720819,1.0
GOBP_REGULATION_OF_CELL_POPULATION_PROLIFERATION,0.8381386594863425,0.0652173913043478,10,0,-0.26224541458869144,1.0
GOBP_RESPONSE_TO_ENDOGENOUS_STIMULUS,0.8385866834977589,0.0661870503597122,10,0,0.009008882152069608,1.0
GOBP_MESENCHYME_DEVELOPMENT,0.8407457229781825,0.0526315789473684,10,0,-0.04044160697763598,1.0
GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION,0.8409922287980895,0.378579003181336,10,0,-0.13750785145034777,1.0
GOBP_NUCLEOBASE_CONTAINING_COMPOUND_CATABOLIC_PROCESS,0.8426258189477143,0.145705521472393,10,0,-0.16967143640882906,1.0
GOBP_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION,0.8429580036539238,0.317256162915327,10,0,-0.08405258020057986,1.0
GOBP_ORGANOPHOSPHATE_CATABOLIC_PROCESS,0.8432785138678884,0.0853242320819113,10,0,-0.21234578970321438,1.0
GOCC_GLUTAMATERGIC_SYNAPSE,0.8436855309859687,0.13502538071066,10,0,-0.011649681852605287,1.0
GOBP_REGULATION_OF_CELLULAR_LOCALIZATION,0.8479181442780374,0.247,10,0,-0.25143126243788594,1.0
GOBP_REGULATION_OF_GROWTH,0.8485885778424098,0.10250862431731,10,0,-0.21630946176324897,1.0
GOBP_DENDRITE_DEVELOPMENT,0.8489856943229869,0.342776203966006,10,0,-0.3628304867808291,1.0
GOCC_VESICLE_LUMEN,0.8502535168732992,0.166666666666667,10,0,-0.18166985959982945,1.0
GOCC_ANCHORING_JUNCTION,0.850256813063567,0.0075338337193973,10,0,-0.13721704949155752,1.0
GOCC_CELL_LEADING_EDGE,0.8543132371542046,0.0604627972455331,10,0,-0.49460807779064,1.0
GOBP_REGULATION_OF_CATABOLIC_PROCESS,0.8544243112234373,0.0747950819672131,10,0,-0.35116257615636837,1.0
GOBP_POSITIVE_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS,0.8545835258343413,0.149590163934426,10,0,0.13787615703249398,1.0
GOBP_HOMEOSTASIS_OF_NUMBER_OF_CELLS,0.8590454162753978,0.0148089408586696,10,0,-0.3384416151733601,1.0
GOMF_PHOSPHORIC_ESTER_HYDROLASE_ACTIVITY,0.8607146384915155,0.108407079646018,10,0,0.014630963575420642,1.0
GOMF_PHOSPHATASE_ACTIVITY,0.8609630078319045,0.113250283125708,10,0,0.091091026513956,1.0
GOBP_CHROMOSOME_ORGANIZATION,0.8646402508931292,0.321739130434783,10,0,0.007894220097385473,1.0
GOBP_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES,0.86540947608733,0.198300283286119,10,0,-0.29414031942183655,1.0
GOBP_REGULATION_OF_PHOSPHORYLATION,0.8667446849623859,0.19908466819222,10,0,0.14932936192150037,1.0
GOBP_REGULATION_OF_INNATE_IMMUNE_RESPONSE,0.8670190972914721,0.327783558792924,10,0,0.011670669673747391,1.0
GOBP_REGULATION_OF_PROTEIN_SECRETION,0.8671929333227206,0.13677811550152,10,0,0.3046171296892891,1.0
GOBP_REGULATION_OF_RESPONSE_TO_STRESS,0.8693704330963443,0.122,10,0,-0.1458240462341113,1.0
GOBP_INFLAMMATORY_RESPONSE,0.8700907890227334,0.0052967188109017,10,0,-0.021266852634246193,1.0
GOBP_APOPTOTIC_PROCESS,0.8702785872698988,0.0043884114652606,10,0,-0.23092245469373635,1.0
GOBP_REGULATION_OF_PROGRAMMED_CELL_DEATH,0.8725477972042934,0.0191776952779488,10,0,-0.26394032079168533,1.0
GOBP_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS,0.8734953047589642,0.0847280334728034,10,0,-0.1634849681326705,1.0
GOBP_REGULATION_OF_IMMUNE_SYSTEM_PROCESS,0.8739250528171214,0.207612456747405,10,0,-0.06592295551145393,1.0
GOBP_RESPONSE_TO_TUMOR_NECROSIS_FACTOR,0.8751608023255827,0.0221561563106561,10,0,0.025054146528547518,1.0
GOBP_TRANSLATION,0.8767266619169646,0.0629741993778224,10,0,-0.3664172755142292,1.0
GOCC_NUCLEAR_CHROMOSOME,0.8767337591461197,0.0972803347280335,10,0,0.1403075413705035,1.0
GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION,0.8775220434697967,0.0258685384609815,10,0,-0.07491839624544655,1.0
GOBP_PHOSPHATIDYLINOSITOL_3_KINASE_PROTEIN_KINASE_B_SIGNAL_TRANSDUCTION,0.8812515380402495,0.258407079646018,10,0,-0.3243720712882506,1.0
GOBP_RENAL_SYSTEM_DEVELOPMENT,0.8820206118794552,0.280453257790368,10,0,-0.18497321044291928,1.0
GOBP_PROTEIN_RNA_COMPLEX_ORGANIZATION,0.8854990586008047,0.262626262626263,10,0,-0.10886993768079276,1.0
GOBP_IMMUNE_EFFECTOR_PROCESS,0.8875757193693582,0.109832635983264,10,0,0.020420039480387987,1.0
GOBP_TRANSMEMBRANE_TRANSPORT,0.8904280577137325,0.12112676056338,10,0,0.061958836221875604,1.0
GOBP_RIBOSE_PHOSPHATE_METABOLIC_PROCESS,0.8920430039870484,0.0758828955601373,10,0,-0.4539695889917096,1.0
GOBP_PURINE_NUCLEOTIDE_BIOSYNTHETIC_PROCESS,0.8962200529669938,0.0705467372134039,10,0,-0.4286520096121322,1.0
GOBP_DOUBLE_STRAND_BREAK_REPAIR,0.8964855296321546,0.278455284552846,10,0,-0.18587466918775228,1.0
GOBP_CHEMICAL_HOMEOSTASIS,0.8971651713330749,0.186131386861314,10,0,-0.21550040893735076,1.0
GOMF_PHOSPHOLIPID_BINDING,0.9024608053738596,0.0493653032440056,10,0,-0.2765551754462495,1.0
GOBP_REGULATION_OF_RESPONSE_TO_WOUNDING,0.9036023209788566,0.0926624317576323,10,0,0.15840672619587987,1.0
GOBP_NEGATIVE_REGULATION_OF_LOCOMOTION,0.9039216179155092,0.0247806520434182,10,0,0.024954057058749413,1.0
GOBP_INTRACELLULAR_MONOATOMIC_ION_HOMEOSTASIS,0.9044577433564038,0.412037037037037,10,0,-0.10346173165345758,1.0
GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION,0.905481781304839,0.0788321167883212,10,0,-0.09149652749686159,1.0
GOBP_CANONICAL_WNT_SIGNALING_PATHWAY,0.9062109909018115,0.227112676056338,10,0,-0.0018816136459166022,1.0
GOBP_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY,0.9072621632161648,0.174897119341564,10,0,-0.10756141506450989,1.0
GOBP_REGULATION_OF_ANATOMICAL_STRUCTURE_MORPHOGENESIS,0.9112711857558238,0.0676084762865792,10,0,-0.28858719194431515,1.0
GOBP_GROWTH,0.9120439643652625,0.031687377042318,10,0,-0.21660509446324888,1.0
GOBP_REGULATION_OF_WNT_SIGNALING_PATHWAY,0.9123520318034813,0.289416846652268,10,0,-0.15156589957751312,1.0
GOBP_POSITIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION,0.91542690241056,0.206349206349206,10,0,-0.2045453185976882,1.0
GOMF_PROTEIN_DOMAIN_SPECIFIC_BINDING,0.919512902160124,0.144699140401146,10,0,0.016908900435153296,1.0
GOBP_PYRIDINE_CONTAINING_COMPOUND_METABOLIC_PROCESS,0.91978324440288,0.0838052095130238,10,0,-0.460964786923791,1.0
GOBP_DEFENSE_RESPONSE_TO_OTHER_ORGANISM,0.9204729304423547,0.132102272727273,10,0,-0.12737811644139624,1.0
GOBP_POSITIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS,0.9231218297312589,0.162043795620438,10,0,0.04700642481168368,1.0
GOBP_REGULATION_OF_CELL_DEVELOPMENT,0.9254166086494748,0.402640264026403,10,0,-0.17380690199113552,1.0
GOBP_ORGANELLE_ASSEMBLY,0.9266250074705937,0.0032089693273308,10,0,-0.1850255106494106,1.0
GOCC_COATED_VESICLE,0.9272813145578345,0.0149031406743388,10,0,0.042803559781348685,1.0
GOBP_PROTEIN_MATURATION,0.9275092882588541,0.0285863008463972,10,0,-0.16537969453347098,1.0
GOCC_NEURON_TO_NEURON_SYNAPSE,0.9277265121009121,0.0103850969241398,10,0,-0.038079117133191176,1.0
GOCC_POSTSYNAPTIC_SPECIALIZATION,0.9277265121009121,0.0103850969241398,10,0,-0.038079117133191176,1.0
GOMF_LIPID_BINDING,0.9294851428286766,0.112466124661247,10,0,-0.07151913153443243,1.0
GOBP_MONOATOMIC_CATION_TRANSPORT,0.9319488829268964,0.0385055277378326,10,0,0.17258977168298612,1.0
GOBP_MONOATOMIC_ION_TRANSPORT,0.9319488829268964,0.0385055277378326,10,0,0.17258977168298612,1.0
GOBP_REGULATION_OF_HEMOPOIESIS,0.9349924336871366,0.100884955752212,10,0,0.2371879272242629,1.0
GOBP_LEUKOCYTE_PROLIFERATION,0.9350659854689253,0.0779036827195468,10,0,0.17396294742660415,1.0
GOBP_BEHAVIOR,0.9352215155925303,0.169456066945607,10,0,-0.25626071435989894,1.0
GOBP_ORGANELLE_FISSION,0.9378739384242458,0.266666666666667,10,0,0.14666513904813058,1.0
GOBP_MONOATOMIC_CATION_TRANSMEMBRANE_TRANSPORT,0.9388329515460049,0.0239605989364031,10,0,-0.08942995117609033,1.0
GOBP_REGULATION_OF_VESICLE_MEDIATED_TRANSPORT,0.9412213217826582,0.0584475532463823,10,0,-0.1865489779776182,1.0
GOBP_POSITIVE_REGULATION_OF_SIGNALING,0.9414291184581202,0.0413223140495868,10,0,-0.2522373369372123,1.0
GOBP_DEFENSE_RESPONSE_TO_SYMBIONT,0.9422222719920065,0.0426802094604748,10,0,0.05805234644854242,1.0
GOBP_SYNAPSE_ORGANIZATION,0.9425142944928345,0.176991150442478,10,0,-0.2843439653188803,1.0
GOBP_MYELOID_LEUKOCYTE_MIGRATION,0.9436713350955174,0.230919765166341,10,0,0.1911012948444043,1.0
GOBP_NUCLEOTIDE_BIOSYNTHETIC_PROCESS,0.9437699049909414,0.0754385964912281,10,0,-0.43706787125124363,1.0
GOBP_AMIDE_METABOLIC_PROCESS,0.9455017784611535,0.160919540229885,10,0,0.16005269340315803,1.0
GOBP_SMALL_MOLECULE_CATABOLIC_PROCESS,0.9466895351648281,0.462018730489074,10,0,-0.04679583702876637,1.0
GOBP_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY,0.9488590777841884,0.368606701940035,10,0,-0.005151277577319702,1.0
GOBP_RESPONSE_TO_OXIDATIVE_STRESS,0.9493347875078555,0.277777777777778,10,0,-0.188118522132137,1.0
GOBP_POSITIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS,0.951306142826047,0.109704641350211,10,0,0.010285261351487395,1.0
GOBP_POSITIVE_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION,0.9524879983719776,0.032520325203252,10,0,-0.12260488751910761,1.0
GOMF_ADENYL_NUCLEOTIDE_BINDING,0.9537589518104105,0.116778523489933,10,0,-0.21685127145761934,1.0
GOBP_RIBOSE_PHOSPHATE_BIOSYNTHETIC_PROCESS,0.9546206770983064,0.051212653931366,10,0,-0.5395938603327797,1.0
GOMF_TUBULIN_BINDING,0.9553860036809707,0.105691056910569,10,0,-0.15385924042387117,1.0
GOBP_POSITIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS,0.9566051731439826,0.472895040369089,10,0,0.11555991977715167,1.0
GOBP_PURINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS,0.9568185387060728,0.0939130434782609,10,0,-0.41231028801815944,1.0
GOBP_REGULATION_OF_ENDOCYTOSIS,0.9571573752651411,0.190376569037657,10,0,-0.14556729160582133,1.0
GOBP_REGULATION_OF_LOCOMOTION,0.9575556873105172,0.221052631578947,10,0,-0.07582023356635346,1.0
GOBP_POSITIVE_REGULATION_OF_GENE_EXPRESSION,0.9582797093300485,0.494318181818182,10,0,-0.0334460223492248,1.0
GOBP_HOMEOSTATIC_PROCESS,0.9587794553736083,0.299,10,0,-0.3145134078476907,1.0
GOBP_NEGATIVE_REGULATION_OF_CELL_POPULATION_PROLIFERATION,0.9592310952636282,0.149273447820343,10,0,-0.4461897320817657,1.0
GOBP_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS,0.9592657886507565,0.0985761226725082,10,0,0.2446067612170059,1.0
GOBP_NUCLEOTIDE_METABOLIC_PROCESS,0.959373337212208,0.119525246388852,10,0,-0.4346231135024844,1.0
GOCC_POSTSYNAPSE,0.9605202543425592,0.0751503006012024,10,0,-0.2869373890067285,1.0
GOCC_PERINUCLEAR_REGION_OF_CYTOPLASM,0.9608159665147753,0.142857142857143,10,0,-0.15151485678010623,1.0
GOBP_RESPONSE_TO_WOUNDING,0.9611135591225574,0.127062706270627,10,0,0.11588035082264944,1.0
GOBP_LEUKOCYTE_MIGRATION,0.9611288880684351,0.0127104583651593,10,0,0.08715196137970078,1.0
GOBP_ACTIN_FILAMENT_BUNDLE_ORGANIZATION,0.9616402800721969,0.164473684210526,10,0,-0.22339257901117424,1.0
GOBP_REGULATION_OF_CATALYTIC_ACTIVITY,0.9632737678106491,0.189304812834225,10,0,-0.3192662960730896,1.0
GOBP_MONOATOMIC_ION_HOMEOSTASIS,0.963551276500037,0.156186153968438,10,0,-0.23436828205020382,1.0
GOBP_REGULATION_OF_SECRETION,0.9650451671021971,0.223149113660063,10,0,-0.12443081232372533,1.0
GOBP_EXPORT_FROM_CELL,0.9653989110916108,0.312056737588653,10,0,0.1614866794504874,1.0
GOBP_POSITIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION,0.9656553210109046,0.0645526613816535,10,0,-0.07080983897589933,1.0
GOBP_LOCALIZATION_WITHIN_MEMBRANE,0.9658396627250362,0.126535626535627,10,0,-0.13893827167620168,1.0
GOBP_CELL_PROJECTION_MORPHOGENESIS,0.9695027867442292,0.0226562558086069,10,0,0.1605322226415371,1.0
GOBP_SMALL_MOLECULE_METABOLIC_PROCESS,0.9698842834511157,0.124579124579125,10,0,-0.574298931366563,1.0
GOMF_PROTEIN_HETERODIMERIZATION_ACTIVITY,0.9701563605469237,0.252873563218391,10,0,-0.22087622421502048,1.0
GOBP_NEGATIVE_REGULATION_OF_PROGRAMMED_CELL_DEATH,0.9715375364845587,0.133333333333333,10,0,-0.05544699751257261,1.0
GOBP_WOUND_HEALING,0.9721054422211831,0.132075471698113,10,0,-0.053058293245946894,1.0
GOBP_PROTEIN_FOLDING,0.9722481401960564,0.0678617157490397,10,0,0.0232477128007037,1.0
GOBP_PROTEIN_LOCALIZATION_TO_EXTRACELLULAR_REGION,0.9749950010879054,0.192546583850932,10,0,0.005256952756558064,1.0
GOCC_SYNAPSE,0.9758756044203697,0.369627507163324,10,0,-0.21536164910654718,1.0
GOBP_PURINE_CONTAINING_COMPOUND_METABOLIC_PROCESS,0.9769845552911339,0.276595744680851,9,0,-0.5055500552881248,1.0
GOBP_POSITIVE_REGULATION_OF_LOCOMOTION,0.9778917924117222,0.100977198697068,10,0,-0.04423749559289397,1.0
GOBP_REGULATION_OF_CELL_PROJECTION_ORGANIZATION,0.9818415837398269,0.0810810810810811,10,0,-0.06518433727653868,1.0
GOBP_CELL_MOTILITY,0.981843984192094,0.411483253588517,10,0,-0.1756324018172107,1.0
GOBP_MULTICELLULAR_ORGANISMAL_LEVEL_HOMEOSTASIS,0.9827797107803597,0.17384370015949,10,0,-0.21757334005457726,1.0
GOBP_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_METABOLIC_PROCESS,0.9837544794714604,0.172222222222222,9,0,-0.4677699198874139,1.0
GOBP_LOCOMOTION,0.9847490120616111,0.175824175824176,10,0,-0.026400015000375986,1.0
GOBP_RESPONSE_TO_GROWTH_FACTOR,0.985052065127909,0.0356354127701211,10,0,0.014456946792879677,1.0
GOMF_MOLECULAR_FUNCTION_INHIBITOR_ACTIVITY,0.9853809405647713,0.194748358862144,10,0,-0.21791171020751743,1.0
GOBP_ORGANOPHOSPHATE_BIOSYNTHETIC_PROCESS,0.986455087628005,0.1353224812018,10,0,-0.4046919597091754,1.0
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERSPECIES_INTERACTION_BETWEEN_ORGANISMS,0.9869004389174744,0.418,10,0,0.011346496727477107,1.0
GOBP_VESICLE_MEDIATED_TRANSPORT,0.9880186144110801,0.0405405405405405,10,0,-0.1311831420542247,1.0
GOBP_RESPONSE_TO_PEPTIDE,0.9883279566844522,0.143079315707621,10,0,-0.22607396445603034,1.0
GOCC_CELL_CORTEX,0.9893189789411889,0.41715976331361,10,0,0.009031067295266492,1.0
GOBP_REGULATION_OF_TRANSPORT,0.9895784853294288,0.191176470588235,10,0,0.08616316910251859,1.0
GOBP_REGULATION_OF_PROTEIN_METABOLIC_PROCESS,0.9904878936221926,0.328671328671329,10,0,-0.1946879850151764,1.0
