pathway,fisher_pval,stouffer_pval,min_pval,n_timepoints,n_significant,mean_NES,fisher_padj
GOBP_POSITIVE_REGULATION_OF_PROTEIN_TRANSPORT,0.5250212926042491,0.6685333788006471,0.0394543604865994,10,0,-0.08624272738921637,0.9674619214845567
GOCC_CILIUM,0.5293240505174294,0.2315630370159799,0.219658976930792,10,0,-0.017243179653660335,0.9674619214845567
GOBP_REGULATION_OF_LYMPHOCYTE_ACTIVATION,0.5309449276023298,0.48329280085669535,0.0840336134453782,10,0,0.36016189931592235,0.9674619214845567
GOBP_TRANSCRIPTION_INITIATION_AT_RNA_POLYMERASE_II_PROMOTER,0.5312434374700735,0.3081746037821512,0.148648648648649,10,0,0.0050651888853267876,0.9674619214845567
GOBP_DNA_TEMPLATED_TRANSCRIPTION_INITIATION,0.5312434374700735,0.3081746037821512,0.148648648648649,10,0,0.0050651888853267876,0.9674619214845567
GOMF_RNA_POLYMERASE_II_SPECIFIC_DNA_BINDING_TRANSCRIPTION_FACTOR_BINDING,0.532328352470637,0.42095018251952115,0.0381836945304438,10,0,-0.1824753394005118,0.9674619214845567
GOBP_POSITIVE_REGULATION_OF_CELL_ACTIVATION,0.5345990934087946,0.4210618487710386,0.0811280199206643,10,0,0.2039808402857522,0.9688672645251825
GOBP_SENSORY_ORGAN_DEVELOPMENT,0.5390507819157977,0.32962206143117745,0.103448275862069,10,0,-0.12187333672223262,0.9742063013953103
GOBP_LYMPHOCYTE_DIFFERENTIATION,0.5468904188090492,0.4593190161688297,0.0566371681415929,10,0,0.22376543787514339,0.979673687345016
GOBP_CELLULAR_RESPONSE_TO_PEPTIDE_HORMONE_STIMULUS,0.5485359423788639,0.5141774022758892,0.0663082437275986,10,0,0.24028607087971957,0.979673687345016
GOBP_PHOSPHORYLATION,0.5488430947559078,0.5094899449953809,0.0871934604904632,10,0,0.059609383809666516,0.979673687345016
GOBP_TAXIS,0.5491749370991917,0.6000592793898062,0.039348710990502,10,0,0.09183188577461802,0.979673687345016
GOBP_DNA_RECOMBINATION,0.549646906501145,0.7649635143796203,0.0425,10,0,-0.00224788530383927,0.979673687345016
GOBP_REGULATION_OF_AUTOPHAGY,0.5515804317521326,0.4450660884811413,0.12183908045977,10,0,0.14308116363243523,0.9801476226018871
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_PROCESS,0.5529426309886999,0.34430946569003995,0.17515923566879,10,0,0.15787865213442967,0.9801476226018871
GOCC_RUFFLE,0.5589896887856012,1.0,0.0486087369924408,10,0,-0.14778676558863063,0.987158567038171
GOBP_EMBRYONIC_ORGAN_DEVELOPMENT,0.5599492953678651,0.3985391319583759,0.132852729145211,10,0,-0.3515955876417679,0.987158567038171
GOBP_POSITIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY,0.5638519658727612,0.5361664727714318,0.0962962962962963,10,0,-0.2773096942406859,0.9891535676242115
GOBP_REGULATION_OF_CELL_GROWTH,0.5641385880267914,0.4849679015407622,0.0401606425702811,10,0,-0.020221581977758963,0.9891535676242115
GOBP_MYELOID_CELL_DIFFERENTIATION,0.5714659164725685,0.6577814503769713,0.0118853877708917,10,0,-0.0037971299251332025,0.9923822243918253
GOBP_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT,0.5723890809418628,0.7944238652928751,0.107883817427386,10,0,0.045613534104570794,0.9923822243918253
GOCC_VESICLE_MEMBRANE,0.5730169264981638,0.7638227152574036,0.0570071258907364,10,0,0.07074185584378181,0.9923822243918253
GOBP_CELL_SURFACE_RECEPTOR_PROTEIN_TYROSINE_KINASE_SIGNALING_PATHWAY,0.573674588645006,0.5052890954717243,0.03021923587614,10,0,0.30827953480012693,0.9923822243918253
GOBP_POSITIVE_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION,0.574103840614592,0.9524879983719776,0.032520325203252,10,0,-0.12260488751910761,0.9923822243918253
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS,0.5758219414704524,0.39628041481402443,0.101040118870728,10,0,0.00025567794626730757,0.9923822243918253
GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT,0.5776415373316315,0.6461183210974879,0.0669500531349628,10,0,-0.051533123664635895,0.9923822243918253
GOBP_REGULATION_OF_ANATOMICAL_STRUCTURE_SIZE,0.5782505387878178,0.5542807871217102,0.101851851851852,10,0,-0.004883935967964115,0.9923822243918253
GOCC_MITOCHONDRIAL_MATRIX,0.5806670796082518,0.5032198654339476,0.0565085771947528,10,0,-0.32985453539147674,0.9938931230331717
GOBP_GROWTH,0.5850041215274732,0.9120439643652625,0.031687377042318,10,0,-0.21660509446324888,0.99827443337181
GOBP_REGULATION_OF_PROTEIN_STABILITY,0.587043700435824,0.5456825317976244,0.0174659393258226,10,0,-0.13479532536696798,0.99827443337181
GOBP_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION,0.5878555782297675,0.39506888802464446,0.116089613034623,10,0,-0.19727749176053658,0.99827443337181
GOBP_MITOTIC_CELL_CYCLE_PROCESS,0.5902045732841538,0.4724336954939667,0.176529588766299,10,0,-0.1633686536802761,0.9996396830231609
GOMF_PEPTIDASE_ACTIVITY,0.5953985910991626,0.6492791364784516,0.0705741626794258,10,0,-0.025131956040801706,0.9998566876644747
GOBP_ACTIVATION_OF_IMMUNE_RESPONSE,0.5965126447690298,0.7631221996497601,0.0966810966810967,10,0,0.02127288301582162,0.9998566876644747
GOMF_ENZYME_INHIBITOR_ACTIVITY,0.5985812344876019,0.774587128579576,0.0293317263788858,10,0,-0.3295574910878881,0.9998566876644747
GOBP_RESPONSE_TO_NITROGEN_COMPOUND,0.6054535895553943,0.46776458237615437,0.122641509433962,10,0,-0.0580120922926564,0.9998566876644747
GOBP_AXON_DEVELOPMENT,0.6055197485544459,0.558263648257452,0.103299856527977,10,0,0.20599166756939677,0.9998566876644747
GOBP_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY,0.6090555454834966,0.7919782073240418,0.0959332638164755,10,0,-0.025201663851271795,0.9998566876644747
GOCC_COATED_VESICLE,0.612331672204721,0.9272813145578345,0.0149031406743388,10,0,0.042803559781348685,0.9998566876644747
GOBP_CELL_ACTIVATION,0.6130577896372889,0.7120070785765373,0.0450450450450451,10,0,0.24733160019454345,0.9998566876644747
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS,0.6134832008712948,0.7960643461704525,0.0869565217391304,10,0,0.09825647062538283,0.9998566876644747
GOBP_T_CELL_DIFFERENTIATION,0.614864493505077,0.5144591681655436,0.0579439252336449,10,0,0.4734245003343164,0.9998566876644747
GOCC_CENTROSOME,0.6173172233668205,0.5435568632672996,0.174571140262361,10,0,-0.023039348942834437,0.9998566876644747
GOCC_GOLGI_APPARATUS,0.6186664272762603,0.7492360179277164,0.0099106906077004,10,0,0.08110025792436651,0.9998566876644747
GOBP_DNA_DAMAGE_RESPONSE,0.6209048196034018,0.3388756589205282,0.178535606820461,10,0,-0.04794851641311752,0.9998566876644747
GOBP_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS,0.6215880811451311,0.7940994452922534,0.0601719197707736,10,0,-0.25908552847324373,0.9998566876644747
GOCC_LATE_ENDOSOME,0.6236999817411033,0.7128719644977473,0.0396659707724426,10,0,0.048422232751441675,0.9998566876644747
GOBP_PROTEIN_DNA_COMPLEX_ORGANIZATION,0.6261994425196762,0.6445866118249631,0.0563366122612391,10,0,-0.028250531460065988,0.9998566876644747
GOBP_HOMEOSTASIS_OF_NUMBER_OF_CELLS,0.6309768931456887,0.8590454162753978,0.0148089408586696,10,0,-0.3384416151733601,0.9998566876644747
GOBP_REGULATION_OF_ORGANELLE_ORGANIZATION,0.6338914632570523,0.635525906863071,0.0641158221302999,10,0,-0.34643695884689324,0.9998566876644747
GOMF_DNA_BINDING_TRANSCRIPTION_FACTOR_BINDING,0.6346450616382806,0.5105956805822901,0.0764525993883792,10,0,-0.1890421154078769,0.9998566876644747
GOBP_MESENCHYMAL_CELL_DIFFERENTIATION,0.636290834867688,0.42695118094037265,0.0847784200385356,10,0,-0.2483356928915282,0.9998566876644747
GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE,0.6451287461382451,1.0,0.0406424879753513,10,0,-0.13287434386003477,0.9998566876644747
GOBP_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION,0.6453765367791813,0.725482674179855,0.0751381215469613,10,0,0.14763008716900108,0.9998566876644747
GOMF_MOLECULAR_CARRIER_ACTIVITY,0.6466864798991138,0.2993803150807623,0.299867899603699,10,0,0.18973871202608109,0.9998566876644747
GOBP_RIBOSE_PHOSPHATE_BIOSYNTHETIC_PROCESS,0.6483243061597848,0.9546206770983064,0.051212653931366,10,0,-0.5395938603327797,0.9998566876644747
GOBP_RESPONSE_TO_LIPID,0.6483377955192127,0.6351029290464296,0.162538699690402,10,0,-0.010421134863927584,0.9998566876644747
GOMF_TRANSCRIPTION_COREGULATOR_ACTIVITY,0.6485561936215283,0.49895791052716837,0.0761421319796954,10,0,-0.3331780625363578,0.9998566876644747
GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS,0.6507154979309262,0.7842136330829819,0.0085604938396766,10,0,-0.10709158139495119,0.9998566876644747
GOBP_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY,0.6507690073627093,0.6847837841583135,0.0428571428571429,10,0,-0.26810579738478185,0.9998566876644747
GOBP_RRNA_PROCESSING,0.6514239354694611,0.6893552900220669,0.113207547169811,10,0,0.046864889067681534,0.9998566876644747
GOBP_PROTEIN_POLYUBIQUITINATION,0.6531388929116322,0.5523362391059372,0.128997867803838,10,0,-0.13726370148813188,0.9998566876644747
GOMF_GTPASE_BINDING,0.6549619678353416,0.5114668723984199,0.164420485175202,10,0,-0.159797410321547,0.9998566876644747
GOCC_CHROMOSOMAL_REGION,0.6564945384581726,0.5734687703634398,0.045353982300885,10,0,0.19747805724739095,0.9998566876644747
GOCC_PLASMA_MEMBRANE_PROTEIN_COMPLEX,0.6577949147516755,0.7897665347449594,0.0952380952380952,10,0,-0.23017826382624448,0.9998566876644747
GOBP_REGULATION_OF_LEUKOCYTE_DIFFERENTIATION,0.6580955631365001,0.8192879677616682,0.026376633885212,10,0,0.17069516854566635,0.9998566876644747
GOMF_ENZYME_REGULATOR_ACTIVITY,0.6604267088787514,0.6842653023544724,0.130122950819672,10,0,-0.2312428565111837,0.9998566876644747
GOBP_RIBOSE_PHOSPHATE_METABOLIC_PROCESS,0.6605494311919553,0.8920430039870484,0.0758828955601373,10,0,-0.4539695889917096,0.9998566876644747
GOCC_GOLGI_MEMBRANE,0.6607964297497491,0.6018821932542118,0.102228047182176,10,0,-0.158558683198339,0.9998566876644747
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_STRESS,0.6620595099686796,0.5134793568945366,0.0848906473984838,10,0,-0.010127472935380698,0.9998566876644747
GOMF_PROTEIN_DIMERIZATION_ACTIVITY,0.6654891105240993,0.5577606044818718,0.108391608391608,10,0,-0.40407625773919564,0.9998566876644747
GOBP_TOR_SIGNALING,0.6665146979394972,0.5587328210380015,0.050880626223092,10,0,-0.2647651753328594,0.9998566876644747
GOBP_REGULATION_OF_PROGRAMMED_CELL_DEATH,0.6670363444831332,0.8725477972042934,0.0191776952779488,10,0,-0.26394032079168533,0.9998566876644747
GOBP_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE,0.6684385294044067,0.5794948260780676,0.190058479532164,10,0,-0.016133411038106293,0.9998566876644747
GOBP_SECRETION,0.6687569267627235,0.831935138778392,0.0659062103929024,10,0,0.010455904423096195,0.9998566876644747
GOBP_RESPONSE_TO_BACTERIUM,0.6718377169284452,0.6611174911048773,0.144846796657382,10,0,0.1484146945777042,0.9998566876644747
GOBP_REGULATION_OF_CELL_ACTIVATION,0.6720059262878654,0.8003310044460828,0.0950121125068483,10,0,0.2174091674259116,0.9998566876644747
GOBP_VESICLE_ORGANIZATION,0.6729610627868953,0.7011412828044542,0.0528455284552846,10,0,-0.11551598922968073,0.9998566876644747
GOBP_NEURON_MIGRATION,0.6739846345778855,0.5072006706356599,0.110507246376812,10,0,-0.17080393345561,0.9998566876644747
GOBP_REGULATION_OF_CELL_POPULATION_PROLIFERATION,0.68290960411966,0.8381386594863425,0.0652173913043478,10,0,-0.26224541458869144,0.9998566876644747
GOBP_RESPONSE_TO_ENDOGENOUS_STIMULUS,0.6833055622015973,0.8385866834977589,0.0661870503597122,10,0,0.009008882152069608,0.9998566876644747
GOBP_REGULATION_OF_DNA_METABOLIC_PROCESS,0.685024401460097,0.6777236197810276,0.0942028985507246,10,0,0.0075500141351605874,0.9998566876644747
GOBP_REGULATION_OF_ACTIN_FILAMENT_ORGANIZATION,0.6851332077032173,0.6541227202633292,0.0298923438360594,10,0,-0.1091431648977054,0.9998566876644747
GOBP_MONOATOMIC_ION_TRANSPORT,0.6862084370554155,0.9319488829268964,0.0385055277378326,10,0,0.17258977168298612,0.9998566876644747
GOBP_MONOATOMIC_CATION_TRANSPORT,0.6862084370554155,0.9319488829268964,0.0385055277378326,10,0,0.17258977168298612,0.9998566876644747
GOBP_RIBOSOME_BIOGENESIS,0.6929326380824836,0.7529202992784998,0.084648493543759,10,0,-0.18710108577212656,0.9998566876644747
GOBP_GOLGI_VESICLE_TRANSPORT,0.6932177026808731,0.7546228510740741,0.149028357987674,10,0,0.09347430453620338,0.9998566876644747
GOMF_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.6958803549481525,0.6880861467557575,0.145762711864407,10,0,0.19902601724365282,0.9998566876644747
GOBP_CELLULAR_RESPONSE_TO_ENDOGENOUS_STIMULUS,0.6971419831333499,0.7199981920334013,0.0943396226415094,10,0,0.004311748310321972,0.9998566876644747
GOCC_CELL_BODY,0.6981739348879088,0.7248512021987862,0.0865384615384615,10,0,-0.015570793703146157,0.9998566876644747
GOBP_IMMUNE_RESPONSE_REGULATING_SIGNALING_PATHWAY,0.6981847609354819,0.6077328790035902,0.169540229885057,10,0,0.1693428222227193,0.9998566876644747
GOCC_RNA_POLYMERASE_II_TRANSCRIPTION_REGULATOR_COMPLEX,0.7026442089952971,0.6149238037588154,0.0876826722338205,10,0,-0.13994908757869845,0.9998566876644747
GOBP_POSITIVE_REGULATION_OF_SECRETION,0.7026827744515103,0.7714438976294553,0.190789473684211,10,0,-0.07271781539414024,0.9998566876644747
GOBP_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS,0.7072659360595667,0.5562041245039636,0.0952380952380952,10,0,0.09462048197283979,0.9998566876644747
GOBP_BLOOD_VESSEL_MORPHOGENESIS,0.7073375644826159,0.7420705887341531,0.0984771573604061,10,0,-0.28563152388108615,0.9998566876644747
GOBP_MESENCHYME_DEVELOPMENT,0.7105248746290334,0.8407457229781825,0.0526315789473684,10,0,-0.04044160697763598,0.9998566876644747
GOBP_CELL_JUNCTION_ORGANIZATION,0.7187333533930855,0.6649017649036286,0.137030995106036,10,0,-0.16360918685140513,0.9998566876644747
GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION,0.721059176608163,0.5471113411778477,0.0855949895615866,10,0,0.0394398117995123,0.9998566876644747
GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION,0.7241753772285761,0.905481781304839,0.0788321167883212,10,0,-0.09149652749686159,0.9998566876644747
GOBP_ENZYME_LINKED_RECEPTOR_PROTEIN_SIGNALING_PATHWAY,0.7241889221593316,0.5354142191729026,0.160741885625966,10,0,-0.0026966211501233016,0.9998566876644747
GOBP_RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN,0.7244483224331086,0.799699215403438,0.0325821304151042,10,0,0.026445395132787188,0.9998566876644747
GOBP_LEUKOCYTE_MIGRATION,0.7313218714448106,0.9611288880684351,0.0127104583651593,10,0,0.08715196137970078,0.9998566876644747
GOBP_REGULATION_OF_PROTEIN_TRANSPORT,0.7317565395800332,0.8018538634829653,0.179591836734694,10,0,-0.26314083796119697,0.9998566876644747
GOBP_POSITIVE_REGULATION_OF_IMMUNE_RESPONSE,0.7339860861486329,0.7113131642067789,0.140602582496413,10,0,0.02601488993010239,0.9998566876644747
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS,0.7354629910385974,0.816976190329169,0.0626446355656764,10,0,-0.24530865919443684,0.9998566876644747
GOBP_CELL_GROWTH,0.7358182037841691,0.6217842370654629,0.0930537352555701,10,0,-0.033991529583445625,0.9998566876644747
GOBP_EPITHELIUM_DEVELOPMENT,0.736408688265594,0.5406531495885786,0.235469448584203,10,0,-0.20124634866058902,0.9998566876644747
GOCC_NUCLEAR_CHROMOSOME,0.7378321366813463,0.8767337591461197,0.0972803347280335,10,0,0.1403075413705035,0.9998566876644747
GOBP_ORGANOPHOSPHATE_CATABOLIC_PROCESS,0.739149892266102,0.8432785138678884,0.0853242320819113,10,0,-0.21234578970321438,0.9998566876644747
GOBP_PROTEOLYSIS,0.7454137147627942,0.5073667226695867,0.18266253869969,10,0,-0.22630977679300424,0.9998566876644747
GOBP_IN_UTERO_EMBRYONIC_DEVELOPMENT,0.7457753570226151,0.8141234170577676,0.172093023255814,10,0,-0.06816090549200922,0.9998566876644747
GOBP_CELL_FATE_COMMITMENT,0.7468754712129819,0.7564778751043639,0.12332838038633,10,0,-0.03305005259309009,0.9998566876644747
GOBP_PROTEIN_STABILIZATION,0.7499271020553786,0.6890897505281515,0.0781609195402299,10,0,-0.1785871109929137,0.9998566876644747
GOBP_REGULATION_OF_GROWTH,0.7505478436087988,0.8485885778424098,0.10250862431731,10,0,-0.21630946176324897,0.9998566876644747
GOBP_NEGATIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS,0.7549620601851114,0.7094382981803844,0.0452322738386308,10,0,0.024811667855226215,0.9998566876644747
GOBP_VASCULATURE_DEVELOPMENT,0.7551949962316905,0.8304883534362568,0.103321033210332,10,0,-0.28653200902317927,0.9998566876644747
GOBP_NERVOUS_SYSTEM_PROCESS,0.7555861150309472,0.691264590313376,0.0528992878942014,10,0,-0.35730768328627577,0.9998566876644747
GOMF_TRANSCRIPTION_FACTOR_BINDING,0.7616306962337536,0.6601585699637383,0.123867069486405,10,0,-0.3516760861600443,0.9998566876644747
GOBP_CELL_JUNCTION_ASSEMBLY,0.761907686973328,0.7195335760460835,0.210629921259843,10,0,-0.09822460043942946,0.9998566876644747
GOBP_CELL_CELL_JUNCTION_ORGANIZATION,0.7687995820690842,0.6538802475623184,0.187683284457478,10,0,-0.1380422479752294,0.9998566876644747
GOBP_SENSORY_SYSTEM_DEVELOPMENT,0.7718985093552939,0.7379484451647073,0.125385405960946,10,0,-0.1136439193274444,0.9998566876644747
GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION,0.7723938323398216,0.8775220434697967,0.0258685384609815,10,0,-0.07491839624544655,0.9998566876644747
GOMF_PROTEIN_CONTAINING_COMPLEX_BINDING,0.7743464888369435,0.7831765163263741,0.0905233380480905,10,0,-0.08325854044753227,0.9998566876644747
GOBP_REGULATION_OF_TRANSLATION,0.7751581618144685,0.6273368496067618,0.227191413237925,10,0,-0.2443963314535337,0.9998566876644747
GOBP_TRANSLATION,0.7769469130446556,0.8767266619169646,0.0629741993778224,10,0,-0.3664172755142292,0.9998566876644747
GOBP_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS,0.7784177720673136,0.6723675258404517,0.141791044776119,10,0,-0.02669883183387801,0.9998566876644747
GOBP_MONOCARBOXYLIC_ACID_METABOLIC_PROCESS,0.7784249804283474,1.0,0.167910447761194,10,0,-0.23924995727548862,0.9998566876644747
GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION,0.7818088621757797,1.0,0.16996699669967,10,0,0.07429693763489251,0.9998566876644747
GOCC_PROTEIN_DNA_COMPLEX,0.7818170829981077,0.7775044844085599,0.131216931216931,10,0,-0.015600679947628815,0.9998566876644747
GOBP_PROTEIN_CONTAINING_COMPLEX_LOCALIZATION,0.7824607371920151,0.47317782842178946,0.288300835654596,10,0,-0.18777740594463713,0.9998566876644747
GOCC_NEURON_PROJECTION,0.7825259182394655,0.6295324423573483,0.218213058419244,10,0,-0.377962045302053,0.9998566876644747
GOBP_MONONUCLEAR_CELL_DIFFERENTIATION,0.7825568798690881,0.7604084707046876,0.107017543859649,10,0,0.19360978744458418,0.9998566876644747
GOMF_PHOSPHOLIPID_BINDING,0.7891724192852319,0.9024608053738596,0.0493653032440056,10,0,-0.2765551754462495,0.9998566876644747
GOBP_HEAD_DEVELOPMENT,0.7906783353506406,0.5115321498515575,0.227598566308244,10,0,-0.021870173729282016,0.9998566876644747
GOMF_PHOSPHORIC_ESTER_HYDROLASE_ACTIVITY,0.7911517291218377,0.8607146384915155,0.108407079646018,10,0,0.014630963575420642,0.9998566876644747
GOBP_RESPONSE_TO_INSULIN,0.7929246145401316,0.5523590250375898,0.205607476635514,10,0,-0.059236506854983786,0.9998566876644747
GOCC_SIDE_OF_MEMBRANE,0.796883833553963,0.6680319405435622,0.217777777777778,10,0,0.18585554057009548,0.9998566876644747
GOBP_MONOATOMIC_CATION_TRANSMEMBRANE_TRANSPORT,0.7982747818179406,0.9388329515460049,0.0239605989364031,10,0,-0.08942995117609033,0.9998566876644747
GOBP_RESPONSE_TO_PEPTIDE_HORMONE,0.7996047921970345,0.73677742075212,0.160211267605634,10,0,0.04381494011208278,0.9998566876644747
GOCC_CONDENSED_CHROMOSOME,0.8010730256959147,0.5222924133114317,0.332986472424558,10,0,0.03186707808604501,0.9998566876644747
GOMF_TRANSPORTER_ACTIVITY,0.8019566198461754,0.7100440020332704,0.0954446854663774,10,0,-0.08238952117128731,0.9998566876644747
GOBP_RESPONSE_TO_GROWTH_FACTOR,0.8021370574669395,0.985052065127909,0.0356354127701211,10,0,0.014456946792879677,0.9998566876644747
GOMF_PHOSPHOPROTEIN_PHOSPHATASE_ACTIVITY,0.8067666194301165,0.7771901842566756,0.1,10,0,-0.05635419707424142,0.9998566876644747
GOBP_ORGANIC_ACID_METABOLIC_PROCESS,0.8114082790906689,0.716878269158594,0.211693548387097,10,0,-0.24172720637409997,0.9998566876644747
GOBP_NUCLEOBASE_CONTAINING_COMPOUND_CATABOLIC_PROCESS,0.814470375853025,0.8426258189477143,0.145705521472393,10,0,-0.16967143640882906,0.9998566876644747
GOBP_NUCLEOTIDE_METABOLIC_PROCESS,0.8162057930236405,0.959373337212208,0.119525246388852,10,0,-0.4346231135024844,0.9998566876644747
GOBP_RRNA_METABOLIC_PROCESS,0.8186292661737729,0.7953003671509979,0.138686131386861,10,0,-0.07924433597652729,0.9998566876644747
GOBP_PROTEIN_MATURATION,0.821768824584892,0.9275092882588541,0.0285863008463972,10,0,-0.16537969453347098,0.9998566876644747
GOBP_WNT_SIGNALING_PATHWAY,0.8240260634098668,0.6257944389765233,0.29539641943734,10,0,0.008753308286994077,0.9998566876644747
GOBP_REGULATION_OF_RESPONSE_TO_WOUNDING,0.8241152215752581,0.9036023209788566,0.0926624317576323,10,0,0.15840672619587987,0.9998566876644747
GOBP_REGULATION_OF_CYTOSKELETON_ORGANIZATION,0.8250735325327819,0.8269091081170004,0.0953912111468382,10,0,-0.1330310167565289,0.9998566876644747
GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION,0.8257232623204853,0.8082690227651784,0.213913043478261,10,0,-0.0021440002515535237,0.9998566876644747
GOBP_CELL_PROJECTION_MORPHOGENESIS,0.8259550499845406,0.9695027867442292,0.0226562558086069,10,0,0.1605322226415371,0.9998566876644747
GOBP_REGULATION_OF_ANATOMICAL_STRUCTURE_MORPHOGENESIS,0.826890163272379,0.9112711857558238,0.0676084762865792,10,0,-0.28858719194431515,0.9998566876644747
GOCC_NUCLEAR_OUTER_MEMBRANE_ENDOPLASMIC_RETICULUM_MEMBRANE_NETWORK,0.8274735027501493,0.7100823381471362,0.265237020316027,10,0,-0.23214713997494832,0.9998566876644747
GOBP_EPITHELIAL_CELL_DIFFERENTIATION,0.8276187239860828,0.6791799206005507,0.131362978563717,10,0,0.01749172697085096,0.9998566876644747
GOCC_CELL_LEADING_EDGE,0.8276485960999453,0.8543132371542046,0.0604627972455331,10,0,-0.49460807779064,0.9998566876644747
GOBP_INORGANIC_ION_HOMEOSTASIS,0.8288106169386704,0.7456959228643354,0.242248062015504,10,0,-0.09903516135698905,0.9998566876644747
GOBP_CARBOHYDRATE_CATABOLIC_PROCESS,0.8306351142910391,0.5959847041443823,0.258655804480652,10,0,-0.2183927630973339,0.9998566876644747
GOBP_REGULATION_OF_CATABOLIC_PROCESS,0.8309439678707209,0.8544243112234373,0.0747950819672131,10,0,-0.35116257615636837,0.9998566876644747
GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION,0.8326692934721924,0.7808390410170838,0.125148986889154,10,0,-0.21130267554011758,0.9998566876644747
GOBP_REGULATION_OF_CELL_ADHESION,0.8333227265870122,0.7918339239353465,0.185430463576159,10,0,0.15776812447758493,0.9998566876644747
GOMF_PHOSPHATASE_ACTIVITY,0.8365876915256653,0.8609630078319045,0.113250283125708,10,0,0.091091026513956,0.9998566876644747
GOCC_TRANSPORTER_COMPLEX,0.8368134255166068,0.7103583519132,0.238805970149254,10,0,-0.12893016713650937,0.9998566876644747
GOBP_NEGATIVE_REGULATION_OF_LOCOMOTION,0.8391383405005132,0.9039216179155092,0.0247806520434182,10,0,0.024954057058749413,0.9998566876644747
GOBP_REGULATION_OF_CELLULAR_LOCALIZATION,0.8442746473337749,0.8479181442780374,0.247,10,0,-0.25143126243788594,0.9998566876644747
GOBP_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY,0.8447012364342674,0.7339318787539725,0.152452025586354,10,0,-0.3059563090768108,0.9998566876644747
GOBP_NEGATIVE_REGULATION_OF_TRANSLATION,0.8452714020944829,0.6403249297285395,0.256862745098039,10,0,-0.35870794634918507,0.9998566876644747
GOBP_LEUKOCYTE_DIFFERENTIATION,0.8455609773788968,0.7408826281202033,0.182608695652174,10,0,0.14636443803665838,0.9998566876644747
GOBP_REGULATION_OF_VESICLE_MEDIATED_TRANSPORT,0.8488995105441941,0.9412213217826582,0.0584475532463823,10,0,-0.1865489779776182,0.9998566876644747
GOBP_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS,0.8513859645907995,0.7106637603086982,0.242537313432836,10,0,-0.054931490983883745,0.9998566876644747
GOBP_REGULATION_OF_RESPONSE_TO_STRESS,0.8522868625178023,0.8693704330963443,0.122,10,0,-0.1458240462341113,0.9998566876644747
GOBP_CELL_CHEMOTAXIS,0.8523063956717901,0.7711255191316493,0.240157480314961,10,0,0.2351282956299928,0.9998566876644747
GOBP_POSITIVE_REGULATION_OF_SIGNALING,0.8527543264239105,0.9414291184581202,0.0413223140495868,10,0,-0.2522373369372123,0.9998566876644747
GOBP_RESPONSE_TO_WOUNDING,0.853129646973831,0.9611135591225574,0.127062706270627,10,0,0.11588035082264944,0.9998566876644747
GOCC_MEMBRANE_PROTEIN_COMPLEX,0.853971248597986,0.8202539910153881,0.216216216216216,10,0,-0.3613275652878968,0.9998566876644747
GOMF_LIPID_BINDING,0.8629861252335542,0.9294851428286766,0.112466124661247,10,0,-0.07151913153443243,0.9998566876644747
GOCC_PRESYNAPSE,0.8631929571750246,0.6963795663714104,0.230448383733055,10,0,-0.17973899930294238,0.9998566876644747
GOBP_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS,0.8638244592489253,0.8042998768322469,0.14721919302072,10,0,0.12478891910367769,0.9998566876644747
