pathway,pval,padj,log2err,ES,NES,size,leadingEdge,timepoint
BRUINS_UVC_RESPONSE_VIA_TP53_GROUP_B,0.930569948186528,0.968270001603335,0.0154513814985972,0.226365172270807,0.657413334911576,23,KLF6|LAPTM4B|PMEPA1|NR6A1|NME6|AMOTL1|RNF41|AKIRIN1|SLC35E3|METTL21A|JUP|DNAJB1|RPS12,2
REACTOME_TRANSLATION,0.931313131313131,0.968270001603335,0.0133546284394486,0.215650581607687,0.687238744535668,42,MRPL20|RPL37|EIF4A1|MRPS10|EIF3K|RPL15|RPS3|MRPL57|RPL21|EIF3I|RPS23|SPCS2|RPL5|RPL6|RPS4X|RPSA|RPL4|RPS12|EIF3E|RPL7|MRPS26|EEF1A1|RPS7|RPL12|RPL18,2
HORIUCHI_WTAP_TARGETS_UP,0.936575052854123,0.971812530090218,0.0164369248025913,0.22538267017383,0.623729268423162,16,ZFP36L1|COLEC12|SSH1|ZNF655|SIPA1L2|COA7,2
REACTOME_EUKARYOTIC_TRANSLATION_INITIATION,0.942249240121581,0.974168816062307,0.012605799966357,0.211160197110873,0.651080248546044,33,RPL37|EIF4A1|EIF3K|RPL15|RPS3|RPL21|EIF3I|RPS23|RPL5|RPL6|RPS4X|RPSA|RPL4|RPS12|EIF3E|RPL7|RPS7|RPL12|RPL18|RPL34|EIF3L|EIF3F|UBA52|RPL36|RPL8|RPL22|RPL3,2
REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,0.942564102564103,0.974168816062307,0.013628036219219,0.216380178783909,0.650598297875251,28,RPL37|ATF4|RPL15|RPS3|RPL21|RPS23|RPL5|RPL6|RPS4X|RPSA|RPL4|RPS12|RPL7|RPS7|RPL12|RPL18,2
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,0.94974358974359,0.978008348240906,0.0129839954274655,0.210707665813968,0.633542543029035,28,RPL37|RPL15|RPS3|RPL21|RPS23|SPCS2|RPL5|RPL6|RPS4X|RPSA|RPL4|RPS12|RPL7|RPS7|RPL12|RPL18,2
PILON_KLF1_TARGETS_UP,0.951295336787565,0.978008348240906,0.0137183520206939,0.211562209761124,0.612346986797693,22,KIF3B|ASB1|RALBP1|CXADR|SBNO1|NTMT1|AMOTL1|ZNF639,2
KONIGORSKI_INCREASED_SUBCUTANEOUS_ADIPOSE_TISSUE_MASS_UP,0.952331606217617,0.978008348240906,0.013628036219219,0.211042270862754,0.610842072389323,22,GLIPR2|KIF3B|GRB2|RABAC1|HOMER3|TPM3|ATOX1|H2AZ1|YKT6,2
REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION,0.955897435897436,0.978008348240906,0.0124136372369971,0.207937626741611,0.625213763953002,28,RPL37|RPL15|RPS3|RPL21|RPS23|RPL5|RPL6|RPS4X|RPSA|RPL4|RPS12|RPL7|EEF1A1|RPS7|RPL12|RPL18,2
NIKOLSKY_BREAST_CANCER_17Q21_Q25_AMPLICON,0.96,0.978008348240906,0.0142522226913804,0.207006710234185,0.579829203821923,18,UBE2Z|ARL16|GRB2|IGF2BP1|NME1|NDUFAF8,2
KEGG_MEDICUS_REFERENCE_TRANSLATION_INITIATION,0.963076923076923,0.978008348240906,0.0117231586093378,0.200363601560369,0.600024163657396,27,RPL37|RPL15|RPS3|RPL21|RPS23|RPL5|RPL6|RPS4X|RPSA|RPL4|RPS12|RPL7|RPS7|RPL12|RPL18,2
KEGG_RIBOSOME,0.963076923076923,0.978008348240906,0.0117231586093378,0.200363601560369,0.600024163657396,27,RPL37|RPL15|RPS3|RPL21|RPS23|RPL5|RPL6|RPS4X|RPSA|RPL4|RPS12|RPL7|RPS7|RPL12|RPL18,2
REACTOME_SELENOAMINO_ACID_METABOLISM,0.963076923076923,0.978008348240906,0.0117231586093378,0.200363601560369,0.600024163657396,27,RPL37|RPL15|RPS3|RPL21|RPS23|RPL5|RPL6|RPS4X|RPSA|RPL4|RPS12|RPL7|RPS7|RPL12|RPL18,2
WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS,0.963076923076923,0.978008348240906,0.0117231586093378,0.200363601560369,0.600024163657396,27,RPL37|RPL15|RPS3|RPL21|RPS23|RPL5|RPL6|RPS4X|RPSA|RPL4|RPS12|RPL7|RPS7|RPL12|RPL18,2
REACTOME_NERVOUS_SYSTEM_DEVELOPMENT,0.971971971971972,0.985132134068304,0.0080191584367862,0.190666843213984,0.632993992697431,64,RHOB|HSPA8|TUBA1A|RPL37|PSMA6|GRB2|RBM8A|PSMC6|RPL15|HDAC2|HRAS|FGFR1|RPS3|TUBA1B|PSMA7|RAC1|RPL21|CD24|RPS23|ARPC5|ABL2|RPL5|RPL6|RPS4X|RPSA|RPL4|DOK4|RPS12|CSNK2A1|ELOB|RPL7,2
YAGI_AML_WITH_INV_16_TRANSLOCATION,0.97696335078534,0.988279528593665,0.0123167455730572,0.186725550672793,0.527912824194642,19,H2AZ2|CCND2|RPL37,2
ONKEN_UVEAL_MELANOMA_UP,0.980827447023209,0.989453035992035,0.0078803141868031,0.179242742864701,0.574563257927043,44,RHOB|IFITM1|AGO2|CCND2|LAPTM4B|FADS1|RAB31|IRAK1|PEA15|ZHX3|KPNB1|PSMA7,2
OISHI_CHOLANGIOMA_STEM_CELL_LIKE_DN,0.986184909670563,0.989453035992035,0.0127958872528513,0.190056799900996,0.518318085275815,15,SEPTIN11|MLXIP|ZFP36L1|RAB31,2
CUI_TCF21_TARGETS_2_DN,0.98685540950455,0.989453035992035,0.0073016717358798,0.165883002197076,0.515041482454759,35,WSB2|TOR1AIP2|NES|DBT|COLEC12|CRK|PHF20|GATA3|AMOTL1|VIM|AKIRIN1|HIP1|H3-3B|ZBTB8A|LIMS1|KRT7|YIPF4|SOWAHC|CYP20A1|BMPR1A|MAP3K20|RASGRP3|YES1,2
WP_NONALCOHOLIC_FATTY_LIVER_DISEASE,0.987247608926674,0.989453035992035,0.0127010968624207,0.185084874874017,0.504758777419103,15,ATF4|MLXIP|RAC1|NDUFS6|UQCR10|MAPK9|IRS2|NDUFS7|CDC42|MLX,2
GOZGIT_ESR1_TARGETS_DN,0.987564766839378,0.989453035992035,0.0102389179310485,0.181169874355192,0.526156431621342,23,TGIF2|TUBA1A|PLEKHA5|PMEPA1|GATA3|SIPA1L2|TCF4|TGFB2|FUT8|SYTL2|SMIM14,2
MEISSNER_NPC_HCP_WITH_H3_UNMETHYLATED,0.997874601487779,0.997874601487779,0.0117231586093378,0.148481244228509,0.404934284108652,15,PPP1R3B|MEX3A|DSG2|SHROOM1|RAB3B|DHTKD1|KRT7|TPM2,2
WP_STRIATED_MUSCLE_CONTRACTION_PATHWAY,9.76198558763734e-08,5.09575647674669e-05,0.704975715167238,-0.693764615913867,-3.02755427056898,16,ACTC1|MYL4|MYH6|TNNI1|TNNT2|ACTA2|TPM1|TNNC1,3
REACTOME_MUSCLE_CONTRACTION,3.37056556904066e-06,0.0008797176135196,0.627256739718528,-0.54387622738612,-2.77062674246053,21,ACTC1|MYL4|MYH6|TNNI1|TNNT2|MYL7|ACTA2|TPM1|TNNC1|MYL6,3
SWEET_LUNG_CANCER_KRAS_DN,0.0001713056504731,0.0298071831823251,0.518848077743792,-0.447612419261517,-2.28023744487543,21,ACTC1|MYL4|MYH6|TNNT2|ANKRD1|MYL7|ACTA2,3
AFFAR_YY1_TARGETS_UP,0.0002637520605048,0.0344196438958822,0.49849310876659,-0.541759941659255,-2.2458226221669,15,ACTC1|TNNI1|ANKRD1|TPM1|LDB3|TNNC1|GFER,3
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM1,0.0027954323714917,0.291843139583734,0.431707695803346,-0.37344398340249,-1.90240689908178,21,SPIRE2|KRT18|RPL12|TUBA1B|SOX4|TGFB2|ATF4|PEA15|PDLIM7|CD151|SLC2A3|RBBP7|DYNLL1|DDIT4|NOPCHAP1|SH3BGRL3|NME6|KLF6|CD24|GREB1|TCF4,3
GRAESSMANN_APOPTOSIS_BY_DOXORUBICIN_DN,0.0063579266504516,0.356435906530013,0.407017918923954,0.370214983863821,1.41782912030031,113,SFXN1|SRSF10|METRN|ADAT1|ALKBH4|COMMD2|CALM3|TRUB2|MDFI|BORCS7|SARNP|WDR82|FGFR1|TOMM5|OPA3|CXADR|CCDC43|SOX12|KIAA0319L|NUTF2|MID1IP1|BAZ2B|COA7|CBX5|PHF20|TBL1X|PLEKHA5|RPP14|CEBPZOS|HIP1|TNRC6B|TUBA1A|FANCM|PAFAH1B2|PAPOLA|TF|LDLR|EIF4A1|C11orf58|HMGB1|TMEM106B|TBL1XR1|EXOSC2|TCF3|DSG2|LYRM2|ZNF395|FADS1|CRK|POLD2,3
REACTOME_NEDDYLATION,0.0068822578167979,0.356435906530013,0.407017918923954,0.521366733015007,1.63473354011309,23,UBXN7|ASB6|WDR5|COMMD2|BRCA1|WSB2|DCAF7|FBXL18|CCNF|ELOB|RBBP5|DCAF10|PSMA6,3
ACEVEDO_LIVER_TUMOR_VS_NORMAL_ADJACENT_TISSUE_UP,0.00772029394631,0.356435906530013,0.407017918923954,0.425284529117835,1.52181005859231,51,METRN|ADAT1|BORCS7|KIAA1191|DSN1|ZNF106|LRATD2|IRAK1|SPCS2|PPP1CA|CKS1B|SAV1|TMEM9|MID1IP1|PHACTR4|TUBA1A|RAB3IP|LLPH|PDCD7|TSPAN14|RBBP5|RPL15|GGPS1|IRX3|COPA|ZHX3,3
EBAUER_TARGETS_OF_PAX3_FOXO1_FUSION_UP,0.0096175167664311,0.356435906530013,0.380730400722792,-0.367635052522803,-1.6907122980758,18,MYL4|TNNI1|ACTA2|TPM1|LDB3|TNNC1,3
REACTOME_CELLULAR_RESPONSE_TO_STARVATION,0.0097806083224647,0.356435906530013,0.380730400722792,-0.275524475524476,-1.7025067443401,29,RPL13|RPS15|RPL35|RPL3|RPL12|RPS19|RPL18A|RPS4X|RPL8|RPS12|RPSA|RPL7|RPL36|RPL4|RPS23|ATF4|RPS7|RPL5|RPL18|RPS20|RPL34|RPL22|UBA52|RPL21|RPS3|RPL37|MLST8|RPL6|RPL15,3
REACTOME_NONSENSE_MEDIATED_DECAY_NMD,0.0097806083224647,0.356435906530013,0.380730400722792,-0.275524475524476,-1.7025067443401,29,RPL13|RPS15|RPL35|RPL3|RPL12|RPS19|RPL18A|RPS4X|RPL8|RPS12|RPSA|RPL7|RPL36|RPL4|RPS23|RPS7|RPL5|RPL18|RPS20|RPL34|RPL22|UBA52|RBM8A|RPL21|DCP1A|RPS3|RPL37|RPL6|RPL15,3
REACTOME_SARS_COV_1_HOST_INTERACTIONS,0.0097972782497642,0.356435906530013,0.380730400722792,-0.366391184573003,-1.68499188913906,18,RPS15|YWHAB|PSMC6|RPS19|RPS4X|RPS12|RPSA|UBB|PPIA|EEF1A1|MAVS|RPS23|RPS7|RPS20|UBA52|PPIB|KPNB1|RPS3,3
PUJANA_BRCA2_PCC_NETWORK,0.0101623318215791,0.356435906530013,0.380730400722792,0.476042071128092,1.54382016904927,27,SRSF10|CASP6|BRCA1|EXOSC8|H2AZ2|KCTD20|PRPF4|ZNF101|PHF20|CCNF|RBBP5|EXOSC2|TCF3|FADS1|POLD2|HMGN1,3
REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION,0.0104707910084989,0.356435906530013,0.380730400722792,-0.275139664804469,-1.72479199092667,28,RPL13|RPS15|RPL35|RPL3|RPL12|RPS19|RPL18A|RPS4X|RPL8|RPS12|RPSA|RPL7|RPL36|EEF1A1|RPL4|RPS23|RPS7|RPL5|RPL18|RPS20|RPL34|RPL22|UBA52|RPL21|RPS3|RPL37|RPL6|RPL15,3
REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,0.0104707910084989,0.356435906530013,0.380730400722792,-0.275139664804469,-1.72479199092667,28,RPL13|RPS15|RPL35|RPL3|RPL12|RPS19|RPL18A|RPS4X|RPL8|RPS12|RPSA|RPL7|RPL36|RPL4|RPS23|ATF4|RPS7|RPL5|RPL18|RPS20|RPL34|RPL22|UBA52|RPL21|RPS3|RPL37|RPL6|RPL15,3
FUJII_YBX1_TARGETS_DN,0.0113934388800901,0.356435906530013,0.380730400722792,0.531423237932827,1.6143035312657,19,SSU72|BRCA1|H2AZ2|CKS1B|NEK8|CCNF|TBL1X|IREB2|BMP7,3
RAMALHO_STEMNESS_UP,0.0126221556893769,0.356435906530013,0.380730400722792,0.504301073139583,1.57478589457608,22,MDFI|CCND1|ZNF639|GCLM|LAPTM4B|RSL1D1|TGIF2|MRPS10|RPP14,3
NUYTTEN_EZH2_TARGETS_DN,0.0133764707121745,0.356435906530013,0.380730400722792,0.381367494670461,1.41282614643718,75,UBXN7|ZNF587|PTBP1|CASP6|WDR5|CCND1|DSN1|BRCA1|WSB2|RAC1|EXOSC8|H2AZ2|CKS1B|VPS37B|NUTF2|TMEM41A|RAB11FIP4|TONSL|TBL1X|DYNLL2|VAPA|PAPOLA|MIS18A|RBBP5|PRR11|HMGB1|TMEM141|TBL1XR1|RPL15|EXOSC2|CEP68|LYRM2|FADS1|YIPF4|ABI2|NT5DC2|RAB31|MRPL57|RPS3,3
SARRIO_EPITHELIAL_MESENCHYMAL_TRANSITION_UP,0.013607898542031,0.356435906530013,0.380730400722792,0.56438734438621,1.64995556448885,15,HILPDA|CALM3|CCND1|BRCA1|ARPC5L|CKS1B|RFC2,3
KAAB_HEART_ATRIUM_VS_VENTRICLE_UP,0.0141613130456004,0.356435906530013,0.380730400722792,-0.362090895957989,-1.62974265498886,17,MYL4|MYH6|MYL7|ACTA2|MYL6|RPL3,3
REACTOME_EUKARYOTIC_TRANSLATION_INITIATION,0.014339375550058,0.356435906530013,0.380730400722792,-0.264416315049226,-1.64028674719788,33,RPL13|RPS15|RPL35|RPL3|EIF3L|RPL12|RPS19|RPL18A|RPS4X|RPL8|RPS12|EIF3F|RPSA|RPL7|RPL36|RPL4|RPS23|RPS7|RPL5|EIF3K|RPL18|RPS20|RPL34|RPL22|UBA52|RPL21|RPS3|EIF3E|RPL37|EIF3I|RPL6|RPL15|EIF4A1,3
REACTOME_SARS_COV_1_INFECTION,0.0184426402454331,0.384765398741421,0.352487857583619,-0.320441988950276,-1.56667475072002,20,RPS15|YWHAB|PSMC6|RPS19|RPS4X|RPS12|RPSA|UBB|PPIA|EEF1A1|MAVS|RPS23|RPS7|RPS20|UBA52|VCP|PPIB|KPNB1|RPS3|ST3GAL2,3
KEGG_MEDICUS_REFERENCE_TRANSLATION_INITIATION,0.0195350244218889,0.384765398741421,0.352487857583619,-0.274755927475593,-1.58122874300159,27,RPL13|RPS15|RPL35|RPL3|RPL12|RPS19|RPL18A|RPS4X|RPL8|RPS12|RPSA|RPL7|RPL36|RPL4|RPS23|RPS7|RPL5|RPL18|RPS20|RPL34|RPL22|UBA52|RPL21|RPS3|RPL37|RPL6|RPL15,3
KEGG_RIBOSOME,0.0195350244218889,0.384765398741421,0.352487857583619,-0.274755927475593,-1.58122874300159,27,RPL13|RPS15|RPL35|RPL3|RPL12|RPS19|RPL18A|RPS4X|RPL8|RPS12|RPSA|RPL7|RPL36|RPL4|RPS23|RPS7|RPL5|RPL18|RPS20|RPL34|RPL22|UBA52|RPL21|RPS3|RPL37|RPL6|RPL15,3
REACTOME_SELENOAMINO_ACID_METABOLISM,0.0195350244218889,0.384765398741421,0.352487857583619,-0.274755927475593,-1.58122874300159,27,RPL13|RPS15|RPL35|RPL3|RPL12|RPS19|RPL18A|RPS4X|RPL8|RPS12|RPSA|RPL7|RPL36|RPL4|RPS23|RPS7|RPL5|RPL18|RPS20|RPL34|RPL22|UBA52|RPL21|RPS3|RPL37|RPL6|RPL15,3
WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS,0.0195350244218889,0.384765398741421,0.352487857583619,-0.274755927475593,-1.58122874300159,27,RPL13|RPS15|RPL35|RPL3|RPL12|RPS19|RPL18A|RPS4X|RPL8|RPS12|RPSA|RPL7|RPL36|RPL4|RPS23|RPS7|RPL5|RPL18|RPS20|RPL34|RPL22|UBA52|RPL21|RPS3|RPL37|RPL6|RPL15,3
PUJANA_ATM_PCC_NETWORK,0.0205769026039674,0.384765398741421,0.352487857583619,0.371975299788387,1.39799954700269,87,UBXN7|SRSF10|HNRNPA3|SENP5|MDFI|HNRNPC|IRAK1|BRCA1|CELF1|EXOSC8|H2AZ2|DCAF7|KCTD20|NUTF2|CNBP|HNRNPA2B1|IFT20|PRPF4|RSL1D1|SFPQ|ZNF101|TGIF2|CCNF|GRB2|GTF2H3|RALBP1|CIITA|GATAD1|PAPOLA|EXOSC2|TCF3|RPL6|CEP68|YME1L1|YIPF4|RAN|ST3GAL2|RPL37|HMGN1|EIF3E|RBMS2|KPNA6,3
GRAESSMANN_RESPONSE_TO_MC_AND_DOXORUBICIN_DN,0.0206387570206126,0.384765398741421,0.352487857583619,0.399885925014051,1.43075606896946,52,SFXN1|SRSF10|ADAT1|COMMD2|TRUB2|MDFI|BORCS7|SARNP|WDR82|TOMM5|OPA3|CCDC43|NUTF2|COA7|RPP14|HIP1|FANCM|PAPOLA|LDLR|EIF4A1|EXOSC2|TCF3|DSG2,3
MARTINEZ_RB1_AND_TP53_TARGETS_DN,0.0221855968877781,0.399340743980006,0.352487857583619,-0.206230276430414,-1.66170567863036,40,ACTC1|MYH6|TNNI1|TNNT2|VAMP8|HRAS|TNNC1|APOE,3
FIGAROL_EGFR_TKI_DRUG_TOLERANT_CELL_DN,0.0262196267697743,0.445468509984639,0.352487857583619,0.423037930376364,1.45165363705953,38,HNRNPA3|MDFI|CCND1|TOMM5|BRCA1|CKS1B|RFC2|TONSL|HNRNPA2B1|CBX5|CCNF|HIP1|MIS18A|LDLR|PRR11|PHLDA1|FADS1|POLD2|DHTKD1,3
MULLIGHAN_MLL_SIGNATURE_1_UP,0.0264550264550265,0.445468509984639,0.287857117255149,0.514715471368613,1.52734073013608,16,HIC2|COA3|PRDX1|HOMER3|IRAK1,3
REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,0.0279910221605057,0.446480938416422,0.352487857583619,-0.232394366197183,-1.60716609729885,34,RPL13|RPS15|RPL35|RPL3|PSMC6|RPL12|RPS19|RPL18A|RPS4X|RPL8|RPS12|RPSA|UBB|RPL7|RPL36|RPL4|RPS23|RPS7|RPL5|RPL18|RPS20|RPL34|RPL22|UBA52|RBM8A|RPL21|PSMA7|RBX1|RPS3|RPL37|RPL6|RPL15|PSMA6|ELOB,3
GRADE_COLON_AND_RECTAL_CANCER_UP,0.0282258064516129,0.446480938416422,0.271288554688953,0.415185292557982,1.42470732933855,38,HILPDA|TRUB2|PRDX1|IRAK1|POLR2D|DCAF7|RFC2|LAPTM4B|CNBP|HNRNPA2B1|VKORC1L1|IFITM1|EIF4A1|HMGB1|MLST8|RAN|POLD2|EIF3E|TTPAL,3
ACEVEDO_LIVER_CANCER_DN,0.0314401622718053,0.482698961937716,0.257206466468838,0.430032849761845,1.42316955485684,31,APLNR|SFXN1|CCND1|EXOSC6|VPS37B|IGF2|CXXC5|TBL1X|DYNLL2|ZYG11B|LDLR|PHLDA1|ZNF395,3
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA,0.0330853884622612,0.493444936494296,0.321775918075361,0.493376066691316,1.51139166989167,20,PTBP1|SRSF10|HNRNPA3|HNRNPC|SARNP|POLR2D|HNRNPA2B1|PRPF4|PDCD7|PAPOLA|ISY1,3
PILON_KLF1_TARGETS_UP,0.0383022774327122,0.522,0.234392647294686,0.463838501451737,1.44843302612866,22,KIF3B|ZNF639|CXADR|GCLM|TMEM9|IGF2|PIGN|RALBP1|NTMT1|TF|CRX,3
MARTORIATI_MDM4_TARGETS_FETAL_LIVER_DN,0.0388151174668029,0.522,0.231126709673834,0.445182085386028,1.44374021541771,27,FAM168B|AGO2|ZNF106|CELF1|KCTD20|DBT|SFPQ|TGIF2|MKNK2|CBX5|TBL1X|PAFAH1B2|PAPOLA,3
REACTOME_MRNA_SPLICING,0.0391534391534392,0.522,0.234392647294686,0.495353413033817,1.46988673475612,16,PTBP1|SRSF10|HNRNPA3|HNRNPC|POLR2D|HNRNPA2B1|PRPF4|PDCD7|ISY1,3
LIM_MAMMARY_STEM_CELL_DN,0.0401647785787848,0.522,0.227987202850442,0.455566115238952,1.43778140395598,24,SFXN1|ORAI1|ADAT1|GLUL|KIAA0319L|CORO2A|TMEM41A|RAB11FIP4,3
PAL_PRMT5_TARGETS_UP,0.0410094637223975,0.522,0.227987202850442,0.476738887464747,1.43671519398339,18,CALM3|IRAK1|TOMM5|SPCS2|H2AZ2|CKS1B|MRPL20,3
BASAKI_YBX1_TARGETS_UP,0.0423280423280423,0.522,0.224966093540314,0.493725835635554,1.46505714367116,16,IRAK1|TOMM5|ARPC5L|H2AZ2|RFC2|TUBA1A|MIS18A,3
HOLLMANN_APOPTOSIS_VIA_CD40_DN,0.0426638917793965,0.522,0.222056046145248,0.463333317768501,1.43218838308405,21,CASP6|QPRT|COA3|ANXA2|SEPTIN11|PPP1CA|SAV1|IFITM1|BMP7,3
KINSEY_TARGETS_OF_EWSR1_FLII_FUSION_UP,0.043,0.522,0.216542836735348,0.362945350464129,1.34213793795877,72,PTBP1|SRSF10|WDR5|AGO2|HNRNPA3|SMYD4|HNRNPC|ZNF639|BRCA1|POLR2D|RAC1|CCDC43|RFC2|METTL21A|PRPF4|SFPQ|CCNF|MRPS10|VKORC1L1|RAB3IP|LIN52|RBBP5|C11orf58|PRR11|HMGB1|EXOSC2|YME1L1|DNAJB1|CCND2|MRTO4|MCUR1|METTL8|KPNB1|TSR1|NETO2|BZW1|UBE2G2|PCLAF|HSPA8|ISG20L2|CSNK2A1|NUP62|AKIRIN1|STEAP2|IGF2BP1|FAM120AOS|SSH1|SET|GINS4|PRKDC|HSPD1|PAICS|GNB4|CDT1,3
HOSHIDA_LIVER_CANCER_SUBCLASS_S1,0.0466247381651807,0.540873015873016,0.321775918075361,-0.325997248968363,-1.46728798758422,17,ACTA2|ADAM9|AP2S1|CCL5|FLNA|DCTN2|S100A11|PEA15|SMAD2|CD151|TAGLN|LDHB|PCLAF|TPM2|TCF4|RAB31|CCND2,3
JOHNSTONE_PARVB_TARGETS_3_DN,0.048,0.540873015873016,0.204294756516886,0.360143644927158,1.32881090408766,70,SFXN1|UBXN7|ZNF587|HNRNPC|ZNF639|TOMM5|CELF1|POLR2D|WSB2|EXOSC8|H2AZ2|TOR1AIP2|CKS1B|SAR1A|CCDC43|RFC2|NUTF2|MTRFR|SFPQ|CBX5|PHF20|GTF2H3|TNRC6B|RALBP1|PAFAH1B2|MIS18A|HMGB1|EXOSC2,3
LINDGREN_BLADDER_CANCER_CLUSTER_1_DN,0.0489073881373569,0.540873015873016,0.206587922696891,0.458545348541303,1.41738851084783,21,APLNR|CASP6|HILPDA|BRCA1|CKS1B|HIP1|TUBA1A,3
RODRIGUES_THYROID_CARCINOMA_POORLY_DIFFERENTIATED_UP,0.0491474423269809,0.540873015873016,0.20207170902116,0.376666897496634,1.33862447603243,49,SFXN1|SRSF10|FAM89A|FAM168B|DSN1|WDR12|BRCA1|CKS1B|SAR1A|RFC2|DBT|LAPTM4B|COA7|CBX5|VKORC1L1|PAPOLA|MIS18A|PRR11|YME1L1|RAN|POLD2,3
KINSEY_TARGETS_OF_EWSR1_FLII_FUSION_DN,0.0497354497354497,0.540873015873016,0.206587922696891,0.483716408101398,1.43535567323039,16,RHOB|VGLL4|COLEC12|PLEKHJ1|MKNK2|DOK4|TNRC6B,3
MARTINEZ_RB1_TARGETS_DN,0.0545916042579929,0.565602836879433,0.321775918075361,-0.214059420155406,-1.71505384606429,37,ACTC1|MYL4|TNNI1|TNNT2,3
HAMAI_APOPTOSIS_VIA_TRAIL_UP,0.0546218487394958,0.565602836879433,0.195789002148949,0.462970690931907,1.40636533726131,19,ZNF611|BRCA1|PRPF4|BAZ2B|BMP7|RALBP1|LLPH|HMGB1|EIF3E|PHAX|TCF4,3
KOBAYASHI_EGFR_SIGNALING_24HR_DN,0.0572320499479709,0.565602836879433,0.190023305279108,0.449692342834598,1.39002339065836,21,CCND1|DSN1|BRCA1|POLR2D|EXOSC8|CKS1B|RFC2|CCNF|TUBA1A,3
HOUNKPE_HOUSEKEEPING_GENES,0.0579420579420579,0.565602836879433,0.184706471207739,0.336647592638142,1.28334801261498,104,SRSF10|SSU72|FAM168B|SENP5|COA3|BORCS7|SARNP|WDR82|RAC1|H2AZ2|SAR1A|KIAA0319L|KCTD20|SAV1|CNBP|GUK1|HNRNPA2B1|SFPQ|MRPS10|RPL7L1|CEBPZOS|ERP29|RALBP1|UBE2Z|PDCD7|GATAD1|PAFAH1B2|ZYG11B|EIF4A1|TBL1XR1|PSMA6|RPL15|EIF3I|YME1L1|KCMF1|CRK|SGTA|POLD2|COPA|USP22|MORF4L1|EIF3E|MRTO4|KPNA6|MRPL57|TSR3|TSR1|IPO9|HINT1|EMC3|KDM4B|C9orf78|BZW1,3
REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION,0.0582010582010582,0.565602836879433,0.190023305279108,0.474464895769207,1.40790320213458,16,RHOB|RAC1|IGF2|GRB2|CD63|TF|CRK,3
WP_MIRTARGETED_GENES_IN_LEUKOCYTES,0.0585106382978723,0.565602836879433,0.190023305279108,0.483330622829136,1.41299066776927,15,SFXN1|SRSF10|ANXA2|DCAF7|RAB34|MRPL20|TUBA1A|FADS1|DNAJB1,3
NUYTTEN_NIPP1_TARGETS_DN,0.061,0.578945454545455,0.179782316298324,0.360713242188547,1.31012287783222,61,SFXN1|PTBP1|FAM89A|ADAT1|CCND1|BORCS7|ZNF106|LRATD2|ZNF639|WSB2|H2AZ2|KIAA0319L|KCTD20|MID1IP1|CXXC5|MKNK2|TBL1X|RALBP1|PAPOLA|MIS18A|PRR11|TBL1XR1|EXOSC2|TCF3|PHLDA1|YME1L1|CRK|DHTKD1,3
BORCZUK_MALIGNANT_MESOTHELIOMA_UP,0.0645161290322581,0.601382488479263,0.175204047558551,0.387008365774361,1.32801827308723,38,UBXN7|SRSF10|HNRNPC|TERF1|ANXA2|WSB2|RAC1|H2AZ2|CKS1B|RFC2|CCNF|GRB2|TUBA1A|PAPOLA|EIF3I|FADS1|RAN|COPA,3
SENESE_HDAC1_TARGETS_UP,0.0674846625766871,0.614877659653779,0.172324344900946,0.435431640175666,1.38900199340528,25,PTBP1|AGO2|CELF1|UTP23|CXADR|TMEM41A|DCTN5|VKORC1L1|PAPOLA|DSG2|ZNF655|CCND2|COPA,3
KOYAMA_SEMA3B_TARGETS_DN,0.0687103594080338,0.614877659653779,0.173747838999571,0.465562080188209,1.38790606666571,17,NMNAT3|CXADR|CKS1B|IGF2|VAPA|IRX3|GABARAP|RPL37|TCF4|IPO9|KLF6,3
MARTINEZ_RESPONSE_TO_TRABECTEDIN_DN,0.072840790842872,0.614877659653779,0.166933848713193,0.445000320647884,1.37552009592155,21,ARPC5L|MID1IP1|CXXC5|RPP14|TSPAN14|TBL1XR1|CRK|GGPS1|USP22|TMEM138|KDM4B|PHF6|HSPA8|MAPKAPK5|CSNK2A1,3
WP_PI3KAKT_SIGNALING,0.074468085106383,0.614877659653779,0.166933848713193,0.464742885647977,1.35865043371129,15,CCND1|FGFR1|BRCA1|RAC1|IGF2|GRB2|MLST8|CCND2,3
ZWANG_EGF_INTERVAL_DN,0.074468085106383,0.614877659653779,0.166933848713193,0.465481655831902,1.36081018797929,15,RHOB|KIAA1191|CXXC5|EIF4A1|CEP68|IRX3|GABARAP|TMEM138,3
