pathway,stouffer_pval,min_pval,n_timepoints,n_significant,mean_NES,stouffer_padj
WP_STRIATED_MUSCLE_CONTRACTION_PATHWAY,8.309702821788456e-38,2.20141699559096e-10,10,7,-0.2678329243874399,4.354284278617151e-35
REACTOME_MUSCLE_CONTRACTION,1.0374939292034289e-32,2.27754667189908e-08,10,8,-0.2964545173318971,2.7182340945129837e-30
SWEET_LUNG_CANCER_KRAS_DN,2.2869405136968586e-22,6.91127317105931e-06,10,4,-0.24939456026071488,3.994522763923846e-20
AFFAR_YY1_TARGETS_UP,3.7849786509121615e-13,8.91915202421903e-05,10,2,-0.06611824623642786,4.958322032694932e-11
KAAB_HEART_ATRIUM_VS_VENTRICLE_UP,1.5772762690706676e-09,1.42373332265366e-06,10,2,-0.3602610077671526,1.6529855299860597e-07
PECE_MAMMARY_STEM_CELL_UP,9.95653486290631e-09,2.84605866963305e-06,10,1,-0.10894189435597743,8.695373780271511e-07
ENK_UV_RESPONSE_KERATINOCYTE_UP,1.231404760756018e-06,2.19032549693735e-05,8,2,-0.2892512795339919,9.217944209087907e-05
REACTOME_NEDDYLATION,4.332423540669078e-06,0.0068822578167979,10,0,0.037347996034733065,0.0002837737419138246
EBAUER_TARGETS_OF_PAX3_FOXO1_FUSION_UP,1.2894640722529678e-05,0.00021700692865,10,1,-0.2314544446032755,0.000750754637622839
REACTOME_CELLULAR_RESPONSE_TO_STARVATION,8.73541101937471e-05,2.58577870199233e-05,10,2,-0.24885998392268802,0.004577355374152348
MA_RAT_AGING_DN,0.00010653269534872092,0.0004271528501485,10,1,-0.17401849241198625,0.004908992130501015
MARTINEZ_RB1_TARGETS_DN,0.00011241966711071028,0.0037351534977935,10,0,-0.09567618694510394,0.004908992130501015
MARTINEZ_RB1_AND_TP53_TARGETS_DN,0.00015952734830618732,0.0037771301200749,10,0,-0.04098710849448155,0.0064301792701878585
HOUNKPE_HOUSEKEEPING_GENES,0.00018282874408332426,0.0072556289108622,10,0,-0.020150256998520754,0.006843018707118708
MCBRYAN_PUBERTAL_BREAST_4_5WK_UP,0.00022937782637277913,0.0005030022350478,10,1,-0.12744640499889492,0.00801293206795575
REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,0.00030314198204569264,8.9100347083903e-06,10,2,-0.17628536036697642,0.009927899911996434
GRADE_COLON_AND_RECTAL_CANCER_UP,0.0003316832937042318,0.0282258064516129,10,0,0.025842205260057004,0.010223649758883381
SCHAEFFER_PROSTATE_DEVELOPMENT_6HR_DN,0.000584192264706508,0.0072113104724937,10,0,-0.16600549089158245,0.01700648592812279
PAL_PRMT5_TARGETS_UP,0.0006737732138528831,0.0081030444389552,10,0,0.16330119326177434,0.01767096970486874
NUYTTEN_NIPP1_TARGETS_UP,0.0006744644925522421,0.0049776686815801,10,0,0.2033107245678986,0.01767096970486874
PULVER_FOREY_CELLCYCLE_PEAKING_G1_S,0.0007384550741993989,0.0072116280358104,10,0,-0.14101871195921095,0.018426212327642143
KRIGE_RESPONSE_TO_TOSEDOSTAT_6HR_DN,0.0008768973222695657,0.0215210642817956,10,0,0.017435683967924942,0.020886099857693293
WANG_CLIM2_TARGETS_UP,0.0011158107470472971,0.014095115612328,10,0,-0.21967825186868203,0.0254210796283819
REACTOME_CELL_CYCLE_MITOTIC,0.0011980401160982144,0.0034272277157381,10,0,-0.1796300811029864,0.025887864412229147
FEVR_CTNNB1_TARGETS_DN,0.0012351080349345968,0.0283768444948922,10,0,-0.010888502986867743,0.025887864412229147
REACTOME_INFLUENZA_INFECTION,0.001573361552356654,0.0003319503455847,9,2,-0.15861412407465675,0.031709286670572566
REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,0.0017501682545484835,4.29285176972124e-05,10,2,-0.23336410301103783,0.03285417551946799
PEREZ_TP53_TARGETS,0.0017555666308112666,0.0024475181535547,10,0,-0.22039696585224416,0.03285417551946799
SARRIO_EPITHELIAL_MESENCHYMAL_TRANSITION_UP,0.002708717223710045,0.0099367726251774,10,0,0.011857385217503614,0.04894371811117461
LIU_PROSTATE_CANCER_DN,0.0031001792498802105,0.0026302213082085,10,0,0.10394314739576145,0.054149797564574345
WAMUNYOKOLI_OVARIAN_CANCER_LMP_UP,0.0032333393639238915,0.0021708599050631,10,0,-0.2517492385415938,0.054653865377294164
PULVER_FOREY_PERTURB_ACCUMULATION_G1_S,0.003582123200433602,0.0196851458726438,10,0,-0.17974923149703806,0.05772360219513418
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA,0.0037336339575265655,0.0059378185301249,10,0,0.030477518979815786,0.05772360219513418
LEE_BMP2_TARGETS_DN,0.003745424569913286,0.0408163265306122,10,0,0.1816244188958856,0.05772360219513418
UDAYAKUMAR_MED1_TARGETS_DN,0.0038590101726690656,0.0110614235810495,10,0,0.17788433731592815,0.057774895156531156
LOPEZ_MBD_TARGETS,0.004066565695085121,0.0148650234326623,10,0,-0.06888809147286024,0.058555606671720016
WONG_EMBRYONIC_STEM_CELL_CORE,0.004134651616132902,0.0054348614813645,10,0,0.01581719850258767,0.058555606671720016
RODRIGUES_THYROID_CARCINOMA_POORLY_DIFFERENTIATED_UP,0.004724803046726585,0.0426997245179063,10,0,0.1834861499405147,0.06495666223423849
REACTOME_SIGNALING_BY_TGFB_FAMILY_MEMBERS,0.004894329139429072,0.0309058795732192,10,0,-0.015265707830468721,0.06495666223423849
LIM_MAMMARY_STEM_CELL_DN,0.005065480332595861,0.0041879570511451,10,0,0.20269406785889985,0.06495666223423849
REACTOME_CELLULAR_RESPONSES_TO_STIMULI,0.005082486930541561,9.51946638663235e-05,10,1,-0.0679939255690187,0.06495666223423849
REACTOME_CELL_CYCLE,0.005447333484449336,0.00374943425837,10,0,-0.19049888912092733,0.06796197013932029
HSIAO_HOUSEKEEPING_GENES,0.005739104619775547,2.99441603528723e-05,10,1,-0.11012043970272507,0.0699369958316834
PASINI_SUZ12_TARGETS_DN,0.006105963298429098,0.0001298639597206,9,1,0.19877344203979738,0.0719829203570045
LU_EZH2_TARGETS_UP,0.006281999884808325,0.0079936046625606,10,0,0.09053516112485685,0.0719829203570045
PUJANA_CHEK2_PCC_NETWORK,0.0063191113290500135,0.0118918774683971,10,0,-0.02141637981724078,0.0719829203570045
BENPORATH_SOX2_TARGETS,0.006894824081823483,0.0119295801546277,10,0,-0.1711114820782353,0.07686995359309585
REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS,0.007083206356462994,0.0159488205907072,10,0,-0.10357979628638266,0.07732500272472102
REACTOME_METABOLISM_OF_RNA,0.008400879265913543,0.0010394174565461,10,1,-0.12039443606110774,0.08802151768715526
NUYTTEN_EZH2_TARGETS_DN,0.008734794460742582,0.0044873084674076,10,0,0.011926796964128461,0.08802151768715526
CHYLA_CBFA2T3_TARGETS_UP,0.008821858117188514,0.0162829246042703,10,0,0.00019934139110695527,0.08802151768715526
KRIEG_HYPOXIA_NOT_VIA_KDM3A,0.008862532029571607,0.0190615210507394,10,0,-0.0009005482064514348,0.08802151768715526
DACOSTA_UV_RESPONSE_VIA_ERCC3_UP,0.00890293976606723,0.0481607217287289,10,0,-0.23200086818273064,0.08802151768715526
REACTOME_MRNA_SPLICING,0.009276367163013631,0.0163697695864144,10,0,0.03570496791448894,0.08964320333361388
GAZDA_DIAMOND_BLACKFAN_ANEMIA_ERYTHROID_DN,0.009548877559463492,0.0071140284077034,10,0,0.10709370259844542,0.08964320333361388
KRIGE_RESPONSE_TO_TOSEDOSTAT_24HR_DN,0.009580189669241177,0.0063283869892552,10,0,-0.00910445152016568,0.08964320333361388
PULVER_FOREY_PERTURB_ATTRITION_M_EG1,0.010068973462348222,0.0246776455392723,10,0,0.03350876409714034,0.0922187778306222
FLECHNER_BIOPSY_KIDNEY_TRANSPLANT_OK_VS_DONOR_UP,0.010207421973618487,0.0006314110504008,10,1,-0.027124435251662592,0.0922187778306222
TIEN_INTESTINE_PROBIOTICS_24HR_UP,0.01146730202576374,0.01824672015791,10,0,-0.14909641253348566,0.10060599224166365
KOYAMA_SEMA3B_TARGETS_DN,0.011519770104007288,0.0225084331813198,10,0,-0.12318890417752629,0.10060599224166365
IBRAHIM_NRF1_UP,0.011858988085508509,0.0009606450662944,10,0,-0.31173151236222496,0.10069735106508684
REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION,0.011914572072586612,0.0001036393810638,10,2,-0.20657762918806605,0.10069735106508684
DUTERTRE_ESTRADIOL_RESPONSE_24HR_UP,0.012215133126163145,0.0167656540226647,10,0,0.16267789348556888,0.10159888504935695
JISON_SICKLE_CELL_DISEASE_DN,0.012612549545566966,0.0031042799303193,10,0,-0.1843471280429127,0.10326524940432953
REACTOME_EUKARYOTIC_TRANSLATION_INITIATION,0.01323502398133464,0.0007968394465227,10,2,-0.2397982088576663,0.1066946548649131
MARTINEZ_RESPONSE_TO_TRABECTEDIN_DN,0.013733933267950704,0.0486425339366516,10,0,0.279099921657256,0.10767999416967546
CHANDRAN_METASTASIS_UP,0.014501718845538096,0.000376979536137,10,1,-0.00033614375139476846,0.10767999416967546
WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS,0.014590228217646866,8.29313883534783e-05,10,2,-0.20629180729647908,0.10767999416967546
REACTOME_SELENOAMINO_ACID_METABOLISM,0.014590228217646866,8.29313883534783e-05,10,2,-0.20629180729647908,0.10767999416967546
KEGG_RIBOSOME,0.014590228217646866,8.29313883534783e-05,10,2,-0.20629180729647908,0.10767999416967546
KEGG_MEDICUS_REFERENCE_TRANSLATION_INITIATION,0.014590228217646866,8.29313883534783e-05,10,2,-0.20629180729647908,0.10767999416967546
BILANGES_SERUM_AND_RAPAMYCIN_SENSITIVE_GENES,0.01509789141332443,0.0068975406512014,10,0,-0.38577482705545785,0.10987909861919447
MA_RAT_AGING_UP,0.015701757165095184,0.0063101855675207,10,0,-0.24085481481251209,0.11270850348643666
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1,0.016713346834819502,0.008216110746384,10,0,-0.19854862951522984,0.11834856407358674
BENPORATH_NANOG_TARGETS,0.017810591359368962,0.0255193802661027,10,0,-0.1810971337720113,0.12443666496412449
REACTOME_ESR_MEDIATED_SIGNALING,0.018829388093842127,0.0103033195236061,10,0,-0.11850285747616987,0.12982367580491153
JIANG_MELANOMA_TRM8_CD4,0.02000454943998895,0.0001826553127593,10,2,-0.10593048565403632,0.1358812425709491
RUTELLA_RESPONSE_TO_HGF_UP,0.02022659717659166,0.0006121751823002,10,1,-0.14829956424261867,0.1358812425709491
FLORIO_NEOCORTEX_BASAL_RADIAL_GLIA_UP,0.022710044921431756,0.000174462237887,10,1,0.102344515149835,0.15006970472595396
PUJANA_BRCA1_PCC_NETWORK,0.02291140530167236,0.0477987421383648,10,0,-0.018529898364177975,0.15006970472595396
PULVER_FOREY_PERTURB_ACCUMULATION_LG1,0.023197973993463832,0.0010882457327035,10,0,-0.08873184813085946,0.15007084410586477
LEI_MYB_TARGETS,0.024497716229237982,0.0157463169949996,10,0,-0.14572145627058639,0.15654638175756952
REACTOME_SIGNALING_BY_ROBO_RECEPTORS,0.024911715051875536,2.77865835740834e-05,9,1,-0.020541385994474835,0.15727396008653954
PULVER_FOREY_PERTURB_ACCUMULATION_G2_M,0.02521314126676499,0.0829931972789116,10,0,0.041660336808289046,0.15728197647362924
REACTOME_PROGRAMMED_CELL_DEATH,0.026047447845795844,0.0276411921971634,10,0,0.005726074440295337,0.15870770547903515
REACTOME_APOPTOSIS,0.026047447845795844,0.0276411921971634,10,0,0.005726074440295337,0.15870770547903515
KAAB_FAILED_HEART_ATRIUM_DN,0.029167448995170975,0.0203536095417353,10,0,-0.3799908370474146,0.17567521003988035
LINDGREN_BLADDER_CANCER_CLUSTER_2B,0.02986124349924892,0.0273122627286569,10,0,0.1313589837247562,0.17768486493558924
WP_PI3KAKT_SIGNALING,0.030179299578754662,0.0393518518518519,10,0,-0.024067021384171206,0.17768486493558924
JIANG_MELANOMA_TRM3_CD8,0.031387100752642255,0.0006977145876073,10,1,-0.08388356620691552,0.18274267549316156
RUTELLA_RESPONSE_TO_CSF2RB_AND_IL4_UP,0.032237447444801136,0.0644342595380435,10,0,-0.008857887595028124,0.18563101605577795
REACTOME_SIGNALING_BY_NOTCH,0.033288444203342274,0.0343244905612005,10,0,0.11278641598947628,0.1895993995929495
HOLLMANN_APOPTOSIS_VIA_CD40_DN,0.03379023975579556,0.0104043109818906,10,0,-0.3893832699998006,0.1903880175487836
CHARAFE_BREAST_CANCER_LUMINAL_VS_BASAL_UP,0.03466783879616669,0.0104146921513343,10,0,-0.30458022548847763,0.1912429675551511
SHEDDEN_LUNG_CANCER_POOR_SURVIVAL_A6,0.034671912056754496,0.0005082483906757,10,1,0.04318728302944856,0.1912429675551511
RICKMAN_METASTASIS_UP,0.03522318517719601,0.0355329949238579,10,0,0.07218249281837053,0.19214623702235462
MUELLER_PLURINET,0.035864785239212736,0.0072427379026795,10,0,-0.002894569979974215,0.19214623702235462
DIAZ_CHRONIC_MYELOGENOUS_LEUKEMIA_UP,0.036084099578378666,0.0829170829170829,10,0,-0.19557794623161728,0.19214623702235462
BENPORATH_CYCLING_GENES,0.03644155759732969,0.0430686406460296,10,0,-0.07254290548857648,0.19214623702235462
TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_HSC_UP,0.03666912920273943,0.0004263790779187,10,1,0.1206933992438461,0.19214623702235462
ZWANG_EGF_INTERVAL_DN,0.0382124001588704,0.074468085106383,10,0,0.04277890236113772,0.19825047211136723
BENPORATH_ES_WITH_H3K27ME3,0.03863796182900429,0.0179211316567456,10,0,0.3580505170712488,0.19849305880782595
SENESE_HDAC3_TARGETS_UP,0.03971616246722692,0.0441379310344828,10,0,-0.2821807860313149,0.20143538872438593
REACTOME_CELL_CYCLE_CHECKPOINTS,0.0399795428002598,0.0310344827586207,10,0,-0.005070205527851246,0.20143538872438593
PULVER_FOREY_CELLCYCLE_PEAKING_G2_M,0.04055125053757257,0.0018949292337717,10,0,0.02380242136179154,0.20156345448435756
RAMALHO_STEMNESS_UP,0.04079211178839776,0.0112438427716641,10,0,0.2825093995286466,0.20156345448435756
BORCZUK_MALIGNANT_MESOTHELIOMA_UP,0.041158949675240954,0.0321931589537223,10,0,-0.1642953315597567,0.20156345448435756
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM2,0.041794546586105395,0.0057800583942563,10,0,-0.03283619998420366,0.20222015834280657
PULVER_FOREY_PERTURB_ATTRITION_G1_S,0.04206488026596549,0.0470035252643948,10,0,0.17283705624145945,0.20222015834280657
CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_2,0.04263609786189294,0.0188814600915821,10,0,0.16260467142151874,0.2031028661784718
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,0.0442806846485763,8.11351086491563e-05,10,2,-0.20503870495764104,0.20856976024166213
MOHANKUMAR_HOXA1_TARGETS_UP,0.044579796082187324,0.0356716540518763,10,0,-0.21295951986437284,0.20856976024166213
GRAESSMANN_APOPTOSIS_BY_DOXORUBICIN_DN,0.045377562716588896,0.0063579266504516,10,0,0.02012710335403369,0.20863121233821696
JOHNSTONE_PARVB_TARGETS_2_DN,0.04538923321861972,0.0097913674948252,10,0,0.15446208664724367,0.20863121233821696
ACEVEDO_LIVER_TUMOR_VS_NORMAL_ADJACENT_TISSUE_UP,0.046939538756434314,0.00772029394631,10,0,-0.13478105923739067,0.21388102876844853
SPIELMAN_LYMPHOBLAST_EUROPEAN_VS_ASIAN_DN,0.048132720016400204,0.0237947185723022,10,0,-0.21121809192446253,0.21636270779965266
REACTOME_HEMOSTASIS,0.04830999391709802,0.0319131945825215,10,0,-0.12585825208222795,0.21636270779965266
FUJII_YBX1_TARGETS_DN,0.049724180892044625,0.0113934388800901,10,0,-0.08379295444239329,0.21935861749676877
JOHNSTONE_PARVB_TARGETS_2_UP,0.049816174584189854,0.0047493836429018,10,0,0.039100414143884724,0.21935861749676877
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM1,0.05031463396430589,0.0027954323714917,10,0,0.19489253037078896,0.21970723497746905
REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE,0.05161236571940947,0.0055497315348605,10,0,-0.3244088369742832,0.2233704653808488
MARTINEZ_TP53_TARGETS_UP,0.052006100718441896,0.0181237437654922,10,0,-0.013564049731153594,0.2233704653808488
RHEIN_ALL_GLUCOCORTICOID_THERAPY_DN,0.05255470823108899,0.112970711297071,10,0,-0.20542033229590917,0.22389160254545226
MARTORIATI_MDM4_TARGETS_NEUROEPITHELIUM_UP,0.05307588957829841,0.072992700729927,10,0,-0.4677004727445374,0.22428843660506748
MARKEY_RB1_ACUTE_LOF_UP,0.053617842981476135,0.0351602895553258,10,0,0.03741768269659888,0.22476599777834796
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_14,0.05539797053239053,0.0103033195236061,10,0,-0.07002048247767322,0.23038521078549712
STARK_PREFRONTAL_CORTEX_22Q11_DELETION_DN,0.05688356710160826,0.0033195026049631,10,0,-0.09391420517077143,0.23245787357273853
BUYTAERT_PHOTODYNAMIC_THERAPY_STRESS_UP,0.05712669143347607,0.0401606425702811,10,0,0.040476222802525455,0.23245787357273853
HOSHIDA_LIVER_CANCER_SUBCLASS_S1,0.05722722460092227,0.0379442391602793,10,0,0.050147698768278626,0.23245787357273853
ZHONG_SECRETOME_OF_LUNG_CANCER_AND_FIBROBLAST,0.05964226120751775,0.0266091961233171,10,0,-0.03742131920285831,0.24033743391901882
FORTSCHEGGER_PHF8_TARGETS_DN,0.06048776161197919,0.043613707165109,10,0,-0.0017098456404545325,0.24033743391901882
PUJANA_BRCA2_PCC_NETWORK,0.060543017704790994,0.0101623318215791,10,0,-0.13075008739178928,0.24033743391901882
KINSEY_TARGETS_OF_EWSR1_FLII_FUSION_UP,0.06270538042364816,0.043,10,0,0.04715022626420371,0.2465322039839323
PARENT_MTOR_SIGNALING_UP,0.06304449491192161,0.078125,10,0,-0.2015252608255876,0.2465322039839323
REACTOME_INTERFERON_SIGNALING,0.0651571897527793,0.0238640286436999,10,0,0.10479541998895356,0.2529064254107878
REACTOME_DNA_REPAIR,0.066958428096451,0.0321767795863005,10,0,-0.04129511067340073,0.2579868847245612
PUJANA_ATM_PCC_NETWORK,0.06912584170735628,0.0028618113898603,10,0,-0.1196488110496676,0.2643937303259466
REACTOME_SIGNALING_BY_GPCR,0.07012746957657451,0.05293902618142,10,0,0.05035200604241681,0.26613265976701084
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_13,0.07059625898399716,0.0019432339786772,10,1,-0.22281932896956685,0.26613265976701084
REACTOME_SARS_COV_1_INFECTION,0.07164723789360156,0.0184426402454331,10,0,-0.17361778903925418,0.2666533472155359
KINSEY_TARGETS_OF_EWSR1_FLII_FUSION_DN,0.0721047261311644,0.0497354497354497,10,0,-0.3404837134764981,0.2666533472155359
REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION,0.07226102157367577,0.01707791213432,10,0,-0.12776776038917753,0.2666533472155359
YOSHIMURA_MAPK8_TARGETS_UP,0.07283039772775175,0.0072962067847131,10,0,-0.18286035355328104,0.2668750238415519
SCHAEFFER_PROSTATE_DEVELOPMENT_48HR_UP,0.07380672907799671,0.0139567591218927,10,0,0.08540435955045904,0.2685744863671547
DODD_NASOPHARYNGEAL_CARCINOMA_DN,0.07433220242876737,0.0275636965208246,10,0,-0.17517974473039621,0.2686212005012007
LINDGREN_BLADDER_CANCER_CLUSTER_3_UP,0.0765030083858259,0.0402761795166859,10,0,0.2789221653042591,0.27457244105597783
JIANG_MELANOMA_TRM1_CD8,0.07727960078667512,0.0761245674740485,10,0,-0.03849210364353178,0.275472862668148
KOINUMA_TARGETS_OF_SMAD2_OR_SMAD3,0.07922233551906627,0.0154885397510088,10,0,-0.008977898206631928,0.28048989062155893
MEISSNER_BRAIN_HCP_WITH_H3K4ME3_AND_H3K27ME3,0.0804480950626727,0.0183008804363596,10,0,-0.3547998995856797,0.28291813297208385
MARTINEZ_RB1_TARGETS_UP,0.08204363326416869,0.0548628428927681,10,0,-0.20626576743497868,0.2848034583244852
BENPORATH_SUZ12_TARGETS,0.08207122558587265,0.143455497382199,10,0,-0.014618765072208962,0.2848034583244852
JOHNSTONE_PARVB_TARGETS_3_UP,0.08277006051911284,0.0182318499876494,10,0,-0.2993686203495101,0.2853388928422048
YOSHIMURA_MAPK8_TARGETS_DN,0.08363250400498973,0.0166107971131869,10,0,-0.16214217761453487,0.28642766077525894
FULCHER_INFLAMMATORY_RESPONSE_LECTIN_VS_LPS_DN,0.0880061559322749,0.0147302730265137,10,0,0.007223295218231706,0.2992306461680517
BOQUEST_STEM_CELL_CULTURED_VS_FRESH_UP,0.08851288197719087,0.0007862247023467,10,0,0.1284286682002229,0.2992306461680517
GRAESSMANN_RESPONSE_TO_MC_AND_DOXORUBICIN_DN,0.0901111288444959,0.0206387570206126,10,0,-0.07418860161932811,0.3026809712468965
TOYOTA_TARGETS_OF_MIR34B_AND_MIR34C,0.09074938334967875,0.0313392153583972,10,0,-0.03198544339022928,0.3028832921989278
REACTOME_AUTOPHAGY,0.09154528824885838,0.0349627277312244,10,0,-0.1410588505766533,0.3036058926734291
REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES,0.09231202312550768,0.0008035412249985,10,1,-0.214715253629931,0.3042232711809184
MARTORIATI_MDM4_TARGETS_FETAL_LIVER_DN,0.09379255023559746,0.0359949826918262,10,0,0.1093235088855635,0.3055995716281364
LINDGREN_BLADDER_CANCER_CLUSTER_1_DN,0.09389605158803427,0.0489073881373569,10,0,-0.27577126762127924,0.3055995716281364
TARTE_PLASMA_CELL_VS_PLASMABLAST_UP,0.09462579621333778,0.0103589186364983,10,0,-0.022777461352048965,0.3060735630604259
JOHNSTONE_PARVB_TARGETS_3_DN,0.09581590417449914,0.048,10,0,0.017798274756357556,0.308021679677531
REACTOME_CILIUM_ASSEMBLY,0.09695930674047037,0.0247647953469477,10,0,-0.1919564730767845,0.3097968093415029
REACTOME_SELECTIVE_AUTOPHAGY,0.09771619460724379,0.10958904109589,10,0,-0.209884033227207,0.310322945298156
LIU_OVARIAN_CANCER_TUMORS_AND_XENOGRAFTS_XDGS_DN,0.09858568588407757,0.0001989543099898,10,1,0.10417162144108989,0.31119818917624487
CASORELLI_ACUTE_PROMYELOCYTIC_LEUKEMIA_DN,0.10215543919971726,0.121761658031088,10,0,-0.1720314847226382,0.3205356295847416
WP_MIRTARGETED_GENES_IN_LYMPHOCYTES,0.10921987289370522,0.0661914460285132,10,0,-0.3918773115882928,0.33873809956052736
REACTOME_NEUTROPHIL_DEGRANULATION,0.10937897639960903,0.0414181473886085,10,0,-0.02196759398898197,0.33873809956052736
BYSTRYKH_HEMATOPOIESIS_STEM_CELL_QTL_TRANS,0.10989594833070543,0.0280842527582748,10,0,-0.2551126331211101,0.33873809956052736
WONG_ADULT_TISSUE_STEM_MODULE,0.11080319041676484,0.0180416473368897,10,0,0.05653155204559642,0.33953726186189925
ACEVEDO_METHYLATED_IN_LIVER_CANCER_DN,0.11227980856750758,0.0354611097687419,10,0,0.14241002758217863,0.34206174238008125
MEISSNER_NPC_HCP_WITH_H3_UNMETHYLATED,0.11315779598057768,0.0263363571294027,10,0,0.10985959915397274,0.3427438444729636
REACTOME_TRANSLATION,0.11394179986510528,0.0004547292101985,10,2,-0.01457593760432303,0.34313507545583427
PULVER_FOREY_CELLCYCLE_ENRICHED_TFS_G2_M,0.1154709157200891,0.0338461538461538,10,0,-0.11975546213421491,0.34575291335615255
MULLIGHAN_MLL_SIGNATURE_1_UP,0.11934405857739877,0.0264550264550265,10,0,0.004763530033800434,0.35460054526914964
CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_5,0.12016945336695001,0.0059083909811168,10,0,0.20202030456394718,0.35460054526914964
DARWICHE_PAPILLOMA_RISK_HIGH_DN,0.12045591041585618,0.0345224395857307,10,0,-0.19849769263036515,0.35460054526914964
MARTINEZ_RB1_AND_TP53_TARGETS_UP,0.12358087487796832,0.0934673366834171,10,0,-0.20992385490793128,0.3564651247929095
NUYTTEN_NIPP1_TARGETS_DN,0.1260929783306421,0.0077048533584174,10,0,-0.3856899317845378,0.3564651247929095
NABA_MATRISOME,0.12623611632101728,0.0271463178590995,10,0,0.05690683646321586,0.3564651247929095
NABA_MATRISOME_ASSOCIATED,0.12623611632101728,0.0271463178590995,10,0,0.05690683646321586,0.3564651247929095
WP_CILIARY_LANDSCAPE,0.12738472047548877,0.0092866355984455,10,0,0.004914216756678224,0.3564651247929095
REACTOME_M_PHASE,0.12814252862146014,0.0860058309037901,10,0,-0.0414731795277294,0.3564651247929095
MARTINEZ_TP53_TARGETS_DN,0.12849324283828567,0.0042496944780257,10,0,-0.05072438106452547,0.3564651247929095
JINESH_BLEBBISHIELD_VS_LIVE_CONTROL_DN,0.12863236773056114,0.0263991552270327,10,0,0.14147267950042247,0.3564651247929095
REACTOME_SARS_COV_1_HOST_INTERACTIONS,0.12867646385376702,0.0059821090045259,10,0,-0.14654119070606147,0.3564651247929095
PULVER_FOREY_CELLCYCLE_ENRICHED_TFS_S2,0.1288185734807326,0.0337641938951559,10,0,0.03197314394627922,0.3564651247929095
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53,0.12895554684445149,0.12155349322749,10,0,0.11162571473611302,0.3564651247929095
JINESH_BLEBBISHIELD_TO_IMMUNE_CELL_FUSION_PBSHMS_DN,0.12925262158521528,0.0434782608695652,10,0,-0.22045377853879528,0.3564651247929095
DARWICHE_PAPILLOMA_RISK_LOW_DN,0.13343764490215987,0.0289351851851852,10,0,-0.2086416914192002,0.3660802404645642
SCHAEFFER_PROSTATE_DEVELOPMENT_48HR_DN,0.13498510660633717,0.09102402022756,10,0,0.17622273940198413,0.36839685344646184
BERTUCCI_MEDULLARY_VS_DUCTAL_BREAST_CANCER_DN,0.1377152382136288,0.0834782608695652,10,0,-0.09221310432871757,0.3728900283729217
REACTOME_METABOLISM_OF_LIPIDS,0.13805470516096718,0.0337423312883436,10,0,0.19739238703051942,0.3728900283729217
GRUETZMANN_PANCREATIC_CANCER_UP,0.13910695725180894,0.0042832119713281,10,0,0.31135739490755415,0.3730923008598732
DEURIG_T_CELL_PROLYMPHOCYTIC_LEUKEMIA_UP,0.13955360871857853,0.0192696895069684,10,0,0.16496468553807953,0.3730923008598732
BLANCO_MELO_BETA_INTERFERON_TREATED_BRONCHIAL_EPITHELIAL_CELLS_UP,0.14288668687372286,0.0199716836284847,10,0,0.0166072534300691,0.380064080821476
LASTOWSKA_NEUROBLASTOMA_COPY_NUMBER_UP,0.1440793337336554,0.0259608399641542,10,0,0.07759006081645414,0.38042803473653497
DACOSTA_UV_RESPONSE_VIA_ERCC3_COMMON_DN,0.14447553227589782,0.0060928270055875,10,0,0.14647347749355105,0.38042803473653497
HELLER_HDAC_TARGETS_DN,0.14730436899861143,0.0800582241630277,10,0,-0.1347761504097246,0.3848460969735342
PULVER_FOREY_CELLCYCLE_PEAKING_LG1,0.14762226238870302,0.0084010764167573,10,0,0.007041878184171924,0.3848460969735342
REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,0.1486465609616371,0.0024927600035563,10,0,-0.09918236791382326,0.38559800962325663
KOBAYASHI_EGFR_SIGNALING_24HR_DN,0.15238585966767448,0.013806299809105,10,0,0.19022068999092276,0.3918697854288964
MOOTHA_MITOCHONDRIA,0.15503344440201755,0.0464099881233717,10,0,-0.12316501105791262,0.3918697854288964
