pathway,fisher_pval,stouffer_pval,min_pval,n_timepoints,n_significant,mean_NES,fisher_padj
LEE_BMP2_TARGETS_UP,0.21774023001098167,0.5504479245677618,0.0455786185050146,10,0,0.14048544693623521,0.45992657707046364
JINESH_BLEBBISHIELD_VS_LIVE_CONTROL_DN,0.2183367266413443,0.12863236773056114,0.0263991552270327,10,0,0.14147267950042247,0.45992657707046364
OISHI_CHOLANGIOMA_STEM_CELL_LIKE_UP,0.21855289635600275,0.21529611843172242,0.0103472919485218,10,0,0.16375351105585048,0.45992657707046364
REACTOME_AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT,0.2195874948338336,0.3083344325409342,0.0214408456471549,10,0,-0.4339051129168894,0.4602553891717152
SMID_BREAST_CANCER_BASAL_DN,0.2239015710820839,0.18849345939739015,0.0363128491620112,10,0,-0.259314655765325,0.4674279810637927
DODD_NASOPHARYNGEAL_CARCINOMA_UP,0.22810695145789214,0.20819850947272073,0.0789210789210789,10,0,0.003238842681857412,0.4726281968063269
KEGG_HUNTINGTONS_DISEASE,0.2283405918984708,0.3733734424297295,0.0132456479727321,10,0,-0.16746327772268033,0.4726281968063269
GARY_CD5_TARGETS_DN,0.22936693458939242,0.36773036983944296,0.0187842779188122,10,0,-0.08175285590692694,0.4726281968063269
PILON_KLF1_TARGETS_UP,0.23060855491641497,0.31214740139823083,0.0383022774327122,10,0,0.0009527803242965982,0.4726281968063269
PROVENZANI_METASTASIS_DN,0.23163085511721038,0.4250519541019997,0.0229980311274965,10,0,-0.17826290897196437,0.4726281968063269
REACTOME_METABOLISM_OF_LIPIDS,0.23180428736493514,0.13805470516096718,0.0337423312883436,10,0,0.19739238703051942,0.4726281968063269
YAMAZAKI_TCEB3_TARGETS_DN,0.23607317475116352,1.0,0.0370026269259306,10,0,-0.33042695562703805,0.4794664479442236
GEORGES_TARGETS_OF_MIR192_AND_MIR215,0.24374020103846814,0.2780543328214824,0.0258019962601104,10,0,-0.16752833780796134,0.4912528533620675
REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION,0.24375141579033882,0.4936140927873071,0.0120566308868172,10,0,0.09324950240136422,0.4912528533620675
PULVER_FOREY_CELLCYCLE_PEAKING_S2,0.2465735758448051,0.28180032587029624,0.0376850605652759,10,0,-0.19379524996345482,0.4950366043780761
HELLER_HDAC_TARGETS_DN,0.2477937358476177,0.14730436899861143,0.0800582241630277,10,0,-0.1347761504097246,0.4955874716952354
REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE,0.25198971006449605,0.18334112261222063,0.0348101265822785,10,0,-0.020986466598527275,0.5020631485695664
SANA_RESPONSE_TO_IFNG_DN,0.255796657167922,0.16675128141192969,0.035978835978836,10,0,-0.093441481102938,0.5049259677384846
SCHAEFFER_PROSTATE_DEVELOPMENT_48HR_DN,0.2570084440318068,0.13498510660633717,0.09102402022756,10,0,0.17622273940198413,0.5049259677384846
DEURIG_T_CELL_PROLYMPHOCYTIC_LEUKEMIA_UP,0.2574764525417619,0.13955360871857853,0.0192696895069684,10,0,0.16496468553807953,0.5049259677384846
MARTORIATI_MDM4_TARGETS_FETAL_LIVER_UP,0.2584061916808553,0.20108200646809954,0.0546583850931677,10,0,-0.5909132296450738,0.5049259677384846
REACTOME_SELECTIVE_AUTOPHAGY,0.2596064626358639,0.09771619460724379,0.10958904109589,10,0,-0.209884033227207,0.5049259677384846
REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,0.2600210112171961,0.25421470954743225,0.056379821958457,10,0,-0.011716401421317557,0.5049259677384846
REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES,0.2601717772698299,0.5560741177646058,0.0079927583590643,10,0,-0.18015179021346722,0.5049259677384846
FARMER_BREAST_CANCER_APOCRINE_VS_LUMINAL,0.2625801511987482,0.30504112748935497,0.0102088829047376,10,0,-0.11424141814759134,0.5065661967720915
PULVER_FOREY_PERTURB_ATTRITION_S,0.2629503922175742,0.2623221580519931,0.0471414242728185,10,0,-0.00038071025859052197,0.5065661967720915
YAGI_AML_WITH_11Q23_REARRANGED,0.26828938113340206,0.4019399903750315,0.0337571566339103,10,0,0.21683507489205703,0.5149583725783982
ALONSO_METASTASIS_UP,0.2723893383278854,0.16966371857403462,0.0585106382978723,10,0,-0.07357359028806713,0.5209197565102626
PULVER_FOREY_CELLCYCLE_PEAKING_G2,0.2777799995965102,0.24174326435545668,0.0774647887323944,10,0,-0.0925103830147475,0.5292971628675321
HADDAD_B_LYMPHOCYTE_PROGENITOR,0.27932497751649643,0.20922916228054173,0.0394305044087159,10,0,0.20488166840634064,0.5303126384733483
REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS,0.2811782765755345,0.26862079212432677,0.0170958276926133,10,0,0.28758256552603534,0.5319040322223109
IGLESIAS_E2F_TARGETS_UP,0.28270155161999494,0.2608865804338969,0.0175082088466561,10,0,0.12820647114056577,0.5328619174420048
VECCHI_GASTRIC_CANCER_EARLY_UP,0.28833441590971415,0.26386696674911647,0.0430262222936802,10,0,-0.16823942513333173,0.5415313044325814
WHITFIELD_CELL_CYCLE_G2_M,0.2902631277355666,0.1706766245892294,0.0791788856304985,10,0,-0.2005405507712216,0.5432067104765603
CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_4,0.29267385677346286,0.31189294726063377,0.045108038000224,10,0,-0.2754687526595615,0.5457690425241799
BENPORATH_ES_1,0.3014678979539507,0.3107291413989611,0.0486555697823304,10,0,0.11894703193670284,0.5584023957597557
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53,0.30182445296346067,0.12895554684445149,0.12155349322749,10,0,0.11162571473611302,0.5584023957597557
GOLDRATH_ANTIGEN_RESPONSE,0.3026455732743714,0.18391547576635126,0.119741100323625,10,0,0.09161029881676333,0.5584023957597557
BERENJENO_TRANSFORMED_BY_RHOA_UP,0.30590800511927574,0.21437492720930468,0.0560581051860575,10,0,-0.04047154748347228,0.5611530256624367
HELLER_HDAC_TARGETS_SILENCED_BY_METHYLATION_DN,0.3076734383998385,0.15541178859370564,0.122340425531915,10,0,0.09639993804282004,0.5611530256624367
SENESE_HDAC1_TARGETS_UP,0.30829229478340386,0.33635397451164556,0.0545454545454545,10,0,-0.15725663922119232,0.5611530256624367
OSWALD_HEMATOPOIETIC_STEM_CELL_IN_COLLAGEN_GEL_UP,0.30882268203835705,0.3035866933201413,0.0676532769556025,10,0,-0.23137997484004594,0.5611530256624367
KARLSSON_TGFB1_TARGETS_DN,0.3125079542249276,0.18458273404611458,0.0541976620616366,10,0,-0.25226202081811794,0.5611530256624367
MIKKELSEN_NPC_ICP_WITH_H3K4ME3,0.31271922536323804,0.4605529875176684,0.0082259544697546,10,0,0.14131962763800948,0.5611530256624367
ACEVEDO_LIVER_CANCER_DN,0.3127736200868241,0.4510435954868867,0.0314401622718053,10,0,-0.10352971353278204,0.5611530256624367
BASAKI_YBX1_TARGETS_UP,0.3128903179921146,0.19419877701951332,0.0423280423280423,10,0,-0.1425995054918073,0.5611530256624367
CASORELLI_ACUTE_PROMYELOCYTIC_LEUKEMIA_DN,0.3137744971738435,0.10215543919971726,0.121761658031088,10,0,-0.1720314847226382,0.5611530256624367
CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_3,0.3161832076949582,0.2890440054431847,0.0625,10,0,-0.2215659539879022,0.5635374177964562
JINESH_BLEBBISHIELD_TO_IMMUNE_CELL_FUSION_PBSHMS_UP,0.33142935843011845,0.5219941071409199,0.0410713823375478,10,0,0.038062247291424024,0.5863467020888952
THUM_SYSTOLIC_HEART_FAILURE_UP,0.3327274371698771,0.6056518155712263,0.0090460486852157,10,0,0.009239333469344701,0.5863467020888952
REACTOME_VIRAL_INFECTION_PATHWAYS,0.33349013747227924,0.6306532981392389,0.0235174315204039,10,0,-0.16805858366819498,0.5863467020888952
MATSUDA_NATURAL_KILLER_DIFFERENTIATION,0.33445051391138697,0.5130138463631766,0.0383083570189409,10,0,0.10421279774249859,0.5863467020888952
WP_MIRTARGETED_GENES_IN_LEUKOCYTES,0.3350486996724543,0.3134292052041415,0.0585106382978723,10,0,-0.30069047939537547,0.5863467020888952
PULVER_FOREY_CELLCYCLE_PEAKING_M,0.3356946767684514,0.3709252747487213,0.0918032786885246,10,0,-0.2842851394667243,0.5863467020888952
MARSON_BOUND_BY_E2F4_UNSTIMULATED,0.34058010927593646,0.40615227892708056,0.0620620620620621,10,0,-0.17996820195852142,0.5929035789388395
FERNANDEZ_BOUND_BY_MYC,0.34495679847401495,0.509256793864249,0.0355380350942211,10,0,0.18104912434166603,0.5958352910375189
REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS,0.345329789672216,0.3058873783818613,0.0538479304389618,10,0,0.06191850226278099,0.5958352910375189
FIGAROL_EGFR_TKI_DRUG_TOLERANT_CELL_DN,0.34671735895105693,0.28568776744396585,0.0262196267697743,10,0,0.20380261160879906,0.5958352910375189
REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION,0.34742165329539165,0.16811869176206068,0.0912220309810671,10,0,-0.22563644840167996,0.5958352910375189
RODRIGUES_THYROID_CARCINOMA_ANAPLASTIC_DN,0.34794961652190987,0.5719233043571966,0.0363233139516045,10,0,0.181345558368764,0.5958352910375189
ACEVEDO_LIVER_CANCER_UP,0.35280430361312975,0.37252938492380716,0.038038038038038,10,0,-0.18405296479468802,0.6021806354829967
HELLER_HDAC_TARGETS_SILENCED_BY_METHYLATION_UP,0.35598533629409396,0.3836360090426386,0.0257709601008379,10,0,-0.22671721734545153,0.6056373903185235
STEIN_ESRRA_TARGETS,0.3600280039662078,0.3630870094031684,0.0470035252643948,10,0,-0.0541962957488609,0.6095170498149918
GRYDER_PAX3FOXO1_ENHANCERS_KO_DOWN,0.36059214779131193,0.45494178207264924,0.0415800415800416,10,0,-0.1482378995017982,0.6095170498149918
PULVER_FOREY_PERTURB_ACCUMULATION_S,0.36928498341007043,0.32861189469985486,0.105210420841683,10,0,-0.1961865930100353,0.622203637642691
AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP,0.37607791443761435,0.5541473579186069,0.0173684529112216,10,0,-0.033615877949962444,0.628762507208667
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM4,0.37623135206038805,0.3991137770586912,0.0121982954150393,10,0,0.17259825089216774,0.628762507208667
REACTOME_HIV_INFECTION,0.3778492356688161,0.28235557645078013,0.130576713819369,10,0,0.15373906168846477,0.628762507208667
MEBARKI_HCC_PROGENITOR_FZD8CRD_UP,0.379053283280475,0.47580707143539175,0.0831600831600832,10,0,-0.10650233099226167,0.628762507208667
PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_7,0.3791773898433946,0.4370226543835668,0.0140400600680995,10,0,0.03128335354813009,0.628762507208667
KIM_WT1_TARGETS_DN,0.38197569355118144,0.44927092768608723,0.0377428920943955,10,0,-0.05274326942211858,0.629503406126282
LI_INDUCED_T_TO_NATURAL_KILLER_UP,0.38226956600648376,0.334170789592098,0.0809443507588533,10,0,-0.020560808608501114,0.629503406126282
SENGUPTA_NASOPHARYNGEAL_CARCINOMA_UP,0.38322821861504575,0.43052259182467817,0.104693140794224,10,0,0.15839134096744462,0.629503406126282
WANG_RESPONSE_TO_GSK3_INHIBITOR_SB216763_DN,0.38525685516675506,0.469536639106821,0.0859375,10,0,0.19766779409433427,0.6307248643553903
SENESE_HDAC1_TARGETS_DN,0.3866690397242396,0.21344112479324834,0.089242053789731,10,0,-0.20350671833076212,0.6307248643553903
JIANG_MELANOMA_TRM4,0.38758283649319786,0.2043962696860802,0.157505285412262,10,0,0.051095487437396316,0.6307248643553903
BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_A594_ACE2_EXPRESSING_CELLS_UP,0.3900003236672432,1.0,0.0113088294804926,10,0,-0.07266999327464341,0.632694023534475
REACTOME_DNA_REPLICATION,0.39123888020096453,0.23908593392281985,0.154782608695652,10,0,-0.04941937028822781,0.6327443618064982
REACTOME_MITOTIC_G2_G2_M_PHASES,0.3927128746832573,0.3274098066266667,0.0235468745499684,10,0,0.06651474221191181,0.6331739887200825
WANG_LMO4_TARGETS_UP,0.39805865221553766,0.22853089842998042,0.0987903225806452,10,0,0.02347174006319147,0.6387360850509849
FLECHNER_BIOPSY_KIDNEY_TRANSPLANT_REJECTED_VS_OK_DN,0.39902961725462677,0.24106970029698482,0.0692431561996779,10,0,0.0626484192132066,0.6387360850509849
BROWNE_HCMV_INFECTION_48HR_DN,0.39981953415405164,0.31072559159928564,0.0240997941529032,10,0,-0.20433860962849731,0.6387360850509849
SMID_BREAST_CANCER_BASAL_UP,0.4112672695789608,0.3848129239238666,0.102746693794507,10,0,0.03823669612098797,0.6539404139891137
WP_MIRTARGETED_GENES_IN_MUSCLE_CELL,0.4122558916840904,0.38498956565767595,0.0399082625672293,10,0,-0.21794860878674505,0.6539404139891137
