panel,stem,replicate_pair,log10_export_ratio
a,suppl6a_ipsc_export_ratio,3,-1.989567080543872
a,suppl6a_ipsc_export_ratio,3,-1.1195595290368716
a,suppl6a_ipsc_export_ratio,3,0.15994431324991826
a,suppl6a_ipsc_export_ratio,3,-0.7505312756603207
a,suppl6a_ipsc_export_ratio,3,-1.0251153831328321
a,suppl6a_ipsc_export_ratio,3,-0.35631379973462646
a,suppl6a_ipsc_export_ratio,3,-0.620675227113002
a,suppl6a_ipsc_export_ratio,3,-1.0990848420037778
a,suppl6a_ipsc_export_ratio,3,0.17920283457073685
a,suppl6a_ipsc_export_ratio,3,-0.6433195490674435
a,suppl6a_ipsc_export_ratio,3,-1.0472669634965646
a,suppl6a_ipsc_export_ratio,3,-0.23790310814320442
a,suppl6a_ipsc_export_ratio,3,-1.1451643991365223
a,suppl6a_ipsc_export_ratio,3,-0.9625559529461734
a,suppl6a_ipsc_export_ratio,3,0.9357667658280018
a,suppl6a_ipsc_export_ratio,3,-0.1311682152358805
a,suppl6a_ipsc_export_ratio,3,0.26197562419012344
a,suppl6a_ipsc_export_ratio,3,-0.031425992160199624
a,suppl6a_ipsc_export_ratio,3,-0.08777432163029954
a,suppl6a_ipsc_export_ratio,3,0.012161977589333175
a,suppl6a_ipsc_export_ratio,3,-0.46480843790455784
a,suppl6a_ipsc_export_ratio,3,-0.006854141785367464
a,suppl6a_ipsc_export_ratio,3,-0.6840986890489716
a,suppl6a_ipsc_export_ratio,3,-0.5234656868209531
a,suppl6a_ipsc_export_ratio,3,-0.2272783464279828
a,suppl6a_ipsc_export_ratio,3,0.05099098476583418
a,suppl6a_ipsc_export_ratio,3,1.070181269244924
a,suppl6a_ipsc_export_ratio,3,0.592573469367395
a,suppl6a_ipsc_export_ratio,3,-0.186880008004136
a,suppl6a_ipsc_export_ratio,3,0.2550767232369617
a,suppl6a_ipsc_export_ratio,3,-0.43273200673071743
a,suppl6a_ipsc_export_ratio,3,-0.5333379477703286
a,suppl6a_ipsc_export_ratio,3,0.10555670522921419
a,suppl6a_ipsc_export_ratio,3,-0.21192255177243766
a,suppl6a_ipsc_export_ratio,3,-0.6858353359549281
a,suppl6a_ipsc_export_ratio,3,-0.23915888562440304
a,suppl6a_ipsc_export_ratio,3,0.7912655504406182
a,suppl6a_ipsc_export_ratio,3,-0.3317119357411984
a,suppl6a_ipsc_export_ratio,3,-1.4562783652428803
a,suppl6a_ipsc_export_ratio,3,0.04973388904637217
a,suppl6a_ipsc_export_ratio,3,-0.31430046215170804
a,suppl6a_ipsc_export_ratio,3,-0.7338374655948516
a,suppl6a_ipsc_export_ratio,3,1.3057620443757254
a,suppl6a_ipsc_export_ratio,3,-0.4211715275453459
a,suppl6a_ipsc_export_ratio,3,-1.1458468499428154
a,suppl6a_ipsc_export_ratio,3,-2.197181637374376
a,suppl6a_ipsc_export_ratio,3,1.2093407685033588
a,suppl6a_ipsc_export_ratio,3,-0.5574780349392858
a,suppl6a_ipsc_export_ratio,3,-0.9484407850039098
a,suppl6a_ipsc_export_ratio,3,-0.6756276473170376
a,suppl6a_ipsc_export_ratio,3,-0.18967036460731806
a,suppl6a_ipsc_export_ratio,3,-0.6316740813286471
a,suppl6a_ipsc_export_ratio,3,-0.008579235821430527
a,suppl6a_ipsc_export_ratio,3,0.3244023728262821
a,suppl6a_ipsc_export_ratio,3,-0.4635481566585391
a,suppl6a_ipsc_export_ratio,3,0.7748089282624216
a,suppl6a_ipsc_export_ratio,3,-0.7525644011314727
a,suppl6a_ipsc_export_ratio,3,0.37555735491376274
a,suppl6a_ipsc_export_ratio,3,-0.6320143314213399
a,suppl6a_ipsc_export_ratio,3,-0.532125364114315
a,suppl6a_ipsc_export_ratio,3,0.26851321388654714
a,suppl6a_ipsc_export_ratio,3,-0.1215164055566164
a,suppl6a_ipsc_export_ratio,3,-0.5529327949113205
a,suppl6a_ipsc_export_ratio,3,0.1907498281034256
a,suppl6a_ipsc_export_ratio,3,-0.7492165212373516
a,suppl6a_ipsc_export_ratio,3,-0.10178722386748479
a,suppl6a_ipsc_export_ratio,3,-0.36356980642439557
a,suppl6a_ipsc_export_ratio,3,0.6106019062386365
a,suppl6a_ipsc_export_ratio,3,-0.7542612837137218
a,suppl6a_ipsc_export_ratio,3,-1.1972128696571795
a,suppl6a_ipsc_export_ratio,3,-1.167232247607831
a,suppl6a_ipsc_export_ratio,3,-0.3197911542048541
a,suppl6a_ipsc_export_ratio,3,-0.3671858646298822
a,suppl6a_ipsc_export_ratio,3,0.8494258834894304
a,suppl6a_ipsc_export_ratio,3,-1.516736877498995
a,suppl6a_ipsc_export_ratio,3,-0.2976944132581654
a,suppl6a_ipsc_export_ratio,3,-0.48500518732484044
a,suppl6a_ipsc_export_ratio,3,0.16260381879160277
a,suppl6a_ipsc_export_ratio,3,0.3167268574167829
a,suppl6a_ipsc_export_ratio,3,-1.3168678919748045
a,suppl6a_ipsc_export_ratio,3,-0.4050642790639843
a,suppl6a_ipsc_export_ratio,3,-0.250135954298112
a,suppl6a_ipsc_export_ratio,3,-2.537340247646289
a,suppl6a_ipsc_export_ratio,3,0.1314756306782351
a,suppl6a_ipsc_export_ratio,3,-0.6739826575146953
a,suppl6a_ipsc_export_ratio,3,-0.7414089243524487
a,suppl6a_ipsc_export_ratio,3,0.12130078785840147
a,suppl6a_ipsc_export_ratio,3,0.8102513298532927
a,suppl6a_ipsc_export_ratio,3,-0.2324497812044014
a,suppl6a_ipsc_export_ratio,3,0.24992788392990106
a,suppl6a_ipsc_export_ratio,3,0.0843043441877487
a,suppl6a_ipsc_export_ratio,3,-0.16389754029279338
a,suppl6a_ipsc_export_ratio,3,0.9519303745030009
a,suppl6a_ipsc_export_ratio,3,-0.6997037818481837
a,suppl6a_ipsc_export_ratio,3,0.6244298895126476
a,suppl6a_ipsc_export_ratio,3,0.5379685418155444
a,suppl6a_ipsc_export_ratio,3,-0.046147632740084606
a,suppl6a_ipsc_export_ratio,3,-0.4609503844948568
a,suppl6a_ipsc_export_ratio,3,0.2182607145419615
a,suppl6a_ipsc_export_ratio,3,0.1636384009705796
a,suppl6a_ipsc_export_ratio,3,-1.1802122724354014
a,suppl6a_ipsc_export_ratio,3,0.014479675099564524
a,suppl6a_ipsc_export_ratio,3,-0.48233188366397695
a,suppl6a_ipsc_export_ratio,3,-0.2546640404565397
a,suppl6a_ipsc_export_ratio,3,1.5285586230104407
a,suppl6a_ipsc_export_ratio,3,-0.744630022670745
a,suppl6a_ipsc_export_ratio,3,-1.0295061930451175
a,suppl6a_ipsc_export_ratio,3,-1.6993920100882693
a,suppl6a_ipsc_export_ratio,3,-0.2064319990406006
a,suppl6a_ipsc_export_ratio,3,-1.2824618785068633
a,suppl6a_ipsc_export_ratio,3,0.4920784496212729
a,suppl6a_ipsc_export_ratio,3,-0.18059290967512215
a,suppl6a_ipsc_export_ratio,3,0.4043988228736406
a,suppl6a_ipsc_export_ratio,3,-0.3186541934846497
a,suppl6a_ipsc_export_ratio,3,0.801182774503163
a,suppl6a_ipsc_export_ratio,3,0.3004461469109631
a,suppl6a_ipsc_export_ratio,3,0.4578062643593634
a,suppl6a_ipsc_export_ratio,3,0.4001751019615309
a,suppl6a_ipsc_export_ratio,3,-0.8774547572231921
a,suppl6a_ipsc_export_ratio,3,-0.24705772448297159
a,suppl6a_ipsc_export_ratio,3,-1.122255307991401
a,suppl6a_ipsc_export_ratio,3,0.12381351095528083
a,suppl6a_ipsc_export_ratio,3,1.3931036497558573
a,suppl6a_ipsc_export_ratio,3,-1.008584914396983
a,suppl6a_ipsc_export_ratio,3,0.296547289932376
a,suppl6a_ipsc_export_ratio,3,0.5250630068859209
a,suppl6a_ipsc_export_ratio,3,-0.3045453156192358
a,suppl6a_ipsc_export_ratio,3,0.32232329716740166
a,suppl6a_ipsc_export_ratio,3,-0.27842151665852943
a,suppl6a_ipsc_export_ratio,3,-0.4604517981321591
a,suppl6a_ipsc_export_ratio,3,-0.1811427925716412
a,suppl6a_ipsc_export_ratio,3,0.47339566989074794
a,suppl6a_ipsc_export_ratio,3,-1.3476954278471736
a,suppl6a_ipsc_export_ratio,3,-0.4051897572453029
a,suppl6a_ipsc_export_ratio,3,0.11207946865612055
a,suppl6a_ipsc_export_ratio,3,-0.7893954974190383
a,suppl6a_ipsc_export_ratio,3,0.3070945596124998
a,suppl6a_ipsc_export_ratio,3,-0.9258499523330502
a,suppl6a_ipsc_export_ratio,3,-0.25129870859626696
a,suppl6a_ipsc_export_ratio,3,-0.22165363790105413
a,suppl6a_ipsc_export_ratio,3,-0.8387944547664263
a,suppl6a_ipsc_export_ratio,3,0.4821268047709798
a,suppl6a_ipsc_export_ratio,3,-0.850886211670394
a,suppl6a_ipsc_export_ratio,3,0.41771349744250724
a,suppl6a_ipsc_export_ratio,3,-1.5615506137586086
a,suppl6a_ipsc_export_ratio,3,0.2134870897974372
a,suppl6a_ipsc_export_ratio,3,-0.23834254830272908
a,suppl6a_ipsc_export_ratio,3,-0.8518121470707499
a,suppl6a_ipsc_export_ratio,3,0.8107054775666108
a,suppl6a_ipsc_export_ratio,3,0.5254337834690018
a,suppl6a_ipsc_export_ratio,3,-0.7136443411033375
a,suppl6a_ipsc_export_ratio,3,-0.6710388408139103
a,suppl6a_ipsc_export_ratio,3,-0.5199736858577986
a,suppl6a_ipsc_export_ratio,3,0.029829854642208675
a,suppl6a_ipsc_export_ratio,3,-0.8898721811246828
a,suppl6a_ipsc_export_ratio,3,-1.863514546535622
a,suppl6a_ipsc_export_ratio,3,0.754431058505181
a,suppl6a_ipsc_export_ratio,3,0.5166718660083753
a,suppl6a_ipsc_export_ratio,3,-0.35343721519386906
a,suppl6a_ipsc_export_ratio,3,-0.4908921873244245
a,suppl6a_ipsc_export_ratio,3,-0.4302171451099145
a,suppl6a_ipsc_export_ratio,3,-0.45606482189181385
a,suppl6a_ipsc_export_ratio,3,-0.7172068075533753
a,suppl6a_ipsc_export_ratio,3,0.2460189437164919
a,suppl6a_ipsc_export_ratio,3,-1.299962664972863
a,suppl6a_ipsc_export_ratio,3,-0.09704648204754815
a,suppl6a_ipsc_export_ratio,3,-0.6986439886264978
a,suppl6a_ipsc_export_ratio,3,-0.08560931698725392
a,suppl6a_ipsc_export_ratio,3,-0.5042017822656111
a,suppl6a_ipsc_export_ratio,3,-1.8535884137080676
a,suppl6a_ipsc_export_ratio,3,-0.9175803781862502
a,suppl6a_ipsc_export_ratio,3,-1.5032814498289955
a,suppl6a_ipsc_export_ratio,3,0.5531784860443072
a,suppl6a_ipsc_export_ratio,3,0.4084046212271667
a,suppl6a_ipsc_export_ratio,3,0.5147293744496839
a,suppl6a_ipsc_export_ratio,3,0.36344885900513524
a,suppl6a_ipsc_export_ratio,3,0.9589271274331725
a,suppl6a_ipsc_export_ratio,3,0.8471341539169447
a,suppl6a_ipsc_export_ratio,3,-0.15848616813503097
a,suppl6a_ipsc_export_ratio,3,-0.7391208736113747
a,suppl6a_ipsc_export_ratio,3,-0.5866019715580775
a,suppl6a_ipsc_export_ratio,3,0.20001290667506333
a,suppl6a_ipsc_export_ratio,3,-1.31640069176943
a,suppl6a_ipsc_export_ratio,3,1.0089212642468337
a,suppl6a_ipsc_export_ratio,3,-1.4844253573756179
a,suppl6a_ipsc_export_ratio,3,-0.04000519394988577
a,suppl6a_ipsc_export_ratio,3,0.5559735735179681
a,suppl6a_ipsc_export_ratio,3,-1.4650449621993271
a,suppl6a_ipsc_export_ratio,3,-1.0400512166792668
a,suppl6a_ipsc_export_ratio,3,-0.9593154787820977
a,suppl6a_ipsc_export_ratio,3,-1.6114594687140937
a,suppl6a_ipsc_export_ratio,3,-0.2506501979761581
a,suppl6a_ipsc_export_ratio,3,0.30092810430285666
a,suppl6a_ipsc_export_ratio,3,0.5012782826252135
a,suppl6a_ipsc_export_ratio,3,-0.9953209823931009
a,suppl6a_ipsc_export_ratio,3,-0.30079538756890806
a,suppl6a_ipsc_export_ratio,3,-0.3282695440377758
a,suppl6a_ipsc_export_ratio,3,-1.7578404205260263
a,suppl6a_ipsc_export_ratio,3,-1.5622394587976094
a,suppl6a_ipsc_export_ratio,3,-0.7482960227550753
a,suppl6a_ipsc_export_ratio,3,-0.9794214631384068
a,suppl6a_ipsc_export_ratio,3,-0.5345664602605457
a,suppl6a_ipsc_export_ratio,3,0.07887679301928598
a,suppl6a_ipsc_export_ratio,3,0.10550864621420687
a,suppl6a_ipsc_export_ratio,3,-1.1955732037433429
a,suppl6a_ipsc_export_ratio,3,-1.537527774407359
a,suppl6a_ipsc_export_ratio,3,-1.3561901869805852
a,suppl6a_ipsc_export_ratio,3,0.051293299182936986
a,suppl6a_ipsc_export_ratio,3,-0.32580131293878095
a,suppl6a_ipsc_export_ratio,3,0.3295539555146224
a,suppl6a_ipsc_export_ratio,3,-1.3503659701081416
a,suppl6a_ipsc_export_ratio,3,0.6664036576829069
a,suppl6a_ipsc_export_ratio,3,0.380542847019311
a,suppl6a_ipsc_export_ratio,3,0.3045017064731185
a,suppl6a_ipsc_export_ratio,3,-1.6047006296000121
a,suppl6a_ipsc_export_ratio,3,0.595332984523104
a,suppl6a_ipsc_export_ratio,3,-2.1789371947432525
a,suppl6a_ipsc_export_ratio,3,-0.36978175169984084
a,suppl6a_ipsc_export_ratio,3,-0.49758097343511054
a,suppl6a_ipsc_export_ratio,3,-0.9565887817112513
a,suppl6a_ipsc_export_ratio,3,-0.5640979707291591
a,suppl6a_ipsc_export_ratio,3,-0.3222357405694422
a,suppl6a_ipsc_export_ratio,3,-0.5266327660887191
a,suppl6a_ipsc_export_ratio,3,-2.412762238549096
a,suppl6a_ipsc_export_ratio,3,0.0737300291388634
a,suppl6a_ipsc_export_ratio,3,-2.3321888929514336
a,suppl6a_ipsc_export_ratio,3,-0.19700163251136163
a,suppl6a_ipsc_export_ratio,3,-1.2892978531633277
a,suppl6a_ipsc_export_ratio,3,-0.5764367162858506
a,suppl6a_ipsc_export_ratio,3,-1.1377341966371533
a,suppl6a_ipsc_export_ratio,3,-0.2263817513697126
a,suppl6a_ipsc_export_ratio,3,0.3493511098592979
a,suppl6a_ipsc_export_ratio,3,-1.097470121766587
a,suppl6a_ipsc_export_ratio,3,0.08871560607099992
a,suppl6a_ipsc_export_ratio,3,-0.3988167071637847
a,suppl6a_ipsc_export_ratio,3,-1.361957530759111
a,suppl6a_ipsc_export_ratio,3,-0.6961011893798339
a,suppl6a_ipsc_export_ratio,3,-0.004697535505403977
a,suppl6a_ipsc_export_ratio,3,-0.5774318073173123
a,suppl6a_ipsc_export_ratio,3,0.7818648942157105
a,suppl6a_ipsc_export_ratio,3,-0.5934997060390963
a,suppl6a_ipsc_export_ratio,3,-0.36922520723052676
a,suppl6a_ipsc_export_ratio,3,-0.7413151561452815
a,suppl6a_ipsc_export_ratio,3,0.06714915900325655
a,suppl6a_ipsc_export_ratio,3,-0.17415776447641454
a,suppl6a_ipsc_export_ratio,3,-1.9447162695064995
a,suppl6a_ipsc_export_ratio,3,0.30206694444226706
a,suppl6a_ipsc_export_ratio,3,-0.23814588264474107
a,suppl6a_ipsc_export_ratio,3,0.12237626603940188
a,suppl6a_ipsc_export_ratio,3,-0.6561660223349387
a,suppl6a_ipsc_export_ratio,3,-1.3489870921903664
a,suppl6a_ipsc_export_ratio,3,-0.6415894028790191
a,suppl6a_ipsc_export_ratio,3,0.3072153152832016
a,suppl6a_ipsc_export_ratio,3,-0.7896112766713247
a,suppl6a_ipsc_export_ratio,3,-0.788476036174406
a,suppl6a_ipsc_export_ratio,3,-0.5177560702633877
a,suppl6a_ipsc_export_ratio,3,-0.5697195649738513
a,suppl6a_ipsc_export_ratio,3,-1.0827839584955188
a,suppl6a_ipsc_export_ratio,3,-0.625140939347251
a,suppl6a_ipsc_export_ratio,3,-0.7662337913242239
a,suppl6a_ipsc_export_ratio,3,-1.2436250553277215
a,suppl6a_ipsc_export_ratio,3,-1.5983531033007596
a,suppl6a_ipsc_export_ratio,3,-0.014879828833793044
a,suppl6a_ipsc_export_ratio,3,-0.7276381608555311
a,suppl6a_ipsc_export_ratio,3,-0.7848682336914417
a,suppl6a_ipsc_export_ratio,3,-0.6397296273545409
a,suppl6a_ipsc_export_ratio,3,-0.9361411440403993
a,suppl6a_ipsc_export_ratio,3,0.23925591079225625
a,suppl6a_ipsc_export_ratio,3,-0.7572757845873994
a,suppl6a_ipsc_export_ratio,3,0.08181892057982433
a,suppl6a_ipsc_export_ratio,3,-0.11906286114432192
a,suppl6a_ipsc_export_ratio,3,-0.9793122190473535
a,suppl6a_ipsc_export_ratio,3,-0.17584042742285497
a,suppl6a_ipsc_export_ratio,3,0.7685198186735207
a,suppl6a_ipsc_export_ratio,3,-0.6443634384094376
a,suppl6a_ipsc_export_ratio,3,-0.5796542487938288
a,suppl6a_ipsc_export_ratio,3,-0.11636386745011797
a,suppl6a_ipsc_export_ratio,3,-0.5133088606194032
a,suppl6a_ipsc_export_ratio,3,-1.526726271262437
a,suppl6a_ipsc_export_ratio,3,-0.24726022812842918
a,suppl6a_ipsc_export_ratio,3,-0.24209653519711805
a,suppl6a_ipsc_export_ratio,3,0.32093127257904747
a,suppl6a_ipsc_export_ratio,3,-0.21424374548922923
a,suppl6a_ipsc_export_ratio,3,0.20623717739849143
a,suppl6a_ipsc_export_ratio,3,-0.926677861026643
a,suppl6a_ipsc_export_ratio,3,-1.2746603404074095
a,suppl6a_ipsc_export_ratio,3,-0.3837071362023968
a,suppl6a_ipsc_export_ratio,3,0.04404274662108387
a,suppl6a_ipsc_export_ratio,3,-1.1517253079291563
a,suppl6a_ipsc_export_ratio,3,-1.068856764396883
a,suppl6a_ipsc_export_ratio,3,-0.8170013502335154
a,suppl6a_ipsc_export_ratio,3,-1.2553123878253771
a,suppl6a_ipsc_export_ratio,3,-1.6689814692484213
a,suppl6a_ipsc_export_ratio,3,0.10973277697639218
a,suppl6a_ipsc_export_ratio,3,1.7177724982956646
a,suppl6a_ipsc_export_ratio,3,-0.5170044606370863
a,suppl6a_ipsc_export_ratio,3,-0.7618733137908483
a,suppl6a_ipsc_export_ratio,3,0.16757334585928882
a,suppl6a_ipsc_export_ratio,3,-0.5866813287716435
a,suppl6a_ipsc_export_ratio,3,-0.43327421995975324
a,suppl6a_ipsc_export_ratio,3,0.21255941192424208
a,suppl6a_ipsc_export_ratio,3,-0.41213401163678526
a,suppl6a_ipsc_export_ratio,3,-0.27298273418392394
a,suppl6a_ipsc_export_ratio,3,-0.10919521244439767
a,suppl6a_ipsc_export_ratio,3,0.0036063783073077963
a,suppl6a_ipsc_export_ratio,3,0.08291133699403232
a,suppl6a_ipsc_export_ratio,3,1.3972018027900495
a,suppl6a_ipsc_export_ratio,3,0.1642169063948806
a,suppl6a_ipsc_export_ratio,3,-0.3576215827498381
a,suppl6a_ipsc_export_ratio,3,-0.7857133210160646
a,suppl6a_ipsc_export_ratio,3,0.7646158000000649
a,suppl6a_ipsc_export_ratio,3,-0.6133808735073766
a,suppl6a_ipsc_export_ratio,3,-0.23477332204463602
a,suppl6a_ipsc_export_ratio,3,-0.4348989602707878
a,suppl6a_ipsc_export_ratio,3,0.7789172250438734
a,suppl6a_ipsc_export_ratio,3,-1.4830138774413668
a,suppl6a_ipsc_export_ratio,3,-0.8874959356049381
a,suppl6a_ipsc_export_ratio,3,-0.7400868066607947
a,suppl6a_ipsc_export_ratio,3,0.45290675994793317
a,suppl6a_ipsc_export_ratio,3,-0.4082045039354483
a,suppl6a_ipsc_export_ratio,3,-0.5528029732215041
a,suppl6a_ipsc_export_ratio,3,-0.4796164208019915
a,suppl6a_ipsc_export_ratio,3,-0.24089559478156014
a,suppl6a_ipsc_export_ratio,3,-0.3555891819484688
a,suppl6a_ipsc_export_ratio,3,-0.3694395391776028
a,suppl6a_ipsc_export_ratio,3,0.0717612527391352
a,suppl6a_ipsc_export_ratio,3,0.6341881901106318
a,suppl6a_ipsc_export_ratio,3,-0.21940346508775613
a,suppl6a_ipsc_export_ratio,3,-1.2346759114847652
a,suppl6a_ipsc_export_ratio,3,0.9082882526522494
a,suppl6a_ipsc_export_ratio,3,-0.9126539918494647
a,suppl6a_ipsc_export_ratio,3,-0.08472689737454646
a,suppl6a_ipsc_export_ratio,3,-1.7424124458298085
a,suppl6a_ipsc_export_ratio,3,0.462989991249114
a,suppl6a_ipsc_export_ratio,3,0.3814372764004524
a,suppl6a_ipsc_export_ratio,3,0.32003051022430934
a,suppl6a_ipsc_export_ratio,3,-0.9957955898451092
a,suppl6a_ipsc_export_ratio,3,-1.1261051890071396
a,suppl6a_ipsc_export_ratio,3,-0.26933695446425754
a,suppl6a_ipsc_export_ratio,3,0.28261392267887264
a,suppl6a_ipsc_export_ratio,3,-0.6679419655718413
a,suppl6a_ipsc_export_ratio,3,-0.17584019818030025
a,suppl6a_ipsc_export_ratio,3,-0.4557660508216809
a,suppl6a_ipsc_export_ratio,3,-1.1582204904822015
a,suppl6a_ipsc_export_ratio,3,0.2992025105844632
a,suppl6a_ipsc_export_ratio,3,0.44671663245113297
a,suppl6a_ipsc_export_ratio,3,-0.3370151534383035
a,suppl6a_ipsc_export_ratio,3,-0.6301969457477007
a,suppl6a_ipsc_export_ratio,3,0.3125806667010881
a,suppl6a_ipsc_export_ratio,3,-0.4344371076958545
a,suppl6a_ipsc_export_ratio,3,-0.30211112996213685
a,suppl6a_ipsc_export_ratio,3,0.751220276880201
a,suppl6a_ipsc_export_ratio,3,-0.1157013216990446
a,suppl6a_ipsc_export_ratio,3,-0.6552307853360443
a,suppl6a_ipsc_export_ratio,3,0.11997926309406041
a,suppl6a_ipsc_export_ratio,3,-0.5081106574411667
a,suppl6a_ipsc_export_ratio,3,-0.030225950044289608
a,suppl6a_ipsc_export_ratio,3,-0.5570932932927847
a,suppl6a_ipsc_export_ratio,3,-0.537218915190093
a,suppl6a_ipsc_export_ratio,3,-1.478378383521365
a,suppl6a_ipsc_export_ratio,3,1.5107383759986839
a,suppl6a_ipsc_export_ratio,3,0.005861814652197915
a,suppl6a_ipsc_export_ratio,3,-0.3694546904088345
a,suppl6a_ipsc_export_ratio,3,0.7463642525715904
a,suppl6a_ipsc_export_ratio,3,-0.04604913255923632
a,suppl6a_ipsc_export_ratio,3,-1.8671278133222509
a,suppl6a_ipsc_export_ratio,3,-0.7120347301830149
a,suppl6a_ipsc_export_ratio,3,-0.33872328927798534
a,suppl6a_ipsc_export_ratio,3,0.4365105636481232
a,suppl6a_ipsc_export_ratio,3,0.01978165825063993
a,suppl6a_ipsc_export_ratio,3,0.6385445586813029
a,suppl6a_ipsc_export_ratio,3,0.8716423449539505
a,suppl6a_ipsc_export_ratio,3,-0.11340210005287182
a,suppl6a_ipsc_export_ratio,3,-1.3896328670196414
a,suppl6a_ipsc_export_ratio,3,-2.177097073788703
a,suppl6a_ipsc_export_ratio,3,-0.014723537297678831
a,suppl6a_ipsc_export_ratio,3,-0.2156739333966612
a,suppl6a_ipsc_export_ratio,3,-0.1772637927822802
a,suppl6a_ipsc_export_ratio,3,0.6939111294700963
a,suppl6a_ipsc_export_ratio,3,0.01924965500086789
a,suppl6a_ipsc_export_ratio,3,-0.7437941774390799
a,suppl6a_ipsc_export_ratio,3,0.2505975866296767
a,suppl6a_ipsc_export_ratio,3,-0.3657434883818288
a,suppl6a_ipsc_export_ratio,3,-0.29770127686947856
a,suppl6a_ipsc_export_ratio,3,-1.4516750463505963
a,suppl6a_ipsc_export_ratio,3,0.14689315000850636
a,suppl6a_ipsc_export_ratio,3,0.6117130206089345
a,suppl6a_ipsc_export_ratio,3,-0.3917719162693457
a,suppl6a_ipsc_export_ratio,3,-0.9555112994651196
a,suppl6a_ipsc_export_ratio,3,-0.9404021416503816
a,suppl6a_ipsc_export_ratio,3,0.03083637893467093
a,suppl6a_ipsc_export_ratio,3,-1.1720161089824337
a,suppl6a_ipsc_export_ratio,3,0.3065161496392858
a,suppl6a_ipsc_export_ratio,3,-0.9641683336664291
a,suppl6a_ipsc_export_ratio,3,0.2716290382778733
a,suppl6a_ipsc_export_ratio,3,-0.8741209075378689
a,suppl6a_ipsc_export_ratio,3,-0.7858659298244653
a,suppl6a_ipsc_export_ratio,3,-0.9358195722194025
a,suppl6a_ipsc_export_ratio,3,-0.7092376419378784
a,suppl6a_ipsc_export_ratio,3,-1.2850837673147923
a,suppl6a_ipsc_export_ratio,3,-0.15804090177842992
a,suppl6a_ipsc_export_ratio,3,0.11891500311561067
a,suppl6a_ipsc_export_ratio,3,0.7852035338199668
a,suppl6a_ipsc_export_ratio,3,-0.820451330674957
a,suppl6a_ipsc_export_ratio,3,-0.05086492793673179
a,suppl6a_ipsc_export_ratio,3,1.0377790674812237
a,suppl6a_ipsc_export_ratio,3,-0.60213860099651
a,suppl6a_ipsc_export_ratio,3,-0.8367760502060149
a,suppl6a_ipsc_export_ratio,3,-0.9349102784446809
a,suppl6a_ipsc_export_ratio,3,-0.30867513118940537
a,suppl6a_ipsc_export_ratio,3,0.5432776294012823
a,suppl6a_ipsc_export_ratio,3,-0.1622275479588933
a,suppl6a_ipsc_export_ratio,3,-0.786815208793234
a,suppl6a_ipsc_export_ratio,3,0.8515162084694948
a,suppl6a_ipsc_export_ratio,3,0.9467006327133153
a,suppl6a_ipsc_export_ratio,3,-1.0582822112406296
a,suppl6a_ipsc_export_ratio,3,0.3953448623946431
a,suppl6a_ipsc_export_ratio,3,0.4298135857256251
a,suppl6a_ipsc_export_ratio,3,0.7719205346757981
a,suppl6a_ipsc_export_ratio,3,0.08145548420768786
a,suppl6a_ipsc_export_ratio,3,-0.5954420185056282
a,suppl6a_ipsc_export_ratio,3,0.19053945412112042
a,suppl6a_ipsc_export_ratio,3,-0.14199835486660253
a,suppl6a_ipsc_export_ratio,3,-0.5992385199182069
a,suppl6a_ipsc_export_ratio,3,-0.07386728322963819
a,suppl6a_ipsc_export_ratio,3,-0.958306942737264
a,suppl6a_ipsc_export_ratio,3,0.2033431369917745
a,suppl6a_ipsc_export_ratio,3,-0.8249805235676773
a,suppl6a_ipsc_export_ratio,3,0.21666004166755892
a,suppl6a_ipsc_export_ratio,3,0.297296282675956
a,suppl6a_ipsc_export_ratio,3,0.9443383845867411
a,suppl6a_ipsc_export_ratio,3,1.0404319363141876
a,suppl6a_ipsc_export_ratio,3,-0.04381951880184796
a,suppl6a_ipsc_export_ratio,3,-0.6435967444780553
a,suppl6a_ipsc_export_ratio,3,-2.04192558046636
a,suppl6a_ipsc_export_ratio,3,-0.15892169729911923
a,suppl6a_ipsc_export_ratio,3,0.17384788315834426
a,suppl6a_ipsc_export_ratio,3,-0.4691928738482691
a,suppl6a_ipsc_export_ratio,3,0.6332146606253898
a,suppl6a_ipsc_export_ratio,3,0.5373556951316893
a,suppl6a_ipsc_export_ratio,3,-0.19573883596795422
a,suppl6a_ipsc_export_ratio,3,-0.05754561741267146
a,suppl6a_ipsc_export_ratio,3,-1.0137064410236754
a,suppl6a_ipsc_export_ratio,3,-1.1001073894632816
a,suppl6a_ipsc_export_ratio,3,0.3737574019401917
a,suppl6a_ipsc_export_ratio,3,-1.1741884925186505
a,suppl6a_ipsc_export_ratio,3,-0.06869678979129763
a,suppl6a_ipsc_export_ratio,3,-0.4658846528704779
a,suppl6a_ipsc_export_ratio,3,-1.5744016881740341
a,suppl6a_ipsc_export_ratio,3,-0.21813645156761113
a,suppl6a_ipsc_export_ratio,3,0.10594210214878878
a,suppl6a_ipsc_export_ratio,3,-1.1107489463348152
a,suppl6a_ipsc_export_ratio,3,-0.5857477432270088
a,suppl6a_ipsc_export_ratio,3,0.08927547745662782
a,suppl6a_ipsc_export_ratio,3,0.10947202806694864
a,suppl6a_ipsc_export_ratio,3,0.633416996631384
a,suppl6a_ipsc_export_ratio,3,0.6698054210406723
