condition,dataset,recall,precision
IFNg,original,0.9375,0.005167068549776094
IFNg,original,0.9375,0.00516795865633075
IFNg,original,0.9375,0.005168849069607168
IFNg,original,0.9375,0.005169739789763915
IFNg,original,0.9375,0.005170630816959669
IFNg,original,0.9375,0.005171522151353215
IFNg,original,0.9375,0.005172413793103448
IFNg,original,0.9375,0.005173305742369374
IFNg,original,0.9375,0.005174197999310107
IFNg,original,0.9375,0.005175090564084871
IFNg,original,0.9375,0.005175983436853002
IFNg,original,0.9375,0.005176876617773943
IFNg,original,0.9375,0.0051777701070072485
IFNg,original,0.9375,0.005178663904712584
IFNg,original,0.9375,0.0051795580110497235
IFNg,original,0.9375,0.005180452426178553
IFNg,original,0.9375,0.0051813471502590676
IFNg,original,0.9375,0.005182242183451373
IFNg,original,0.9375,0.005183137525915688
IFNg,original,0.9375,0.005184033177812338
IFNg,original,0.9375,0.005184929139301763
IFNg,original,0.9375,0.005185825410544511
IFNg,original,0.9375,0.005186721991701245
IFNg,original,0.9375,0.005187618882932734
IFNg,original,0.9375,0.005188516084399862
IFNg,original,0.9375,0.005189413596263622
IFNg,original,0.9375,0.005190311418685121
IFNg,original,0.9375,0.005191209551825575
IFNg,original,0.9375,0.005192107995846314
IFNg,original,0.9375,0.005193006750908776
IFNg,original,0.9375,0.005193905817174515
IFNg,original,0.9375,0.005194805194805195
IFNg,original,0.9375,0.005195704883962591
IFNg,original,0.9375,0.0051966048848085915
IFNg,original,0.9375,0.005197505197505198
IFNg,original,0.9375,0.005198405822214521
IFNg,original,0.9375,0.005199306759098787
IFNg,original,0.9375,0.005200208008320333
IFNg,original,0.9375,0.005201109570041609
IFNg,original,0.9375,0.0052020114444251775
IFNg,original,0.9375,0.005202913631633715
IFNg,original,0.9375,0.005203816131830009
IFNg,original,0.9375,0.005204718945176961
IFNg,original,0.9375,0.0052056220718375845
IFNg,original,0.9375,0.0052065255119750084
IFNg,original,0.9375,0.005207429265752473
IFNg,original,0.9375,0.005208333333333333
IFNg,original,0.9375,0.005209237714881056
IFNg,original,0.9375,0.005210142410559222
IFNg,original,0.9375,0.005211047420531527
IFNg,original,0.9375,0.005211952744961779
IFNg,original,0.9375,0.005212858384013901
IFNg,original,0.9375,0.005213764337851929
IFNg,original,0.9375,0.005214670606640014
IFNg,original,0.9375,0.00521557719054242
IFNg,original,0.9375,0.005216484089723527
IFNg,original,0.9375,0.0052173913043478265
IFNg,original,0.9375,0.0052182988345799266
IFNg,original,0.9375,0.005219206680584551
IFNg,original,0.9375,0.005220114842526535
IFNg,original,0.9375,0.005221023320570832
IFNg,original,0.9375,0.005221932114882507
IFNg,original,0.9375,0.005222841225626741
IFNg,original,0.9375,0.005223750652968832
IFNg,original,0.9375,0.00522466039707419
IFNg,original,0.9375,0.0052255704581083435
IFNg,original,0.9375,0.005226480836236934
IFNg,original,0.9375,0.005227391531625719
IFNg,original,0.9375,0.005228302544440571
IFNg,original,0.9375,0.005229213874847481
IFNg,original,0.9375,0.005230125523012552
IFNg,original,0.9375,0.0052310374891020054
IFNg,original,0.9375,0.005231949773282177
IFNg,original,0.9375,0.0052328623757195184
IFNg,original,0.9375,0.0052337752965806
IFNg,original,0.9375,0.005234688536032106
IFNg,original,0.9375,0.005235602094240838
IFNg,original,0.9375,0.005236515971373713
IFNg,original,0.9375,0.005237430167597765
IFNg,original,0.9375,0.005238344683080147
IFNg,original,0.9375,0.005239259517988124
IFNg,original,0.9375,0.005240174672489083
IFNg,original,0.9375,0.005241090146750524
IFNg,original,0.9375,0.005242005940940066
IFNg,original,0.9375,0.005242922055225445
IFNg,original,0.9375,0.005243838489774515
IFNg,original,0.9375,0.005244755244755245
IFNg,original,0.9375,0.005245672320335723
IFNg,original,0.9375,0.005246589716684155
IFNg,original,0.9375,0.0052475074339688645
IFNg,original,0.9375,0.005248425472358292
IFNg,original,0.9375,0.005249343832020997
IFNg,original,0.9375,0.005250262513125656
IFNg,original,0.9375,0.005251181515841064
IFNg,original,0.9375,0.005252100840336135
IFNg,original,0.9375,0.005253020486779898
IFNg,original,0.9375,0.005253940455341506
IFNg,original,0.9375,0.005254860746190226
IFNg,original,0.9375,0.005255781359495445
IFNg,original,0.9375,0.005256702295426669
IFNg,original,0.9375,0.005257623554153523
IFNg,original,0.9375,0.0052585451358457495
IFNg,original,0.9375,0.005259467040673212
IFNg,original,0.9375,0.0052603892688058915
IFNg,original,0.9375,0.00526131182041389
IFNg,original,0.9375,0.005262234695667427
IFNg,original,0.9375,0.005263157894736842
IFNg,original,0.9375,0.005264081417792595
IFNg,original,0.9375,0.005265005265005265
IFNg,original,0.9375,0.0052659294365455505
IFNg,original,0.9375,0.0052668539325842695
IFNg,original,0.9375,0.0052677787532923615
IFNg,original,0.9375,0.005268703898840885
IFNg,original,0.9375,0.005269629369401019
IFNg,original,0.9375,0.005270555165144062
IFNg,original,0.9375,0.005271481286241434
IFNg,original,0.9375,0.005272407732864675
IFNg,original,0.9375,0.005273334505185446
IFNg,original,0.9375,0.005274261603375527
IFNg,original,0.9375,0.005275189027606823
IFNg,original,0.9375,0.005276116778051354
IFNg,original,0.9375,0.005277044854881266
IFNg,original,0.9375,0.005277973258268825
IFNg,original,0.9375,0.005278901988386416
IFNg,original,0.9375,0.005279831045406547
IFNg,original,0.9375,0.005280760429501848
IFNg,original,0.9375,0.00528169014084507
IFNg,original,0.9375,0.005282620179609086
IFNg,original,0.9375,0.0052835505459668895
IFNg,original,0.9375,0.005284481240091597
IFNg,original,0.9375,0.005285412262156448
IFNg,original,0.9375,0.0052863436123348016
IFNg,original,0.9375,0.005287275290800141
IFNg,original,0.9375,0.005288207297726071
IFNg,original,0.9375,0.005289139633286318
IFNg,original,0.9375,0.005290072297654735
IFNg,original,0.9375,0.005291005291005291
IFNg,original,0.9375,0.0052919386135120835
IFNg,original,0.9375,0.00529287226534933
IFNg,original,0.9375,0.005293806246691371
IFNg,original,0.9375,0.005294740557712672
IFNg,original,0.9375,0.00529567519858782
IFNg,original,0.9375,0.005296610169491525
IFNg,original,0.9375,0.005297545470598622
IFNg,original,0.9375,0.005298481102084069
IFNg,original,0.9375,0.005299417064122946
IFNg,original,0.9375,0.00530035335689046
IFNg,original,0.9375,0.005301289980561937
IFNg,original,0.9375,0.005302226935312832
IFNg,original,0.9375,0.00530316422131872
IFNg,original,0.9375,0.005304101838755304
IFNg,original,0.9375,0.005305039787798408
IFNg,original,0.9375,0.005305978068623983
IFNg,original,0.9375,0.005306916681408102
IFNg,original,0.9375,0.005307855626326964
IFNg,original,0.9375,0.005308794903556893
IFNg,original,0.9375,0.005309734513274336
IFNg,original,0.9375,0.0053106744556558685
IFNg,original,0.9375,0.005311614730878187
IFNg,original,0.9375,0.005312555339118116
IFNg,original,0.9375,0.005313496280552604
IFNg,original,0.9375,0.005314437555358724
IFNg,original,0.9375,0.005315379163713678
IFNg,original,0.9375,0.00531632110579479
IFNg,original,0.9375,0.005317263381779511
IFNg,original,0.9375,0.005318205991845418
IFNg,original,0.9375,0.005319148936170213
IFNg,original,0.9375,0.005320092214931725
IFNg,original,0.9375,0.005321035828307911
IFNg,original,0.9375,0.005321979776476849
IFNg,original,0.9375,0.00532292405961675
IFNg,original,0.9375,0.005323868677905945
IFNg,original,0.9375,0.005324813631522897
IFNg,original,0.9375,0.005325758920646192
IFNg,original,0.9375,0.005326704545454545
IFNg,original,0.9375,0.005327650506126798
IFNg,original,0.9375,0.0053285968028419185
IFNg,original,0.9375,0.005329543435779001
IFNg,original,0.9375,0.005330490405117271
IFNg,original,0.9375,0.005331437711036076
IFNg,original,0.9375,0.005332385353714895
IFNg,original,0.9375,0.005333333333333333
IFNg,original,0.9375,0.005334281650071123
IFNg,original,0.9375,0.005335230304108127
IFNg,original,0.9375,0.005336179295624333
IFNg,original,0.9375,0.005337128624799858
IFNg,original,0.9375,0.005338078291814947
IFNg,original,0.9375,0.005339028296849973
IFNg,original,0.9375,0.00533997864008544
IFNg,original,0.9375,0.005340929321701976
IFNg,original,0.9375,0.005341880341880342
IFNg,original,0.9375,0.005342831700801425
IFNg,original,0.9375,0.005343783398646241
IFNg,original,0.9375,0.005344735435595938
IFNg,original,0.9375,0.005345687811831789
IFNg,original,0.9375,0.005346640527535198
IFNg,original,0.9375,0.0053475935828877
IFNg,original,0.9375,0.005348546978070958
IFNg,original,0.9375,0.005349500713266762
IFNg,original,0.9375,0.005350454788657036
IFNg,original,0.9375,0.005351409204423832
IFNg,original,0.9375,0.0053523639607493305
IFNg,original,0.9375,0.0053533190578158455
IFNg,original,0.9375,0.005354274495805818
IFNg,original,0.9375,0.005355230274901821
IFNg,original,0.9375,0.005356186395286556
IFNg,original,0.9375,0.005357142857142857
IFNg,original,0.9375,0.005358099660653688
IFNg,original,0.9375,0.0053590568060021436
IFNg,original,0.9375,0.005360014293371449
IFNg,original,0.9375,0.005360972122944961
IFNg,original,0.9375,0.005361930294906166
IFNg,original,0.9375,0.005362888809438684
IFNg,original,0.9375,0.005363847666726265
IFNg,original,0.9375,0.00536480686695279
IFNg,original,0.9375,0.0053657664103022714
IFNg,original,0.9375,0.005366726296958855
IFNg,original,0.9375,0.005367686527106817
IFNg,original,0.9375,0.005368647100930566
IFNg,original,0.9375,0.005369608018614641
IFNg,original,0.9375,0.0053705692803437165
IFNg,original,0.9375,0.005371530886302597
IFNg,original,0.9375,0.0053724928366762174
IFNg,original,0.9375,0.0053734551316496505
IFNg,original,0.9375,0.005374417771408097
IFNg,original,0.9375,0.005375380756136893
IFNg,original,0.9375,0.005376344086021506
IFNg,original,0.9375,0.005377307761247535
IFNg,original,0.9375,0.005378271782000717
IFNg,original,0.9375,0.0053792361484669175
IFNg,original,0.9375,0.005380200860832138
IFNg,original,0.9375,0.0053811659192825115
IFNg,original,0.9375,0.005382131324004306
IFNg,original,0.9375,0.005383097075183922
IFNg,original,0.9375,0.005384063173007897
IFNg,original,0.9375,0.005385029617662897
IFNg,original,0.9375,0.005385996409335727
IFNg,original,0.9375,0.0053869635482133235
IFNg,original,0.9375,0.005387931034482759
IFNg,original,0.9375,0.005388898868331237
IFNg,original,0.9375,0.0053898670499461015
IFNg,original,0.9375,0.005390835579514825
IFNg,original,0.9375,0.005391804457225018
IFNg,original,0.9375,0.005392773683264426
IFNg,original,0.9375,0.005393743257820928
IFNg,original,0.9375,0.005394713181082539
IFNg,original,0.9375,0.00539568345323741
IFNg,original,0.9375,0.005396654074473826
IFNg,original,0.9375,0.0053976250449802084
IFNg,original,0.9375,0.005398596364945114
IFNg,original,0.9375,0.005399568034557235
IFNg,original,0.9375,0.0054005400540054005
IFNg,original,0.9375,0.005401512423478574
IFNg,original,0.9375,0.005402485143165856
IFNg,original,0.9375,0.005403458213256484
IFNg,original,0.9375,0.005404431633939831
IFNg,original,0.9375,0.005405405405405406
IFNg,original,0.9375,0.005406379527842855
IFNg,original,0.9375,0.005407354001441961
IFNg,original,0.9375,0.005408328826392645
IFNg,original,0.9375,0.005409304002884962
IFNg,original,0.9375,0.005410279531109108
IFNg,original,0.9375,0.005411255411255411
IFNg,original,0.9375,0.0054122316435143425
IFNg,original,0.9375,0.0054132082280765065
IFNg,original,0.9375,0.005414185165132647
IFNg,original,0.9375,0.005415162454873646
IFNg,original,0.9375,0.005416140097490522
IFNg,original,0.9375,0.005417118093174431
IFNg,original,0.9375,0.0054180964421166695
IFNg,original,0.9375,0.00541907514450867
IFNg,original,0.9375,0.005420054200542005
IFNg,original,0.9375,0.005421033610408385
IFNg,original,0.9375,0.005422013374299656
IFNg,original,0.9375,0.005422993492407809
IFNg,original,0.9375,0.005423973964924968
IFNg,original,0.9375,0.0054249547920434
IFNg,original,0.9375,0.005425935973955507
IFNg,original,0.9375,0.005426917510853835
IFNg,original,0.9375,0.005427899402931066
IFNg,original,0.9375,0.0054288816503800215
IFNg,original,0.9375,0.005429864253393665
IFNg,original,0.9375,0.005430847212165098
IFNg,original,0.9375,0.005431830526887561
IFNg,original,0.9375,0.005432814197754437
IFNg,original,0.9375,0.005433798224959247
IFNg,original,0.9375,0.005434782608695652
IFNg,original,0.9375,0.005435767349157456
IFNg,original,0.9375,0.005436752446538601
IFNg,original,0.9375,0.005437737901033171
IFNg,original,0.9375,0.005438723712835388
IFNg,original,0.9375,0.005439709882139619
IFNg,original,0.9375,0.00544069640914037
IFNg,original,0.9375,0.005441683294032287
IFNg,original,0.9375,0.00544267053701016
IFNg,original,0.9375,0.005443658138268917
IFNg,original,0.9375,0.0054446460980036296
IFNg,original,0.9375,0.0054456344164095115
IFNg,original,0.9375,0.0054466230936819175
IFNg,original,0.9375,0.005447612130016342
IFNg,original,0.9375,0.005448601525608427
IFNg,original,0.9375,0.005449591280653951
IFNg,original,0.9375,0.005450581395348837
IFNg,original,0.9375,0.005451571869889152
IFNg,original,0.9375,0.0054525627044711015
IFNg,original,0.9375,0.005453553899291038
IFNg,original,0.9375,0.005454545454545455
IFNg,original,0.9375,0.005455537370430988
IFNg,original,0.9375,0.005456529647144416
IFNg,original,0.9375,0.005457522284882663
IFNg,original,0.9375,0.0054585152838427945
IFNg,original,0.9375,0.00545950864422202
IFNg,original,0.9375,0.005460502366217692
IFNg,original,0.9375,0.005461496450027308
IFNg,original,0.9375,0.005462490895848507
IFNg,original,0.9375,0.0054634857038790745
IFNg,original,0.9375,0.00546448087431694
IFNg,original,0.9375,0.005465476407360175
IFNg,original,0.9375,0.005466472303206997
IFNg,original,0.9375,0.005467468562055768
IFNg,original,0.9375,0.005468465184104995
IFNg,original,0.9375,0.0054694621695533276
IFNg,original,0.9375,0.005470459518599562
IFNg,original,0.9375,0.005471457231442641
IFNg,original,0.9375,0.005472455308281649
IFNg,original,0.9375,0.005473453749315818
IFNg,original,0.9375,0.005474452554744526
IFNg,original,0.9375,0.005475451724767293
IFNg,original,0.9375,0.00547645125958379
IFNg,original,0.9375,0.005477451159393828
IFNg,original,0.9375,0.00547845142439737
IFNg,original,0.9375,0.005479452054794521
IFNg,original,0.9375,0.005480453050785532
IFNg,original,0.9375,0.005481454412570802
IFNg,original,0.9375,0.005482456140350877
IFNg,original,0.9375,0.005483458234326449
IFNg,original,0.9375,0.005484460694698354
IFNg,original,0.9375,0.005485463521667581
IFNg,original,0.9375,0.005486466715435259
IFNg,original,0.9375,0.0054874702762026705
IFNg,original,0.9375,0.005488474204171241
IFNg,original,0.9375,0.0054894784995425435
IFNg,original,0.9375,0.005490483162518302
IFNg,original,0.9375,0.0054914881933003845
IFNg,original,0.9375,0.005492493592090809
IFNg,original,0.9375,0.005493499359091741
IFNg,original,0.9375,0.005494505494505495
IFNg,original,0.9375,0.00549551199853453
IFNg,original,0.9375,0.005496518871381458
IFNg,original,0.9375,0.005497526113249038
IFNg,original,0.9375,0.005498533724340176
IFNg,original,0.9375,0.005499541704857928
IFNg,original,0.9375,0.005500550055005501
IFNg,original,0.9375,0.005501558774986246
IFNg,original,0.9375,0.005502567865003668
IFNg,original,0.9375,0.00550357732526142
IFNg,original,0.9375,0.005504587155963303
IFNg,original,0.9375,0.0055055973573132685
IFNg,original,0.9375,0.005506607929515419
IFNg,original,0.9375,0.005507618872774004
IFNg,original,0.9375,0.005508630187293426
IFNg,original,0.9375,0.005509641873278237
IFNg,original,0.9375,0.005510653930933138
IFNg,original,0.9375,0.00551166636046298
IFNg,original,0.9375,0.005512679162072767
IFNg,original,0.9375,0.005513692335967653
IFNg,original,0.9375,0.0055147058823529415
IFNg,original,0.9375,0.005515719801434087
IFNg,original,0.9375,0.005516734093416698
IFNg,original,0.9375,0.0055177487585065296
IFNg,original,0.9375,0.005518763796909493
IFNg,original,0.9375,0.005519779208831647
IFNg,original,0.9375,0.005520794994479205
IFNg,original,0.9375,0.005521811154058531
IFNg,original,0.9375,0.005522827687776142
IFNg,original,0.9375,0.005523844595838704
IFNg,original,0.9375,0.0055248618784530384
IFNg,original,0.9375,0.005525879535826119
IFNg,original,0.9375,0.00552689756816507
IFNg,original,0.9375,0.00552791597567717
IFNg,original,0.9375,0.0055289347585698485
IFNg,original,0.9375,0.005529953917050691
IFNg,original,0.9375,0.0055309734513274336
IFNg,original,0.9375,0.0055319933616079665
IFNg,original,0.9375,0.005533013648100332
IFNg,original,0.9375,0.005534034311012728
IFNg,original,0.9375,0.005535055350553505
IFNg,original,0.9375,0.005536076766931168
IFNg,original,0.9375,0.005537098560354375
IFNg,original,0.9375,0.005538120731031937
IFNg,original,0.9375,0.005539143279172821
IFNg,original,0.9375,0.00554016620498615
IFNg,original,0.9375,0.005541189508681197
IFNg,original,0.9375,0.005542213190467393
IFNg,original,0.9375,0.005543237250554324
IFNg,original,0.9375,0.005544261689151728
IFNg,original,0.9375,0.005545286506469501
IFNg,original,0.9375,0.005546311702717693
IFNg,original,0.9375,0.005547337278106509
IFNg,original,0.9375,0.0055483632328463105
IFNg,original,0.9375,0.005549389567147614
IFNg,original,0.9375,0.005550416281221091
IFNg,original,0.9375,0.0055514433752775726
IFNg,original,0.9375,0.00555247084952804
IFNg,original,0.9375,0.0055534987041836355
IFNg,original,0.9375,0.005554526939455656
IFNg,original,0.9375,0.005555555555555556
IFNg,original,0.9375,0.0055565845526949435
IFNg,original,0.9375,0.005557613931085587
IFNg,original,0.9375,0.005558643690939411
IFNg,original,0.9375,0.005559673832468495
IFNg,original,0.9375,0.005560704355885079
IFNg,original,0.9375,0.0055617352614015575
IFNg,original,0.9375,0.005562766549230484
IFNg,original,0.9375,0.00556379821958457
IFNg,original,0.9375,0.005564830272676683
IFNg,original,0.9375,0.0055658627087198514
IFNg,original,0.9375,0.005566895527927259
IFNg,original,0.9375,0.005567928730512249
IFNg,original,0.9375,0.005568962316688323
IFNg,original,0.9375,0.005569996286669142
IFNg,original,0.9375,0.005571030640668524
IFNg,original,0.9375,0.005572065378900446
IFNg,original,0.9375,0.005573100501579045
IFNg,original,0.9375,0.005574136008918618
IFNg,original,0.9375,0.0055751719011336185
IFNg,original,0.9375,0.0055762081784386614
IFNg,original,0.9375,0.005577244841048522
IFNg,original,0.9375,0.005578281889178133
IFNg,original,0.9375,0.0055793193230425885
IFNg,original,0.9375,0.005580357142857143
IFNg,original,0.9375,0.005581395348837209
IFNg,original,0.9375,0.005582433941198363
IFNg,original,0.9375,0.005583472920156337
IFNg,original,0.9375,0.005584512285927029
IFNg,original,0.9375,0.005585552038726494
IFNg,original,0.9375,0.00558659217877095
IFNg,original,0.9375,0.005587632706276774
IFNg,original,0.9375,0.005588673621460507
IFNg,original,0.9375,0.005589714924538848
IFNg,original,0.9375,0.005590756615728662
IFNg,original,0.9375,0.005591798695246971
IFNg,original,0.9375,0.005592841163310962
IFNg,original,0.9375,0.005593884020137983
IFNg,original,0.9375,0.005594927265945543
IFNg,original,0.9375,0.005595970900951315
IFNg,original,0.9375,0.005597014925373134
IFNg,original,0.9375,0.005598059339428998
IFNg,original,0.9375,0.005599104143337066
IFNg,original,0.9375,0.005600149337315662
IFNg,original,0.9375,0.005601194921583271
IFNg,original,0.9375,0.0056022408963585435
IFNg,original,0.9375,0.0056032872618602915
IFNg,original,0.9375,0.005604334018307491
IFNg,original,0.9375,0.005605381165919282
IFNg,original,0.9375,0.005606428704914969
IFNg,original,0.9375,0.005607476635514018
IFNg,original,0.9375,0.005608524957936063
IFNg,original,0.9375,0.005609573672400898
IFNg,original,0.9375,0.005610622779128483
IFNg,original,0.9375,0.005611672278338945
IFNg,original,0.9375,0.005612722170252572
IFNg,original,0.9375,0.00561377245508982
IFNg,original,0.9375,0.005614823133071308
IFNg,original,0.9375,0.005615874204417821
IFNg,original,0.9375,0.005616925669350309
IFNg,original,0.9375,0.0056179775280898875
IFNg,original,0.9375,0.005619029780857839
IFNg,original,0.9375,0.005620082427875608
IFNg,original,0.9375,0.005621135469364812
IFNg,original,0.9375,0.005622188905547227
IFNg,original,0.9375,0.005623242736644799
IFNg,original,0.9375,0.00562429696287964
IFNg,original,0.9375,0.00562535158447403
IFNg,original,0.9375,0.005626406601650412
IFNg,original,0.9375,0.005627462014631401
IFNg,original,0.9375,0.005628517823639775
IFNg,original,0.9375,0.00562957402889848
IFNg,original,0.9375,0.00563063063063063
IFNg,original,0.9375,0.005631687629059508
IFNg,original,0.9375,0.005632745024408562
IFNg,original,0.9375,0.005633802816901409
IFNg,original,0.9375,0.005634861006761833
IFNg,original,0.9375,0.005635919594213789
IFNg,original,0.9375,0.005636978579481398
IFNg,original,0.9375,0.0056380379627889495
IFNg,original,0.9375,0.005639097744360902
IFNg,original,0.9375,0.0056401579244218835
IFNg,original,0.9375,0.005641218503196691
IFNg,original,0.9375,0.005642279480910287
IFNg,original,0.9375,0.0056433408577878106
IFNg,original,0.9375,0.005644402634054563
IFNg,original,0.9375,0.005645464809936018
IFNg,original,0.9375,0.00564652738565782
IFNg,original,0.9375,0.005647590361445783
IFNg,original,0.9375,0.005648653737525889
IFNg,original,0.9375,0.005649717514124294
IFNg,original,0.9375,0.00565078169146732
IFNg,original,0.9375,0.005651846269781462
IFNg,original,0.9375,0.005652911249293386
IFNg,original,0.9375,0.005653976630229929
IFNg,original,0.9375,0.005655042412818096
IFNg,original,0.9375,0.005656108597285068
IFNg,original,0.9375,0.005657175183858194
IFNg,original,0.9375,0.005658242172764994
IFNg,original,0.9375,0.005659309564233163
IFNg,original,0.9375,0.005660377358490566
IFNg,original,0.9375,0.005661445555765239
IFNg,original,0.9375,0.0056625141562853904
IFNg,original,0.9375,0.005663583160279403
IFNg,original,0.9375,0.0056646525679758305
IFNg,original,0.9375,0.0056657223796034
IFNg,original,0.9375,0.0056667925953910086
IFNg,original,0.9375,0.005667863215567731
IFNg,original,0.9375,0.005668934240362812
IFNg,original,0.9375,0.00567000567000567
IFNg,original,0.9375,0.005671077504725898
IFNg,original,0.9375,0.005672149744753261
IFNg,original,0.9375,0.0056732223903177
IFNg,original,0.9375,0.005674295441649328
IFNg,original,0.9375,0.0056753688989784334
IFNg,original,0.9375,0.005676442762535478
IFNg,original,0.9375,0.005677517032551098
IFNg,original,0.9375,0.0056785917092561046
IFNg,original,0.9375,0.005679666792881484
IFNg,original,0.9375,0.005680742283658398
IFNg,original,0.9375,0.005681818181818182
IFNg,original,0.9375,0.005682894487592347
IFNg,original,0.9375,0.005683971201212581
IFNg,original,0.9375,0.005685048322910745
IFNg,original,0.9375,0.005686125852918878
IFNg,original,0.9375,0.005687203791469194
IFNg,original,0.9375,0.005688282138794084
IFNg,original,0.9375,0.005689360895126114
IFNg,original,0.9375,0.005690440060698027
IFNg,original,0.9375,0.005691519635742743
IFNg,original,0.9375,0.0056925996204933585
IFNg,original,0.9375,0.005693680015183147
IFNg,original,0.9375,0.0056947608200455585
IFNg,original,0.9375,0.005695842035314221
IFNg,original,0.9375,0.00569692366122294
IFNg,original,0.9375,0.005698005698005698
IFNg,original,0.9375,0.0056990881458966565
IFNg,original,0.9375,0.005700171005130154
IFNg,original,0.9375,0.005701254275940707
IFNg,original,0.9375,0.005702337958563011
IFNg,original,0.9375,0.005703422053231939
IFNg,original,0.9375,0.005704506560182544
IFNg,original,0.9375,0.005705591479650057
IFNg,original,0.9375,0.005706676811869888
IFNg,original,0.9375,0.005707762557077625
IFNg,original,0.9375,0.005708848715509039
IFNg,original,0.9375,0.005709935287400076
IFNg,original,0.9375,0.0057110222729868645
IFNg,original,0.9375,0.0057121096725057125
IFNg,original,0.9375,0.005713197486193106
IFNg,original,0.9375,0.005714285714285714
IFNg,original,0.9375,0.005715374357020385
IFNg,original,0.9375,0.005716463414634146
IFNg,original,0.9375,0.005717552887364208
IFNg,original,0.9375,0.0057186427754479605
IFNg,original,0.9375,0.005719733079122974
IFNg,original,0.9375,0.005720823798627002
IFNg,original,0.9375,0.005721914934197978
IFNg,original,0.9375,0.005723006486074018
IFNg,original,0.9375,0.005724098454493417
IFNg,original,0.9375,0.0057251908396946565
IFNg,original,0.9375,0.005726283641916396
IFNg,original,0.9375,0.0057273768613974796
IFNg,original,0.9375,0.005728470498376934
IFNg,original,0.9375,0.005729564553093965
IFNg,original,0.9375,0.0057306590257879654
IFNg,original,0.9375,0.00573175391669851
IFNg,original,0.9375,0.005732849226065355
IFNg,original,0.9375,0.005733944954128441
IFNg,original,0.9375,0.005735041101127891
IFNg,original,0.9375,0.0057361376673040155
IFNg,original,0.9375,0.005737234652897304
IFNg,original,0.9375,0.005738332058148432
IFNg,original,0.9375,0.005739429883298259
IFNg,original,0.9375,0.0057405281285878304
IFNg,original,0.9375,0.005741626794258373
IFNg,original,0.9375,0.005742725880551302
IFNg,original,0.9375,0.005743825387708214
IFNg,original,0.9375,0.005744925315970892
IFNg,original,0.9375,0.005746025665581306
IFNg,original,0.9375,0.005747126436781609
IFNg,original,0.9375,0.005748227629814141
IFNg,original,0.9375,0.005749329244921426
IFNg,original,0.9375,0.005750431282346176
IFNg,original,0.9375,0.005751533742331288
IFNg,original,0.9375,0.005752636625119847
IFNg,original,0.9375,0.005753739930955121
IFNg,original,0.9375,0.005754843660080567
IFNg,original,0.9375,0.005755947812739831
IFNg,original,0.9375,0.0057570523891767415
IFNg,original,0.9375,0.005758157389635317
IFNg,original,0.9375,0.005759262814359762
IFNg,original,0.9375,0.00576036866359447
IFNg,original,0.9375,0.005761474937584022
IFNg,original,0.9375,0.005762581636573185
IFNg,original,0.9375,0.005763688760806916
IFNg,original,0.9375,0.005764796310530361
IFNg,original,0.9375,0.005765904285988853
IFNg,original,0.9375,0.0057670126874279125
IFNg,original,0.9375,0.005768121515093251
IFNg,original,0.9375,0.0057692307692307696
IFNg,original,0.9375,0.005770340450086555
IFNg,original,0.9375,0.005771450557906887
IFNg,original,0.9375,0.005772561092938233
IFNg,original,0.9375,0.005773672055427252
IFNg,original,0.9375,0.005774783445620789
IFNg,original,0.9375,0.005775895263765884
IFNg,original,0.9375,0.005777007510109763
IFNg,original,0.9375,0.005778120184899846
IFNg,original,0.9375,0.005779233288383741
IFNg,original,0.9375,0.005780346820809248
IFNg,original,0.9375,0.005781460782424359
IFNg,original,0.9375,0.005782575173477255
IFNg,original,0.9375,0.00578368999421631
IFNg,original,0.9375,0.005784805244890089
IFNg,original,0.9375,0.0057859209257473485
IFNg,original,0.9375,0.005787037037037037
IFNg,original,0.9375,0.005788153579008296
IFNg,original,0.9375,0.005789270551910459
IFNg,original,0.9375,0.005790387955993051
IFNg,original,0.9375,0.005791505791505791
IFNg,original,0.9375,0.005792624058698591
IFNg,original,0.9375,0.005793742757821553
IFNg,original,0.9375,0.005794861889124976
IFNg,original,0.9375,0.005795981452859351
IFNg,original,0.9375,0.005797101449275362
IFNg,original,0.9375,0.005798221878623889
IFNg,original,0.9375,0.005799342741156002
IFNg,original,0.9375,0.00580046403712297
IFNg,original,0.9375,0.0058015857667762525
IFNg,original,0.9375,0.005802707930367505
IFNg,original,0.9375,0.005803830528148578
IFNg,original,0.9375,0.005804953560371517
IFNg,original,0.9375,0.005806077027288562
IFNg,original,0.9375,0.005807200929152149
IFNg,original,0.9375,0.005808325266214908
IFNg,original,0.9375,0.005809450038729667
IFNg,original,0.9375,0.005810575246949448
IFNg,original,0.9375,0.00581170089112747
IFNg,original,0.9375,0.005812826971517148
IFNg,original,0.9375,0.005813953488372093
IFNg,original,0.9375,0.005815080441946114
IFNg,original,0.9375,0.0058162078324932144
IFNg,original,0.9375,0.005817335660267597
IFNg,original,0.9375,0.0058184639255236615
IFNg,original,0.9375,0.005819592628516004
IFNg,original,0.9375,0.005820721769499418
IFNg,original,0.9375,0.005821851348728896
IFNg,original,0.9375,0.005822981366459627
IFNg,original,0.9375,0.005824111822947
IFNg,original,0.9375,0.005825242718446602
IFNg,original,0.9375,0.0058263740532142165
IFNg,original,0.9375,0.005827505827505828
IFNg,original,0.9375,0.005828638041577618
IFNg,original,0.9375,0.0058297706956859695
