,25L007990,25L007991,25L007992,25L008002,25L008003,25L008004
ENSMUSG00000048355,0,0,0,0,20,0
ENSMUSG00000048368,0,0,0,0,3,0
ENSMUSG00000048371,8,0,0,0,9,0
ENSMUSG00000048379,0,0,0,0,12,1
ENSMUSG00000048385,0,5,0,0,15,0
ENSMUSG00000048388,0,2,0,0,69,9
ENSMUSG00000048458,0,0,0,0,11,0
ENSMUSG00000048481,0,0,0,0,3,2
ENSMUSG00000048482,0,0,0,0,2,34
ENSMUSG00000048486,0,0,0,0,35,0
ENSMUSG00000048537,42,0,10,0,16,0
ENSMUSG00000048546,0,0,0,0,159,0
ENSMUSG00000048578,0,0,6,0,13,5
ENSMUSG00000048581,0,0,0,0,3,0
ENSMUSG00000048644,120,3,489,24,702,187
ENSMUSG00000048647,0,0,0,0,9,0
ENSMUSG00000048668,0,1,0,0,92,24
ENSMUSG00000048701,0,0,0,0,0,6
ENSMUSG00000048706,0,0,0,0,0,63
ENSMUSG00000048707,0,3,0,0,0,0
ENSMUSG00000048755,0,0,27,6,81,22
ENSMUSG00000048756,5,0,0,0,1,0
ENSMUSG00000048758,33,38,0,44,877,130
ENSMUSG00000048787,0,0,0,8,0,0
ENSMUSG00000048799,0,0,0,0,1,16
ENSMUSG00000048814,0,0,0,0,38,0
ENSMUSG00000048832,0,0,0,0,140,130
ENSMUSG00000048833,0,0,0,0,15,0
ENSMUSG00000048834,0,0,0,0,0,49
ENSMUSG00000048856,0,0,0,0,73,0
ENSMUSG00000048895,0,1,0,3,69,41
ENSMUSG00000048899,0,1,0,0,0,0
ENSMUSG00000048920,0,0,0,0,59,0
ENSMUSG00000048967,0,0,0,15,0,0
ENSMUSG00000048978,0,0,0,14,437,24
ENSMUSG00000049044,0,0,0,0,0,3
ENSMUSG00000049047,0,0,0,64,0,0
ENSMUSG00000049086,0,0,0,0,2,0
ENSMUSG00000049092,0,0,0,0,26,0
ENSMUSG00000049122,0,1,0,10,0,0
ENSMUSG00000049184,0,4,0,0,0,0
ENSMUSG00000049225,0,0,0,0,10,6
ENSMUSG00000049232,0,0,5,0,0,0
ENSMUSG00000049235,0,0,2,0,0,0
ENSMUSG00000049265,0,2,12,82,303,171
ENSMUSG00000049285,0,0,0,3,57,8
ENSMUSG00000049288,0,0,0,8,0,0
ENSMUSG00000049299,0,0,0,0,0,24
ENSMUSG00000049305,0,0,0,0,158,0
ENSMUSG00000049313,0,0,0,0,0,11
ENSMUSG00000049327,0,0,0,0,170,0
ENSMUSG00000049339,11,0,0,28,57,19
ENSMUSG00000049354,0,0,0,0,0,20
ENSMUSG00000049396,0,5,0,0,0,0
ENSMUSG00000049401,0,0,3,8,13,16
ENSMUSG00000049421,0,5,0,0,100,1
ENSMUSG00000049422,0,0,0,0,77,41
ENSMUSG00000049439,0,1,1,0,4,4
ENSMUSG00000049470,0,0,0,4,40,2
ENSMUSG00000049482,0,0,0,0,82,0
ENSMUSG00000049516,0,0,0,0,0,9
ENSMUSG00000049517,0,0,0,19,7,9
ENSMUSG00000049532,0,2,0,0,0,0
ENSMUSG00000049536,0,0,0,0,0,5
ENSMUSG00000049555,0,0,0,25,0,25
ENSMUSG00000049556,81,19,0,63,607,88
ENSMUSG00000049583,0,0,0,0,19,0
ENSMUSG00000049600,0,0,0,0,17,0
ENSMUSG00000049606,0,0,0,0,13,2
ENSMUSG00000049624,0,0,0,1,0,16
ENSMUSG00000049630,0,0,0,0,0,13
ENSMUSG00000049649,0,0,0,0,159,0
ENSMUSG00000049657,0,0,0,0,42,18
ENSMUSG00000049670,0,0,0,0,413,165
ENSMUSG00000049674,0,0,0,0,0,11
ENSMUSG00000049680,0,16,0,11,237,0
ENSMUSG00000049717,0,0,0,0,0,8
ENSMUSG00000049728,0,0,15,0,0,7
ENSMUSG00000049751,0,1,0,0,21,0
ENSMUSG00000049755,0,0,0,0,8,0
ENSMUSG00000049760,0,0,0,3,397,35
ENSMUSG00000049775,0,0,0,11,0,21
ENSMUSG00000049796,0,0,0,0,0,11
ENSMUSG00000049800,0,0,0,14,0,0
ENSMUSG00000049804,14,0,0,0,0,2
ENSMUSG00000049866,0,0,0,6,82,52
ENSMUSG00000049871,0,1,0,0,8,3
ENSMUSG00000049882,0,0,0,0,16,0
ENSMUSG00000049907,0,0,0,0,40,0
ENSMUSG00000049916,0,0,0,6,0,0
ENSMUSG00000049932,0,0,0,0,44,0
ENSMUSG00000049940,0,29,0,7,0,0
ENSMUSG00000049946,0,0,0,11,0,0
ENSMUSG00000049957,0,0,11,14,0,0
ENSMUSG00000049960,0,0,17,0,164,52
ENSMUSG00000049969,0,0,0,0,12,0
ENSMUSG00000049999,0,0,0,2,0,31
ENSMUSG00000050002,0,31,0,47,391,107
ENSMUSG00000050017,0,0,0,131,187,10
ENSMUSG00000050022,0,0,0,0,10,0
ENSMUSG00000050029,0,0,2,0,0,5
ENSMUSG00000050043,0,0,41,2,6,49
ENSMUSG00000050052,0,0,0,0,33,0
ENSMUSG00000050071,0,0,0,0,23,16
ENSMUSG00000050079,0,0,0,5,39,36
ENSMUSG00000050107,0,0,0,0,0,40
ENSMUSG00000050144,0,0,0,0,0,16
ENSMUSG00000050148,0,0,0,0,47,2
ENSMUSG00000050188,0,1,0,8,0,0
ENSMUSG00000050222,0,0,0,0,7,0
ENSMUSG00000050272,0,0,0,0,11,0
ENSMUSG00000050323,0,0,0,0,24,0
ENSMUSG00000050332,0,0,0,0,0,8
ENSMUSG00000050373,0,0,0,0,55,7
ENSMUSG00000050382,0,0,0,0,20,0
ENSMUSG00000050390,0,0,0,0,261,0
ENSMUSG00000050394,0,0,0,0,0,3
ENSMUSG00000050428,0,0,0,0,0,1
ENSMUSG00000050471,0,0,0,3,0,0
ENSMUSG00000050503,0,0,0,0,0,52
ENSMUSG00000050530,0,0,0,0,341,0
ENSMUSG00000050538,0,2,0,0,13,0
ENSMUSG00000050549,0,0,0,13,102,4
ENSMUSG00000050552,0,43,86,2,707,152
ENSMUSG00000050555,0,2,0,0,0,0
ENSMUSG00000050556,0,0,0,0,214,22
ENSMUSG00000050565,0,9,0,0,0,0
ENSMUSG00000050567,0,0,0,0,0,17
ENSMUSG00000050608,0,0,22,10,85,34
ENSMUSG00000050621,1,1,2,5,28,6
ENSMUSG00000050627,0,0,0,3,46,0
ENSMUSG00000050628,0,0,0,0,0,5
ENSMUSG00000050640,0,0,0,0,3,0
ENSMUSG00000050668,0,0,0,0,20,0
ENSMUSG00000050697,0,0,0,0,9,0
ENSMUSG00000050705,0,0,0,0,35,0
ENSMUSG00000050708,256,304,951,390,5084,1446
ENSMUSG00000050711,0,0,0,0,10,0
ENSMUSG00000050737,0,0,0,0,3,0
ENSMUSG00000050761,13,5,0,19,211,86
ENSMUSG00000050812,0,0,0,0,0,2
ENSMUSG00000050822,0,0,0,0,144,110
ENSMUSG00000050856,7,36,125,109,1083,291
ENSMUSG00000050860,0,0,0,1,0,0
ENSMUSG00000050875,0,0,0,16,65,2
ENSMUSG00000050890,0,0,0,0,40,0
ENSMUSG00000050908,0,0,0,0,39,197
ENSMUSG00000050945,0,0,0,0,3,0
ENSMUSG00000050965,0,0,0,1,51,0
ENSMUSG00000050967,0,0,0,0,81,0
ENSMUSG00000051007,0,0,0,4,148,99
ENSMUSG00000051118,0,0,0,7,0,0
ENSMUSG00000051146,0,0,0,0,155,12
ENSMUSG00000051149,0,0,0,0,0,6
ENSMUSG00000051154,0,3,18,4,26,7
ENSMUSG00000051182,0,0,0,0,0,9
ENSMUSG00000051184,0,0,0,0,53,0
ENSMUSG00000051185,0,0,0,0,41,0
ENSMUSG00000051223,0,0,0,0,22,0
ENSMUSG00000051232,0,0,0,14,0,0
ENSMUSG00000051234,26,1,0,14,96,51
ENSMUSG00000051235,0,0,0,0,2,0
ENSMUSG00000051236,0,0,0,5,0,0
ENSMUSG00000051238,0,0,0,9,25,0
ENSMUSG00000051256,0,0,0,0,19,0
ENSMUSG00000051285,0,6,0,0,25,1
ENSMUSG00000051319,0,3,0,1,6,64
ENSMUSG00000051335,0,0,4,0,54,25
ENSMUSG00000051339,0,0,5,52,2,11
ENSMUSG00000051343,0,1,0,0,0,9
ENSMUSG00000051346,0,0,0,13,5,0
ENSMUSG00000051359,5,11,0,57,61,28
ENSMUSG00000051373,0,0,0,0,0,22
ENSMUSG00000051391,0,62,0,46,699,115
ENSMUSG00000051403,0,3,0,0,13,0
ENSMUSG00000051456,0,0,0,0,1,0
ENSMUSG00000051469,0,0,0,24,5,13
ENSMUSG00000051510,0,30,0,2,363,92
ENSMUSG00000051518,0,7,0,24,380,70
ENSMUSG00000051527,0,0,0,0,22,0
ENSMUSG00000051550,0,0,0,0,65,0
ENSMUSG00000051579,0,0,0,0,55,0
ENSMUSG00000051586,0,0,0,0,0,7
ENSMUSG00000051615,0,6,0,4,508,137
ENSMUSG00000051671,0,7,0,0,7,8
ENSMUSG00000051674,0,0,0,0,11,0
ENSMUSG00000051675,0,0,0,0,7,0
ENSMUSG00000051695,0,0,0,0,62,4
ENSMUSG00000051703,0,0,0,0,19,181
ENSMUSG00000051705,0,0,0,0,12,0
ENSMUSG00000051721,0,0,0,0,0,1
ENSMUSG00000051726,0,0,0,0,10,0
ENSMUSG00000051736,0,6,140,41,46,5
ENSMUSG00000051817,3,0,35,0,40,6
ENSMUSG00000051851,0,0,0,0,105,0
ENSMUSG00000051853,0,0,0,8,249,6
ENSMUSG00000051864,0,0,0,18,73,0
ENSMUSG00000051890,6,3,0,4,70,45
ENSMUSG00000051989,0,0,0,0,0,3
ENSMUSG00000052026,0,0,0,0,115,0
ENSMUSG00000052031,0,0,0,0,0,20
ENSMUSG00000052040,0,0,0,0,15,0
ENSMUSG00000052105,0,0,0,13,54,0
ENSMUSG00000052135,0,0,0,0,41,0
ENSMUSG00000052146,0,1,71,23,304,96
ENSMUSG00000052151,0,0,0,0,41,0
ENSMUSG00000052214,10,0,0,15,162,13
ENSMUSG00000052253,0,0,5,0,0,0
ENSMUSG00000052293,0,0,9,0,0,14
ENSMUSG00000052296,0,0,1,0,0,0
ENSMUSG00000052298,0,0,0,4,80,107
ENSMUSG00000052301,0,0,0,0,5,0
ENSMUSG00000052310,0,0,0,0,34,16
ENSMUSG00000052369,0,0,0,0,4,0
ENSMUSG00000052373,0,0,0,0,1,13
ENSMUSG00000052387,0,0,0,0,2,0
ENSMUSG00000052395,0,0,0,2,0,48
ENSMUSG00000052397,0,0,0,0,58,0
ENSMUSG00000052419,0,0,0,0,7,0
ENSMUSG00000052423,0,0,0,0,9,14
ENSMUSG00000052428,0,0,0,0,15,0
ENSMUSG00000052456,0,0,0,0,39,29
ENSMUSG00000052459,0,0,0,18,48,27
ENSMUSG00000052534,0,0,0,0,1,1
ENSMUSG00000052557,0,0,0,0,34,0
ENSMUSG00000052566,0,0,0,0,12,0
ENSMUSG00000052572,0,0,4,0,13,17
ENSMUSG00000052584,0,21,41,38,248,219
ENSMUSG00000052605,0,0,0,0,38,0
ENSMUSG00000052613,0,0,0,0,0,11
ENSMUSG00000052656,0,6,0,0,0,0
ENSMUSG00000052681,0,0,0,0,19,1
ENSMUSG00000052698,0,8,0,0,0,5
ENSMUSG00000052707,0,0,0,6,13,0
ENSMUSG00000052712,0,0,44,1,13,7
ENSMUSG00000052727,0,0,0,0,311,28
ENSMUSG00000052738,0,0,0,0,55,15
ENSMUSG00000052752,0,0,0,0,0,22
ENSMUSG00000052833,0,0,0,0,8,0
ENSMUSG00000052837,0,0,0,1,9,0
ENSMUSG00000052852,0,2,0,64,539,15
ENSMUSG00000052889,3,0,0,0,0,0
ENSMUSG00000052906,0,0,0,0,46,0
ENSMUSG00000052915,0,1,0,9,131,15
ENSMUSG00000052917,0,0,0,0,51,0
ENSMUSG00000052921,0,0,0,0,0,1
ENSMUSG00000052928,0,0,0,0,45,0
ENSMUSG00000052934,0,0,0,13,135,106
ENSMUSG00000052949,4,2,0,0,5,0
ENSMUSG00000052962,0,0,0,0,0,7
ENSMUSG00000052981,0,0,0,0,213,0
ENSMUSG00000053024,0,0,0,9,0,0
ENSMUSG00000053025,0,0,0,0,29,0
ENSMUSG00000053070,0,0,0,0,0,47
ENSMUSG00000053080,0,2,0,0,130,36
ENSMUSG00000053094,0,0,0,0,12,14
ENSMUSG00000053119,0,0,0,20,27,0
ENSMUSG00000053134,0,0,7,0,0,0
ENSMUSG00000053137,0,0,0,0,193,35
ENSMUSG00000053166,0,0,0,0,9,0
ENSMUSG00000053192,0,0,0,8,211,19
ENSMUSG00000053205,0,0,0,0,97,9
ENSMUSG00000053226,0,0,0,5,49,35
ENSMUSG00000053253,0,4,0,2,0,0
ENSMUSG00000053291,0,10,0,5,159,17
ENSMUSG00000053293,0,0,0,0,3,2
ENSMUSG00000053297,0,0,0,0,32,45
ENSMUSG00000053310,19,15,168,29,1043,372
ENSMUSG00000053317,0,0,3,0,282,0
ENSMUSG00000053329,0,0,51,15,54,40
ENSMUSG00000053333,0,0,0,0,23,0
ENSMUSG00000053390,0,0,0,0,30,4
ENSMUSG00000053395,0,0,0,0,40,0
ENSMUSG00000053398,0,0,0,3,0,0
ENSMUSG00000053411,0,0,0,0,23,0
ENSMUSG00000053436,0,7,0,1,0,15
ENSMUSG00000053453,0,3,4,0,0,11
ENSMUSG00000053477,0,19,1,69,497,252
ENSMUSG00000053510,0,0,0,0,0,94
ENSMUSG00000053536,0,0,18,0,0,0
ENSMUSG00000053552,0,0,0,0,5,0
ENSMUSG00000053560,0,0,0,17,122,174
ENSMUSG00000053565,0,1,0,0,50,82
ENSMUSG00000053581,0,0,0,5,21,0
ENSMUSG00000053600,0,0,16,0,0,0
ENSMUSG00000053604,0,0,0,0,0,4
ENSMUSG00000053617,0,6,0,0,0,0
ENSMUSG00000053641,0,1,0,0,0,13
ENSMUSG00000053684,0,0,0,0,1,0
ENSMUSG00000053693,0,0,0,0,5,0
ENSMUSG00000053702,0,0,0,0,0,3
ENSMUSG00000053716,0,0,0,0,27,0
ENSMUSG00000053754,0,0,0,0,52,0
ENSMUSG00000053768,0,0,0,0,86,0
ENSMUSG00000053769,0,0,0,0,12,0
ENSMUSG00000053774,0,0,0,0,29,0
ENSMUSG00000053799,0,0,0,0,19,0
ENSMUSG00000053801,0,0,0,0,13,4
ENSMUSG00000053838,0,0,5,1,101,196
ENSMUSG00000053877,0,0,0,0,0,12
ENSMUSG00000053907,0,0,0,3,4,0
ENSMUSG00000053916,0,0,0,0,0,3
ENSMUSG00000053929,0,0,0,0,68,5
ENSMUSG00000053963,0,0,0,0,255,0
ENSMUSG00000054000,0,0,0,0,45,0
ENSMUSG00000054008,0,0,0,0,8,0
ENSMUSG00000054013,0,31,0,1,81,218
ENSMUSG00000054021,0,0,65,0,3,5
ENSMUSG00000054027,0,0,0,1,0,0
ENSMUSG00000054034,0,0,0,0,8,0
ENSMUSG00000054116,0,0,0,0,1,0
ENSMUSG00000054196,0,0,0,0,0,52
ENSMUSG00000054199,0,0,0,0,2,0
ENSMUSG00000054226,0,21,0,0,52,0
ENSMUSG00000054263,0,0,0,0,9,0
ENSMUSG00000054277,0,0,0,8,0,0
ENSMUSG00000054302,0,0,0,0,9,0
ENSMUSG00000054312,0,0,0,12,0,0
ENSMUSG00000054321,0,0,0,25,0,4
ENSMUSG00000054364,0,1,0,0,0,265
ENSMUSG00000054381,0,0,0,0,0,2
ENSMUSG00000054387,0,0,0,3,0,0
ENSMUSG00000054400,0,0,0,0,0,19
ENSMUSG00000054405,0,0,0,1,50,7
ENSMUSG00000054408,0,0,0,0,0,10
ENSMUSG00000054414,0,0,0,0,9,0
ENSMUSG00000054423,0,0,0,0,0,6
ENSMUSG00000054428,0,3,10,34,153,31
ENSMUSG00000054434,0,0,0,0,18,0
ENSMUSG00000054452,0,1,0,111,1035,470
ENSMUSG00000054455,0,0,0,0,101,9
ENSMUSG00000054459,0,0,0,0,0,8
ENSMUSG00000054469,0,0,0,7,0,0
ENSMUSG00000054484,0,0,0,3,0,0
ENSMUSG00000054499,0,0,0,0,0,7
ENSMUSG00000054604,0,0,0,0,7,12
ENSMUSG00000054611,0,4,0,0,69,0
ENSMUSG00000054640,0,0,0,7,44,168
ENSMUSG00000054676,0,0,0,0,13,8
ENSMUSG00000054679,0,0,0,0,68,3
ENSMUSG00000054708,0,0,0,0,0,10
ENSMUSG00000054716,21,0,0,13,53,18
ENSMUSG00000054723,0,0,0,0,117,6
ENSMUSG00000054728,0,0,0,6,23,0
ENSMUSG00000054733,0,10,0,0,8,0
ENSMUSG00000054766,0,3,59,9,507,73
ENSMUSG00000054792,0,13,0,0,0,0
ENSMUSG00000054793,0,0,0,0,10,27
ENSMUSG00000054808,0,0,0,0,16,14
ENSMUSG00000054814,0,0,0,5,0,0
ENSMUSG00000054836,0,0,0,0,53,114
ENSMUSG00000054843,0,0,0,0,10,3
ENSMUSG00000054850,0,4,0,0,56,36
ENSMUSG00000054855,0,0,0,1,0,0
ENSMUSG00000054863,0,0,0,0,27,0
ENSMUSG00000054871,0,0,0,5,1,0
ENSMUSG00000054894,0,0,0,0,2,0
ENSMUSG00000054920,0,0,0,0,0,7
ENSMUSG00000054934,8,5,12,8,20,5
ENSMUSG00000054967,1,0,0,0,0,0
ENSMUSG00000054976,0,0,0,0,20,0
ENSMUSG00000055003,0,0,0,0,21,0
ENSMUSG00000055013,0,0,3,0,140,13
ENSMUSG00000055026,0,5,0,0,116,0
ENSMUSG00000055041,0,0,0,0,130,0
ENSMUSG00000055053,0,0,0,0,52,0
ENSMUSG00000055065,0,2,0,0,0,0
ENSMUSG00000055067,0,20,0,0,0,0
ENSMUSG00000055128,0,0,0,0,0,6
ENSMUSG00000055202,0,0,0,0,2,1
ENSMUSG00000055204,0,0,0,1,2,2
ENSMUSG00000055239,0,0,89,0,11,22
ENSMUSG00000055254,0,0,0,13,13,0
ENSMUSG00000055296,0,0,0,0,38,0
ENSMUSG00000055302,0,0,0,11,46,85
ENSMUSG00000055305,0,0,0,0,0,12
ENSMUSG00000055319,0,0,0,0,2,0
ENSMUSG00000055334,0,0,0,0,0,10
ENSMUSG00000055373,0,0,0,0,0,16
ENSMUSG00000055407,0,0,0,0,14,13
ENSMUSG00000055430,0,0,0,5,0,0
ENSMUSG00000055447,0,6,0,16,82,19
ENSMUSG00000055531,0,0,0,0,5,0
ENSMUSG00000055553,0,1,1,17,8,0
ENSMUSG00000055560,0,0,0,5,26,0
ENSMUSG00000055567,0,0,0,2,0,0
ENSMUSG00000055633,37,0,0,0,65,0
ENSMUSG00000055660,0,0,33,0,0,0
ENSMUSG00000055675,0,0,0,0,23,0
ENSMUSG00000055681,0,0,0,0,339,0
ENSMUSG00000055692,3,8,0,25,156,79
ENSMUSG00000055707,0,3,0,0,0,0
ENSMUSG00000055717,0,0,0,0,5,9
ENSMUSG00000055723,0,0,14,0,0,13
ENSMUSG00000055745,0,0,0,3,0,60
ENSMUSG00000055762,0,0,0,0,17,0
ENSMUSG00000055775,0,0,0,0,336,0
ENSMUSG00000055782,0,0,0,0,0,4
ENSMUSG00000055839,0,8,18,10,212,11
ENSMUSG00000055850,0,6,0,0,52,0
ENSMUSG00000055943,0,0,0,0,30,0
ENSMUSG00000055963,0,0,0,0,5,0
ENSMUSG00000055991,0,0,0,0,19,2
ENSMUSG00000056014,0,0,23,0,28,0
ENSMUSG00000056025,0,0,0,0,0,10
ENSMUSG00000056076,0,10,0,0,18,0
ENSMUSG00000056091,0,0,0,0,0,26
ENSMUSG00000056121,0,0,0,0,178,0
ENSMUSG00000056124,0,0,0,2,14,0
ENSMUSG00000056153,0,0,0,10,14,0
ENSMUSG00000056155,0,1,0,0,74,27
ENSMUSG00000056185,0,0,0,0,0,7
ENSMUSG00000056201,0,20,0,15,458,189
ENSMUSG00000056204,0,0,0,0,0,33
ENSMUSG00000056209,0,9,0,4,266,9
ENSMUSG00000056211,0,0,0,0,171,0
ENSMUSG00000056214,0,0,0,0,33,0
ENSMUSG00000056216,0,0,0,0,0,1
ENSMUSG00000056228,0,0,0,0,22,17
ENSMUSG00000056234,0,0,0,0,11,4
ENSMUSG00000056258,0,0,0,1,24,7
ENSMUSG00000056260,0,0,0,0,1,15
ENSMUSG00000056271,2,0,0,0,0,0
ENSMUSG00000056305,0,0,0,0,23,12
ENSMUSG00000056306,0,0,0,0,16,11
ENSMUSG00000056342,0,0,0,5,2,5
ENSMUSG00000056367,0,0,0,2,48,25
ENSMUSG00000056413,214,58,183,219,1664,364
ENSMUSG00000056429,0,0,0,2,0,6
ENSMUSG00000056486,0,0,0,1,51,12
ENSMUSG00000056536,0,0,0,0,0,11
ENSMUSG00000056537,0,0,0,0,5,0
ENSMUSG00000056553,0,0,0,0,2,0
ENSMUSG00000056579,0,0,0,0,20,0
ENSMUSG00000056596,0,3,58,24,506,66
ENSMUSG00000056598,0,0,0,0,6,0
ENSMUSG00000056608,0,0,0,0,15,0
ENSMUSG00000056612,14,15,47,61,387,123
ENSMUSG00000056629,0,0,6,18,87,57
ENSMUSG00000056665,0,0,0,0,0,1
ENSMUSG00000056679,0,0,0,49,0,0
ENSMUSG00000056692,0,0,0,0,19,88
ENSMUSG00000056708,0,0,0,0,2,0
ENSMUSG00000056770,0,0,0,5,17,6
ENSMUSG00000056812,0,0,0,14,19,14
ENSMUSG00000056820,0,0,0,0,0,11
ENSMUSG00000056851,0,0,0,0,119,0
ENSMUSG00000056880,0,0,0,0,2,0
ENSMUSG00000056895,0,0,0,0,89,11
ENSMUSG00000056938,0,0,0,11,12,0
ENSMUSG00000056941,0,0,0,0,0,7
ENSMUSG00000056952,0,0,0,0,386,30
ENSMUSG00000056999,0,0,0,0,132,22
ENSMUSG00000057060,0,0,0,0,960,13
ENSMUSG00000057103,0,0,0,9,7,30
ENSMUSG00000057113,0,0,0,0,26,0
ENSMUSG00000057130,0,187,32,91,1494,289
ENSMUSG00000057134,3,0,0,0,0,0
ENSMUSG00000057147,0,0,0,0,32,79
ENSMUSG00000057176,0,0,3,0,33,0
ENSMUSG00000057177,8,0,0,0,0,3
ENSMUSG00000057181,0,0,0,7,20,4
ENSMUSG00000057182,0,0,0,2,0,0
ENSMUSG00000057229,0,0,0,0,264,0
ENSMUSG00000057230,0,14,0,8,14,0
ENSMUSG00000057278,0,1,25,7,59,29
ENSMUSG00000057322,0,0,20,3,24,0
ENSMUSG00000057335,0,0,0,0,1,0
ENSMUSG00000057342,0,0,0,0,4,0
ENSMUSG00000057375,0,0,0,0,7,161
ENSMUSG00000057378,0,0,4,0,0,0
ENSMUSG00000057388,0,4,0,0,0,16
ENSMUSG00000057406,0,8,0,19,68,7
ENSMUSG00000057411,0,0,0,0,47,0
ENSMUSG00000057421,0,0,0,0,3,0
ENSMUSG00000057469,0,0,0,0,210,0
ENSMUSG00000057497,0,0,0,0,13,175
ENSMUSG00000057506,0,2,0,14,14,3
ENSMUSG00000057522,0,0,0,0,168,18
ENSMUSG00000057531,0,3,0,0,77,0
ENSMUSG00000057551,0,0,0,0,20,0
ENSMUSG00000057554,0,0,0,3,0,0
ENSMUSG00000057561,0,0,1,0,60,13
ENSMUSG00000057594,0,2,15,6,42,13
ENSMUSG00000057614,0,0,0,0,186,0
ENSMUSG00000057637,0,0,0,0,721,0
ENSMUSG00000057649,0,0,16,0,72,0
ENSMUSG00000057666,0,0,0,14,218,38
ENSMUSG00000057716,0,1,10,0,0,52
ENSMUSG00000057729,0,0,0,0,6,0
ENSMUSG00000057738,0,8,0,0,0,0
ENSMUSG00000057762,0,0,0,0,16,0
ENSMUSG00000057766,0,0,0,0,8,0
ENSMUSG00000057778,0,0,0,0,0,19
ENSMUSG00000057788,0,0,0,0,29,0
ENSMUSG00000057789,0,0,0,0,31,0
ENSMUSG00000057841,0,0,0,0,15,0
ENSMUSG00000057863,1,9,0,25,141,90
ENSMUSG00000057880,0,14,0,0,0,0
ENSMUSG00000057894,0,0,0,0,6,8
ENSMUSG00000057897,0,0,0,0,192,20
ENSMUSG00000057914,0,0,0,0,16,0
ENSMUSG00000057963,0,0,2,1,162,9
ENSMUSG00000058013,0,1,4,3,18,8
ENSMUSG00000058076,0,2,22,0,0,48
ENSMUSG00000058126,0,0,12,3,11,11
ENSMUSG00000058135,0,0,0,0,7,12
ENSMUSG00000058174,0,0,0,0,12,8
ENSMUSG00000058230,0,0,0,0,27,26
ENSMUSG00000058239,163,19,60,92,662,406
ENSMUSG00000058240,0,1,0,0,0,15
ENSMUSG00000058246,0,0,0,0,122,0
ENSMUSG00000058248,0,0,0,10,0,2
ENSMUSG00000058254,0,0,0,0,0,63
ENSMUSG00000058258,0,0,0,0,0,32
ENSMUSG00000058267,0,0,0,0,5,0
ENSMUSG00000058291,0,0,0,0,29,0
ENSMUSG00000058298,0,0,0,0,11,0
ENSMUSG00000058317,0,0,0,0,25,11
ENSMUSG00000058318,0,0,0,0,0,15
ENSMUSG00000058355,0,0,0,0,9,0
ENSMUSG00000058407,0,0,0,0,12,0
ENSMUSG00000058420,0,0,0,0,41,0
ENSMUSG00000058441,0,0,0,0,29,0
ENSMUSG00000058443,0,0,1,0,10,0
ENSMUSG00000058444,0,0,0,0,46,0
ENSMUSG00000058446,0,0,0,6,51,0
ENSMUSG00000058454,0,0,0,1,0,0
ENSMUSG00000058486,0,0,0,0,34,0
ENSMUSG00000058503,0,0,0,0,9,0
ENSMUSG00000058546,0,0,0,0,0,5
ENSMUSG00000058558,0,0,0,8,4,9
ENSMUSG00000058569,0,0,20,7,54,0
ENSMUSG00000058587,0,0,0,0,16,23
ENSMUSG00000058589,0,0,0,0,97,95
ENSMUSG00000058594,0,20,0,0,0,0
ENSMUSG00000058600,0,0,0,10,13,0
ENSMUSG00000058624,0,0,0,11,121,18
ENSMUSG00000058638,0,0,0,0,10,0
ENSMUSG00000058656,0,0,0,0,44,75
ENSMUSG00000058672,0,0,0,0,68,14
ENSMUSG00000058690,0,0,0,0,2,0
ENSMUSG00000058709,1,4,14,23,283,25
ENSMUSG00000058748,0,0,0,0,3,0
ENSMUSG00000058756,0,13,28,35,686,642
ENSMUSG00000058761,0,0,0,0,11,79
ENSMUSG00000058793,0,0,0,0,379,0
ENSMUSG00000058799,0,0,0,2,22,0
ENSMUSG00000058833,12,0,0,68,374,86
ENSMUSG00000058835,0,4,0,0,0,0
ENSMUSG00000058886,0,74,0,0,486,41
ENSMUSG00000058927,0,6,19,9,29,17
ENSMUSG00000058966,0,0,0,12,441,0
ENSMUSG00000059003,0,0,0,0,0,2
ENSMUSG00000059005,0,0,0,7,52,0
ENSMUSG00000059031,0,0,0,0,0,1
ENSMUSG00000059070,0,0,3,16,73,40
ENSMUSG00000059119,0,0,0,5,75,31
ENSMUSG00000059149,0,0,0,0,24,0
ENSMUSG00000059173,0,0,0,0,2,0
ENSMUSG00000059183,0,0,0,0,41,0
ENSMUSG00000059187,0,0,0,0,15,0
ENSMUSG00000059208,0,0,0,0,11,0
ENSMUSG00000059213,0,0,0,16,24,26
ENSMUSG00000059263,0,0,0,0,14,0
ENSMUSG00000059278,0,0,12,31,200,31
ENSMUSG00000059291,2,0,0,0,16,8
ENSMUSG00000059316,0,0,0,0,0,33
ENSMUSG00000059326,0,0,9,0,242,10
ENSMUSG00000059355,3,34,0,33,575,3
ENSMUSG00000059363,0,3,11,5,24,0
ENSMUSG00000059409,0,47,0,0,88,47
ENSMUSG00000059412,0,0,0,0,319,0
ENSMUSG00000059436,0,0,0,0,6,5
ENSMUSG00000059439,0,0,0,0,22,82
ENSMUSG00000059474,0,0,0,5,203,15
ENSMUSG00000059475,0,0,0,8,31,16
ENSMUSG00000059479,0,0,0,0,38,5
ENSMUSG00000059482,0,0,0,0,1,23
ENSMUSG00000059495,0,0,0,22,134,6
ENSMUSG00000059498,0,0,0,0,6,0
