experiment,panel,sample_type,sample_num,label,position_relative_to_tes_bp,mean,ci_lower,ci_upper
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-2285.0,0.38051504397953495,0.34241509825920724,0.41861498969986266
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-2275.0,0.3785468125045019,0.3412409783921292,0.4158526466168746
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-2265.0,0.3817763242516695,0.3442190245803651,0.41933362392297396
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-2255.0,0.38420815633033945,0.34667681854092924,0.42173949411974965
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-2245.0,0.3880453873790481,0.3502699995530499,0.4258207752050463
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-2235.0,0.39362775878791034,0.35571813159518345,0.43153738598063723
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-2225.0,0.40568407673576323,0.367045292347753,0.44432286112377345
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-2215.0,0.40696838240732613,0.36871025548786013,0.44522650932679214
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-2205.0,0.4106602783367986,0.3722380784799001,0.44908247819369707
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-2195.0,0.40512363529280054,0.366363139781654,0.44388413080394706
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-2185.0,0.40247380065416616,0.36378238495950466,0.44116521634882766
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-2175.0,0.4066058421233348,0.36712505002898327,0.4460866342176863
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-2165.0,0.4016604721020408,0.3626747804312259,0.4406461637728557
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-2155.0,0.4071085055887976,0.36766428350109703,0.4465527276764981
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-2145.0,0.4096167829344208,0.36986448844984965,0.4493690774189919
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-2135.0,0.41237397845661755,0.37186143510843644,0.45288652180479866
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-2125.0,0.41141172074172805,0.37106279933045144,0.45176064215300465
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-2115.0,0.42061067159867793,0.3797008668545708,0.4615204763427851
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-2105.0,0.42977640221299884,0.3878306255498082,0.4717221788761895
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-2095.0,0.4326494655023467,0.39021155924426276,0.4750873717604306
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-2085.0,0.4426317900561213,0.3995727279195062,0.4856908521927364
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-2075.0,0.44775167334514615,0.40484098524701145,0.49066236144328085
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-2065.0,0.4561267285969544,0.4131379858291707,0.4991154713647381
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-2055.0,0.4523296686131701,0.40999749708798283,0.49466184013835734
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-2045.0,0.45569113476750384,0.41367833796683257,0.4977039315681751
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-2035.0,0.46255648055526855,0.4197864473971985,0.5053265137133386
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-2025.0,0.454804277580261,0.4131104781500976,0.49649807701042437
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-2015.0,0.4462101226085462,0.40625153803116365,0.48616870718592875
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-2005.0,0.45187910396170905,0.4114378409616654,0.4923203669617527
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1995.0,0.4572908538514246,0.41648250066062553,0.49809920704222366
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1985.0,0.45414146620100726,0.41291795433110984,0.4953649780709047
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1975.0,0.4593700063569348,0.41765575678484335,0.5010842559290263
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1965.0,0.4603504662791988,0.4190342516339342,0.5016666809244634
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1955.0,0.4642505214989965,0.42282905878142374,0.5056719842165692
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1945.0,0.45866339043897864,0.4183611215432627,0.49896565933469456
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1935.0,0.4626534394482239,0.42206628229709675,0.503240596599351
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1925.0,0.4696761030621557,0.4278893551741582,0.5114628509501532
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1915.0,0.4765518447648625,0.4344723517616734,0.5186313377680516
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1905.0,0.4697668763966829,0.4288119107138009,0.510721842079565
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1895.0,0.46808824961231904,0.42710123024872404,0.509075268975914
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1885.0,0.4727647853858967,0.4318346136473551,0.5136949571244384
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1875.0,0.47613890555531374,0.4353849411580669,0.5168928699525606
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1865.0,0.47209522622490246,0.4318487434297772,0.5123417090200277
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1855.0,0.4718230117753695,0.4314605675035729,0.5121854560471661
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1845.0,0.47513423574921626,0.4347640500469601,0.5155044214514723
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1835.0,0.4673138504685859,0.4274719709519786,0.5071557299851932
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1825.0,0.47333378165733253,0.4330018255566134,0.5136657377580517
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1815.0,0.4792339208349096,0.4376409106003766,0.5208269310694427
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1805.0,0.498311211547572,0.45520111216305104,0.541421310932093
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1795.0,0.5050630399066074,0.4611651251414875,0.5489609546717272
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1785.0,0.5004681383513683,0.457516503511823,0.5434197731909136
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1775.0,0.4925028058410742,0.45019037097044556,0.5348152407117028
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1765.0,0.49156648730210667,0.44948156669377876,0.5336514079104345
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1755.0,0.4896886043982041,0.4484569166569522,0.530920292139456
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1745.0,0.4961584742483891,0.4548616271370658,0.5374553213597124
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1735.0,0.49824829557638217,0.45749493861434515,0.5390016525384193
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1725.0,0.5004553456468824,0.45952664829777196,0.5413840429959929
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1715.0,0.5074538222097477,0.4659980881339103,0.548909556285585
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1705.0,0.49484779004658275,0.4541587568992255,0.5355368231939399
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1695.0,0.4943489786039392,0.45373167116310514,0.5349662860447734
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1685.0,0.501698269593791,0.4600292480276958,0.5433672911598864
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1675.0,0.5099266814063481,0.46720022400355515,0.5526531388091411
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1665.0,0.521660469149139,0.47821859182411425,0.5651023464741638
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1655.0,0.5259926686177,0.4824646084182145,0.5695207288171855
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1645.0,0.5354579239124412,0.49169674567338006,0.5792191021515023
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1635.0,0.5319207996180546,0.48931669739562045,0.5745249018404888
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1625.0,0.5363088417465091,0.4934154893923459,0.5792021941006722
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1615.0,0.5384446175258745,0.4962577025024797,0.5806315325492692
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1605.0,0.541747502943287,0.49965049608795187,0.5838445097986221
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1595.0,0.5469218102609142,0.5046378265538882,0.5892057939679403
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1585.0,0.5489922544703205,0.5068725728368726,0.5911119361037684
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1575.0,0.5498136616023992,0.5074542858520605,0.5921730373527379
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1565.0,0.5557956555162115,0.5134521100821016,0.5981392009503214
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1555.0,0.5544484428134816,0.512446767469203,0.5964501181577602
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1545.0,0.5484715880683789,0.5069272677638006,0.5900159083729573
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1535.0,0.5500268358913599,0.5084412214254448,0.591612450357275
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1525.0,0.5576193395472291,0.5154947102841275,0.5997439688103307
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1515.0,0.5581598781150567,0.5160424515611061,0.6002773046690074
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1505.0,0.5735478727077147,0.5304428839088217,0.6166528615066077
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1495.0,0.5789983899779905,0.5357476723078323,0.6222491076481487
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1485.0,0.5736942959377055,0.5310153450847623,0.6163732467906486
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1475.0,0.5800689105815959,0.5367755472418652,0.6233622739213267
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1465.0,0.5852119483354015,0.5416877592447709,0.6287361374260321
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1455.0,0.5968142797049247,0.5529595134344575,0.640669045975392
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1445.0,0.5926054499272008,0.549819717910956,0.6353911819434456
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1435.0,0.5998621385795737,0.5567748577804164,0.6429494193787311
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1425.0,0.6082895271274275,0.5643333605040501,0.6522456937508048
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1415.0,0.6127980217285611,0.5684614239257217,0.6571346195314005
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1405.0,0.610558753610548,0.567233746065779,0.653883761155317
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1395.0,0.6275401627609069,0.582778934530492,0.6723013909913217
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1385.0,0.6407522446023054,0.5950626465561863,0.6864418426484244
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1375.0,0.6380413043917674,0.5931184617239128,0.682964147059622
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1365.0,0.633840716212953,0.5898419331650923,0.6778394992608138
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1355.0,0.6375609276819394,0.5932939563153126,0.6818278990485662
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1345.0,0.6505309692248936,0.6056270215375645,0.6954349169122227
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1335.0,0.6554892147997392,0.6107506963070115,0.7002277332924669
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1325.0,0.6533424637021975,0.6088803292522624,0.6978045981521326
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1315.0,0.6491267705423373,0.6050485585273999,0.6932049825572746
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1305.0,0.6597319935224889,0.6151320319926105,0.7043319550523673
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1295.0,0.6590815465402653,0.6144747804018494,0.7036883126786811
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1285.0,0.6792055338104281,0.6331957360925782,0.7252153315282781
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1275.0,0.6910298109998108,0.64380395820576,0.7382556637938615
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1265.0,0.7054297890493296,0.6579675160391811,0.7528920620594781
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1255.0,0.7298390635740831,0.6814757922315724,0.7782023349165939
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1245.0,0.7367269685430443,0.6883138220463929,0.7851401150396957
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1235.0,0.7424640652864363,0.6938602551423443,0.7910678754305283
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1225.0,0.7622927964085586,0.7127432161852028,0.8118423766319145
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1215.0,0.7751632045368185,0.7251652589654485,0.8251611501081886
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1205.0,0.7683491725648898,0.7193845723622951,0.8173137727674844
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1195.0,0.7730156311692296,0.7258955951462341,0.820135667192225
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1185.0,0.7830954172448791,0.7356912471032,0.8304995873865582
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1175.0,0.7903405492728731,0.7423991944232521,0.8382819041224941
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1165.0,0.7963922695463163,0.7479116189839093,0.8448729201087232
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1155.0,0.7902891800620296,0.7416631667106282,0.8389151934134311
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1145.0,0.794120950836404,0.7451905925034822,0.8430513091693258
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1135.0,0.8066912848361971,0.757328458429183,0.8560541112432113
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1125.0,0.814454629899459,0.7647571127725885,0.8641521470263296
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1115.0,0.8315965157029492,0.7809041213454733,0.8822889100604252
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1105.0,0.8648275747563196,0.8122515895953751,0.917403559917264
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1095.0,0.8680767839881041,0.8148144718890149,0.9213390960871932
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1085.0,0.8744303518050393,0.8213328602216025,0.927527843388476
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1075.0,0.9032437030333713,0.8482869377638771,0.9582004683028655
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1065.0,0.9022253987556574,0.848086706389168,0.9563640911221468
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1055.0,0.9151570595437515,0.8608182651827344,0.9694958539047686
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1045.0,0.9234045726732485,0.8689805105866086,0.9778286347598883
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1035.0,0.9404365636196009,0.8856191884326394,0.9952539388065624
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1025.0,0.9439541904110194,0.8891295123110541,0.9987788685109846
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1015.0,0.9488961954565638,0.8947042552491117,1.003088135664016
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-1005.0,0.9367733101796347,0.8836999934638413,0.9898466268954281
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-995.0,0.9489488407875671,0.895282843825434,1.0026148377497002
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-985.0,0.9547574798347275,0.9009832528162247,1.0085317068532302
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-975.0,0.9511237177875406,0.89812837855116,1.0041190570239211
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-965.0,0.9669960898503723,0.9133637747337826,1.020628404966962
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-955.0,0.9829092588813804,0.9290582434067427,1.036760274356018
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-945.0,0.9996828553144538,0.9452653895637978,1.0541003210651096
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-935.0,0.9933725491027994,0.9404461554993082,1.0462989427062905
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-925.0,0.9946799299486683,0.942391761289231,1.0469680986081056
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-915.0,0.9970433799775558,0.9451703413018089,1.0489164186533027
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-905.0,1.004508825105635,0.952900710866887,1.0561169393443832
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-895.0,1.02308954450823,0.9714379499310983,1.0747411390853616
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-885.0,1.0433903013764338,0.9904900702022433,1.0962905325506245
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-875.0,1.067754221846106,1.0136503525227236,1.1218580911694884
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-865.0,1.0833483998579299,1.0291277521318074,1.1375690475840523
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-855.0,1.1020377987396417,1.047500817712102,1.1565747797671815
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-845.0,1.1137995450284492,1.0592887276916403,1.1683103623652582
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-835.0,1.1346533390065234,1.0791952078232168,1.19011147018983
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-825.0,1.149419734339531,1.0932434799313098,1.205595988747752
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-815.0,1.173681101587267,1.1167012515309884,1.2306609516435456
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-805.0,1.1944832374052587,1.137493562294706,1.2514729125158115
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-795.0,1.2224361978258966,1.1642991702530432,1.28057322539875
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-785.0,1.2531760798632263,1.1948269105993108,1.3115252491271419
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-775.0,1.2803191708719612,1.2218170651851903,1.3388212765587322
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-765.0,1.31310403699191,1.2535114560714515,1.3726966179123685
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-755.0,1.3371246265868888,1.2773979775564308,1.3968512756173468
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-745.0,1.3738759761332218,1.3127916595175264,1.4349602927489171
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-735.0,1.4044191859057016,1.3426515074087444,1.4661868644026588
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-725.0,1.445638470933685,1.3825442036697437,1.508732738197626
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-715.0,1.4726898259095136,1.408633440769445,1.5367462110495822
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-705.0,1.48160669940117,1.417946438818242,1.5452669599840982
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-695.0,1.4922599976019617,1.4291821425789437,1.5553378526249797
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-685.0,1.510524378307718,1.447569380664079,1.573479375951357
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-675.0,1.5276714598290344,1.4643327015697531,1.5910102180883157
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-665.0,1.5437060440133374,1.4799560868983153,1.6074560011283596
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-655.0,1.5732392413818455,1.508855278122071,1.63762320464162
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-645.0,1.6214562485493944,1.5553937642059432,1.6875187328928456
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-635.0,1.6569625843343034,1.5899514265004522,1.7239737421681547
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-625.0,1.6968746239935701,1.6288402007284681,1.7649090472586721
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-615.0,1.7397760062815322,1.6706657446848663,1.808886267878198
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-605.0,1.7943032899172309,1.7238976917826878,1.864708888051774
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-595.0,1.8541973106188017,1.7824712199409756,1.9259234012966278
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-585.0,1.9047110220923267,1.8323953240432318,1.9770267201414216
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-575.0,1.9507702024292626,1.8769870173850054,2.0245533874735195
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-565.0,1.9925083891185353,1.918311128042257,2.066705650194814
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-555.0,2.040031698218326,1.965298516424357,2.1147648800122956
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-545.0,2.082046295023113,2.006590621343002,2.157501968703224
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-535.0,2.1280708958703873,2.051445845413107,2.204695946327668
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-525.0,2.1850952239622754,2.1069884034184083,2.2632020445061425
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-515.0,2.218619082440154,2.1391565008091957,2.2980816640711126
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-505.0,2.2524488306806525,2.1721161181378745,2.3327815432234305
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-495.0,2.2997655167345212,2.2185684546639934,2.380962578805049
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-485.0,2.332220468111991,2.2505088656237024,2.4139320706002794
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-475.0,2.360299165968501,2.2781379006518727,2.4424604312851295
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-465.0,2.4066542496623415,2.3233938878161675,2.4899146115085156
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-455.0,2.4224745700415866,2.339704227969088,2.5052449121140854
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-445.0,2.420547437369064,2.338422792345141,2.502672082392987
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-435.0,2.437953860405009,2.3562052812917083,2.5197024395183094
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-425.0,2.4463603596329953,2.3641737812499914,2.528546938015999
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-415.0,2.4586676314218114,2.3764631709356565,2.5408720919079664
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-405.0,2.4842067912865824,2.4013784643017373,2.5670351182714275
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-395.0,2.488686616605419,2.4053638719452355,2.5720093612656028
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-385.0,2.506962225461712,2.422875445130852,2.591049005792572
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-375.0,2.528586585219954,2.4437971237116924,2.6133760467282157
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-365.0,2.5429499171270384,2.45776161292873,2.628138221325347
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-355.0,2.559634639585831,2.473608430917812,2.6456608482538497
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-345.0,2.5882311856152063,2.5012705490383245,2.675191822192088
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-335.0,2.6187645851182135,2.531177135926453,2.706352034309974
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-325.0,2.624693642923187,2.53694824639588,2.712439039450494
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-315.0,2.6389393516928794,2.5512178703503143,2.7266608330354445
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-305.0,2.6171993394049378,2.5303536968273095,2.704044981982566
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-295.0,2.606362984222927,2.519693298348839,2.693032670097015
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-285.0,2.604390419575303,2.5173444974894643,2.6914363416611415
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-275.0,2.5936842966706455,2.50559931744173,2.681769275899561
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-265.0,2.5648477852117884,2.47674266647036,2.6529529039532167
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-255.0,2.5417318923161845,2.4539053024243414,2.6295584822080276
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-245.0,2.522585973267204,2.434801616654466,2.610370329879942
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-235.0,2.4738922209120138,2.386577841482308,2.5612066003417198
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-225.0,2.4583231733280164,2.3704205617623995,2.5462257848936334
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-215.0,2.4486622513509055,2.359904098710418,2.5374204039913932
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-205.0,2.4358585443850798,2.346837357278896,2.5248797314912634
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-195.0,2.446823261800359,2.3563674782189206,2.5372790453817973
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-185.0,2.418158146033228,2.327671193806172,2.5086450982602844
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-175.0,2.4119140977676756,2.3214661581941356,2.5023620373412157
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-165.0,2.3970449389752075,2.3060276826999817,2.4880621952504334
SPAM,coverage,L,3,HIV-gag:sPAM2 (NC)-L,-155.0,2.3905044140422413,2.2990877363896955,2.481921091694787
