ENSG_id,Gene_Name,Category
ENSG00000186130,ZBTB6,shared
ENSG00000186132,C2orf76,shared
ENSG00000186141,POLR3C,shared
ENSG00000186153,WWOX,shared
ENSG00000186166,CENATAC,shared
ENSG00000186174,BCL9L,shared
ENSG00000186184,POLR1D,shared
ENSG00000186185,KIF18B,shared
ENSG00000186187,ZNRF1,shared
ENSG00000186193,SAPCD2,shared
ENSG00000186197,EDARADD,shared
ENSG00000186205,MTARC1,shared
ENSG00000186212,SOWAHB,shared
ENSG00000186222,BLOC1S4,shared
ENSG00000186230,ZNF749,shared
ENSG00000186231,KLHL32,shared
ENSG00000186260,MRTFB,shared
ENSG00000186272,ZNF17,shared
ENSG00000186280,KDM4D,shared
ENSG00000186283,TOR3A,shared
ENSG00000186298,PPP1CC,shared
ENSG00000186300,ZNF555,shared
ENSG00000186310,NAP1L3,shared
ENSG00000186314,PRELID2,shared
ENSG00000186318,BACE1,shared
ENSG00000186326,RGS9BP,shared
ENSG00000186340,THBS2,shared
ENSG00000186350,RXRA,shared
ENSG00000186352,ANKRD37,shared
ENSG00000186364,NUDT17,shared
ENSG00000186367,MINAR2,shared
ENSG00000186376,ZNF75D,shared
ENSG00000186395,KRT10,shared
ENSG00000186409,CCDC30,shared
ENSG00000186416,NKRF,shared
ENSG00000186417,GLDN,shared
ENSG00000186432,KPNA4,shared
ENSG00000186439,TRDN,shared
ENSG00000186446,ZNF501,shared
ENSG00000186448,ZNF197,shared
ENSG00000186453,FAM228A,shared
ENSG00000186462,NAP1L2,shared
ENSG00000186468,RPS23,shared
ENSG00000186469,GNG2,shared
ENSG00000186470,BTN3A2,shared
ENSG00000186471,AKAP14,shared
ENSG00000186472,PCLO,shared
ENSG00000186479,RGS7BP,shared
ENSG00000186480,INSIG1,shared
ENSG00000186487,MYT1L,shared
ENSG00000186496,ZNF396,shared
ENSG00000186501,TMEM222,shared
ENSG00000186510,CLCNKA,shared
ENSG00000186517,ARHGAP30,shared
ENSG00000186522,SEPTIN10,shared
ENSG00000186523,FAM86B1,shared
ENSG00000186532,SMYD4,shared
ENSG00000186564,FOXD2,shared
ENSG00000186566,GPATCH8,shared
ENSG00000186567,CEACAM19,shared
ENSG00000186575,NF2,shared
ENSG00000186577,SMIM29,shared
ENSG00000186591,UBE2H,shared
ENSG00000186625,KATNA1,shared
ENSG00000186635,ARAP1,shared
ENSG00000186638,KIF24,shared
ENSG00000186642,PDE2A,shared
ENSG00000186648,CARMIL3,shared
ENSG00000186654,PRR5,shared
ENSG00000186660,ZFP91,shared
ENSG00000186665,C17orf58,shared
ENSG00000186666,BCDIN3D,shared
ENSG00000186684,CYP27C1,shared
ENSG00000186687,LYRM7,shared
ENSG00000186710,CFAP73,shared
ENSG00000186714,CCDC73,shared
ENSG00000186716,BCR,shared
ENSG00000186732,MPPED1,shared
ENSG00000186767,SPIN4,shared
ENSG00000186777,ZNF732,shared
ENSG00000186787,SPIN2B,shared
ENSG00000186790,FOXE3,shared
ENSG00000186792,HYAL3,shared
ENSG00000186806,VSIG10L,shared
ENSG00000186812,ZNF397,shared
ENSG00000186814,ZSCAN30,shared
ENSG00000186815,TPCN1,shared
ENSG00000186834,HEXIM1,shared
ENSG00000186838,SELENOV,shared
ENSG00000186854,TRABD2A,shared
ENSG00000186862,PDZD7,shared
ENSG00000186866,POFUT2,shared
ENSG00000186867,QRFPR,shared
ENSG00000186868,MAPT,shared
ENSG00000186871,ERCC6L,shared
ENSG00000186889,TMEM17,shared
ENSG00000186897,C1QL4,shared
ENSG00000186907,RTN4RL2,shared
ENSG00000186908,ZDHHC17,shared
ENSG00000186918,ZNF395,shared
ENSG00000186951,PPARA,shared
ENSG00000186952,TMEM232,shared
ENSG00000186973,FAM183A,shared
ENSG00000186976,EFCAB6,shared
ENSG00000186994,KANK3,shared
ENSG00000186998,EMID1,shared
ENSG00000187010,RHD,shared
ENSG00000187017,ESPN,shared
ENSG00000187021,PNLIPRP1,shared
ENSG00000187049,TMEM216,shared
ENSG00000187051,RPS19BP1,shared
ENSG00000187068,C3orf70,shared
ENSG00000187079,TEAD1,shared
ENSG00000187091,PLCD1,shared
ENSG00000187097,ENTPD5,shared
ENSG00000187098,MITF,shared
ENSG00000187109,NAP1L1,shared
ENSG00000187118,CMC1,shared
ENSG00000187122,SLIT1,shared
ENSG00000187123,LYPD6,shared
ENSG00000187134,AKR1C1,shared
ENSG00000187135,VSTM2B,shared
ENSG00000187140,FOXD3,shared
ENSG00000187147,RNF220,shared
ENSG00000187164,SHTN1,shared
ENSG00000187186,ENSG00000187186,shared
ENSG00000187187,ZNF546,shared
ENSG00000187189,TSPYL4,shared
ENSG00000187193,MT1X,shared
ENSG00000187210,GCNT1,shared
ENSG00000187231,SESTD1,shared
ENSG00000187239,FNBP1,shared
ENSG00000187240,DYNC2H1,shared
ENSG00000187244,BCAM,shared
ENSG00000187257,RSBN1L,shared
ENSG00000187260,WDR86,shared
ENSG00000187266,EPOR,shared
ENSG00000187288,CIDEC,shared
ENSG00000187325,TAF9B,shared
ENSG00000187391,MAGI2,shared
ENSG00000187398,LUZP2,shared
ENSG00000187446,CHP1,shared
ENSG00000187479,C11orf96,shared
ENSG00000187486,KCNJ11,shared
ENSG00000187498,COL4A1,shared
ENSG00000187514,PTMA,shared
ENSG00000187522,HSPA14,shared
ENSG00000187531,SIRT7,shared
ENSG00000187535,IFT140,shared
ENSG00000187546,AGMO,shared
ENSG00000187550,SBK2,shared
ENSG00000187555,USP7,shared
ENSG00000187556,NANOS3,shared
ENSG00000187581,COX8C,shared
ENSG00000187595,ZNF385C,shared
ENSG00000187601,MAGEH1,shared
ENSG00000187605,TET3,shared
ENSG00000187607,ZNF286A,shared
ENSG00000187608,ISG15,shared
ENSG00000187609,EXD3,shared
ENSG00000187624,C17orf97,shared
ENSG00000187626,ZKSCAN4,shared
ENSG00000187627,RGPD1,shared
ENSG00000187630,DHRS4L2,shared
ENSG00000187634,SAMD11,shared
ENSG00000187650,VMAC,shared
ENSG00000187672,ERC2,shared
ENSG00000187676,B3GLCT,shared
ENSG00000187678,SPRY4,shared
ENSG00000187688,TRPV2,shared
ENSG00000187690,EZHIP,shared
ENSG00000187699,C2orf88,shared
ENSG00000187713,TMEM203,shared
ENSG00000187720,THSD4,shared
ENSG00000187730,GABRD,shared
ENSG00000187735,TCEA1,shared
ENSG00000187736,NHEJ1,shared
ENSG00000187741,FANCA,shared
ENSG00000187742,SECISBP2,shared
ENSG00000187753,C9orf153,shared
ENSG00000187764,SEMA4D,shared
ENSG00000187772,LIN28B,shared
ENSG00000187775,DNAH17,shared
ENSG00000187778,MCRS1,shared
ENSG00000187790,FANCM,shared
ENSG00000187792,ZNF70,shared
ENSG00000187801,ZFP69B,shared
ENSG00000187808,SOWAHD,shared
ENSG00000187815,ZFP69,shared
ENSG00000187821,HELT,shared
ENSG00000187824,TMEM220,shared
ENSG00000187837,H1-2,shared
ENSG00000187840,EIF4EBP1,shared
ENSG00000187848,P2RX2,shared
ENSG00000187860,CCDC157,shared
ENSG00000187862,TTC24,shared
ENSG00000187866,PABIR1,shared
ENSG00000187867,PALM3,shared
ENSG00000187902,SHISA7,shared
ENSG00000187944,C2orf66,shared
ENSG00000187954,ZFTRAF1,shared
ENSG00000187955,COL14A1,shared
ENSG00000187961,KLHL17,shared
ENSG00000187980,PLA2G2C,shared
ENSG00000187987,ZSCAN23,shared
ENSG00000187994,RINL,shared
ENSG00000188000,OR7D2,shared
ENSG00000188001,TPRG1,shared
ENSG00000188010,MORN2,shared
ENSG00000188021,UBQLN2,shared
ENSG00000188026,RILPL1,shared
ENSG00000188033,ZNF490,shared
ENSG00000188039,NWD1,shared
ENSG00000188042,ARL4C,shared
ENSG00000188051,TMEM221,shared
ENSG00000188064,WNT7B,shared
ENSG00000188070,ZFTA,shared
ENSG00000188092,GPR89B,shared
ENSG00000188095,MESP2,shared
ENSG00000188107,EYS,shared
ENSG00000188112,C6orf132,shared
ENSG00000188124,OR2AG2,shared
ENSG00000188130,MAPK12,shared
ENSG00000188152,NUTM2G,shared
ENSG00000188153,COL4A5,shared
ENSG00000188157,AGRN,shared
ENSG00000188158,NHS,shared
ENSG00000188162,OTOG,shared
ENSG00000188167,TMPPE,shared
ENSG00000188176,SMTNL2,shared
ENSG00000188177,ZC3H6,shared
ENSG00000188186,LAMTOR4,shared
ENSG00000188191,PRKAR1B,shared
ENSG00000188211,NCR3LG1,shared
ENSG00000188215,DCUN1D3,shared
ENSG00000188219,POTEE,shared
ENSG00000188227,ZNF793,shared
ENSG00000188229,TUBB4B,shared
ENSG00000188234,AGAP4,shared
ENSG00000188243,COMMD6,shared
ENSG00000188263,IL17REL,shared
ENSG00000188266,HYKK,shared
ENSG00000188283,ZNF383,shared
ENSG00000188290,HES4,shared
ENSG00000188295,ZNF669,shared
ENSG00000188312,CENPP,shared
ENSG00000188313,PLSCR1,shared
ENSG00000188315,C3orf62,shared
ENSG00000188316,ENO4,shared
ENSG00000188321,ZNF559,shared
ENSG00000188322,SBK1,shared
ENSG00000188338,SLC38A3,shared
ENSG00000188342,GTF2F2,shared
ENSG00000188343,CIBAR1,shared
ENSG00000188352,FOCAD,shared
ENSG00000188368,PRR19,shared
ENSG00000188372,ZP3,shared
ENSG00000188375,H3-5,shared
ENSG00000188419,CHM,shared
ENSG00000188428,BLOC1S5,shared
ENSG00000188452,CERKL,shared
ENSG00000188483,IER5L,shared
ENSG00000188486,H2AX,shared
ENSG00000188487,INSC,shared
ENSG00000188493,C19orf54,shared
ENSG00000188501,LCTL,shared
ENSG00000188508,KRTDAP,shared
ENSG00000188517,COL25A1,shared
ENSG00000188522,FAM83G,shared
ENSG00000188523,CFAP77,shared
ENSG00000188529,SRSF10,shared
ENSG00000188542,DUSP28,shared
ENSG00000188549,CCDC9B,shared
ENSG00000188554,NBR1,shared
ENSG00000188559,RALGAPA2,shared
ENSG00000188566,NDOR1,shared
ENSG00000188573,FBLL1,shared
ENSG00000188582,PAQR9,shared
ENSG00000188596,CFAP54,shared
ENSG00000188603,CLN3,shared
ENSG00000188610,FAM72B,shared
ENSG00000188611,ASAH2,shared
ENSG00000188612,SUMO2,shared
ENSG00000188613,NANOS1,shared
ENSG00000188620,HMX3,shared
ENSG00000188626,GOLGA8M,shared
ENSG00000188636,RTL6,shared
ENSG00000188641,DPYD,shared
ENSG00000188643,S100A16,shared
ENSG00000188647,PTAR1,shared
ENSG00000188649,CC2D2B,shared
ENSG00000188659,SAXO2,shared
ENSG00000188672,RHCE,shared
ENSG00000188677,PARVB,shared
ENSG00000188687,SLC4A5,shared
ENSG00000188690,UROS,shared
ENSG00000188706,ZDHHC9,shared
ENSG00000188725,SMIM15,shared
ENSG00000188729,OSTN,shared
ENSG00000188732,FAM221A,shared
ENSG00000188735,TMEM120B,shared
ENSG00000188738,FSIP2,shared
ENSG00000188739,RBM34,shared
ENSG00000188747,NOXA1,shared
ENSG00000188760,TMEM198,shared
ENSG00000188763,FZD9,shared
ENSG00000188766,SPRED3,shared
ENSG00000188779,SKOR1,shared
ENSG00000188782,CATSPER4,shared
ENSG00000188785,ZNF548,shared
ENSG00000188786,MTF1,shared
ENSG00000188807,TMEM201,shared
ENSG00000188811,NHLRC3,shared
ENSG00000188816,HMX2,shared
ENSG00000188818,ZDHHC11,shared
ENSG00000188827,SLX4,shared
ENSG00000188846,RPL14,shared
ENSG00000188848,BEND4,shared
ENSG00000188859,FAM78B,shared
ENSG00000188868,ZNF563,shared
ENSG00000188869,TMC3,shared
ENSG00000188878,FBF1,shared
ENSG00000188883,KLRG2,shared
ENSG00000188895,MSL1,shared
ENSG00000188897,ENSG00000188897,shared
ENSG00000188906,LRRK2,shared
ENSG00000188909,BSX,shared
ENSG00000188916,INSYN2A,shared
ENSG00000188917,TRMT2B,shared
ENSG00000188931,CFAP126,shared
ENSG00000188937,NYX,shared
ENSG00000188938,FAM120AOS,shared
ENSG00000188958,UTS2B,shared
ENSG00000188959,C9orf152,shared
ENSG00000188976,NOC2L,shared
ENSG00000188986,NELFB,shared
ENSG00000188992,LIPI,shared
ENSG00000188993,LRRC66,shared
ENSG00000188994,ZNF292,shared
ENSG00000188996,HUS1B,shared
ENSG00000188997,KCTD21,shared
ENSG00000189007,ADAT2,shared
ENSG00000189042,ZNF567,shared
ENSG00000189043,NDUFA4,shared
ENSG00000189045,ANKDD1B,shared
ENSG00000189046,ALKBH2,shared
ENSG00000189050,RNFT1,shared
ENSG00000189058,APOD,shared
ENSG00000189060,H1-0,shared
ENSG00000189067,LITAF,shared
ENSG00000189077,TMEM120A,shared
ENSG00000189079,ARID2,shared
ENSG00000189091,SF3B3,shared
ENSG00000189114,BLOC1S3,shared
ENSG00000189120,SP6,shared
ENSG00000189127,ANKRD34B,shared
ENSG00000189143,CLDN4,shared
ENSG00000189144,ZNF573,shared
ENSG00000189157,FAM47E,shared
ENSG00000189159,JPT1,shared
ENSG00000189164,ZNF527,shared
ENSG00000189167,ZAR1L,shared
ENSG00000189171,S100A13,shared
ENSG00000189180,ZNF33A,shared
ENSG00000189184,PCDH18,shared
ENSG00000189190,ZNF600,shared
ENSG00000189195,BTBD8,shared
ENSG00000189221,MAOA,shared
ENSG00000189227,C15orf61,shared
ENSG00000189241,TSPYL1,shared
ENSG00000189252,SPANXN3,shared
ENSG00000189266,PNRC2,shared
ENSG00000189283,FHIT,shared
ENSG00000189292,ALKAL2,shared
ENSG00000189298,ZKSCAN3,shared
ENSG00000189306,RRP7A,shared
ENSG00000189308,LIN54,shared
ENSG00000189319,FAM53B,shared
ENSG00000189320,FAM180A,shared
ENSG00000189334,S100A14,shared
ENSG00000189337,KAZN,shared
ENSG00000189339,SLC35E2B,shared
ENSG00000189350,TOGARAM2,shared
ENSG00000189362,NEMP2,shared
ENSG00000189367,KIAA0408,shared
ENSG00000189369,GSPT2,shared
ENSG00000189376,C8orf76,shared
ENSG00000189403,HMGB1,shared
ENSG00000189410,SH2D5,shared
ENSG00000189431,RASSF10,shared
ENSG00000196072,BLOC1S2,shared
ENSG00000196074,SYCP2,shared
ENSG00000196081,ZNF724,shared
ENSG00000196083,IL1RAP,shared
ENSG00000196091,MYBPC1,shared
ENSG00000196092,PAX5,shared
ENSG00000196104,SPOCK3,shared
ENSG00000196110,ZNF699,shared
ENSG00000196116,TDRD7,shared
ENSG00000196118,CFAP119,shared
ENSG00000196123,KIAA0895L,shared
ENSG00000196126,HLA-DRB1,shared
ENSG00000196132,MYT1,shared
ENSG00000196141,SPATS2L,shared
ENSG00000196150,ZNF250,shared
ENSG00000196151,WDSUB1,shared
ENSG00000196152,ZNF79,shared
ENSG00000196154,S100A4,shared
ENSG00000196155,PLEKHG4,shared
ENSG00000196159,FAT4,shared
ENSG00000196169,KIF19,shared
ENSG00000196172,ZNF681,shared
ENSG00000196177,ACADSB,shared
ENSG00000196182,STK40,shared
ENSG00000196187,TMEM63A,shared
ENSG00000196189,SEMA4A,shared
ENSG00000196199,MPHOSPH8,shared
ENSG00000196208,GREB1,shared
ENSG00000196214,ZNF766,shared
ENSG00000196218,RYR1,shared
ENSG00000196220,SRGAP3,shared
ENSG00000196227,FAM217B,shared
ENSG00000196230,TUBB,shared
ENSG00000196233,LCOR,shared
ENSG00000196235,SUPT5H,shared
ENSG00000196236,XPNPEP3,shared
ENSG00000196247,ZNF107,shared
ENSG00000196260,SFTA2,shared
ENSG00000196262,PPIA,shared
ENSG00000196263,ZNF471,shared
ENSG00000196267,ZNF836,shared
ENSG00000196268,ZNF493,shared
ENSG00000196275,GTF2IRD2,shared
ENSG00000196284,SUPT3H,shared
ENSG00000196290,NIF3L1,shared
ENSG00000196296,ATP2A1,shared
ENSG00000196305,IARS1,shared
ENSG00000196313,POM121,shared
ENSG00000196323,ZBTB44,shared
ENSG00000196335,STK31,shared
ENSG00000196338,NLGN3,shared
ENSG00000196352,CD55,shared
ENSG00000196353,CPNE4,shared
ENSG00000196357,ZNF565,shared
ENSG00000196358,NTNG2,shared
ENSG00000196361,ELAVL3,shared
ENSG00000196363,WDR5,shared
ENSG00000196365,LONP1,shared
ENSG00000196367,TRRAP,shared
ENSG00000196368,NUDT11,shared
ENSG00000196369,SRGAP2B,shared
ENSG00000196371,FUT4,shared
ENSG00000196372,ASB13,shared
ENSG00000196376,SLC35F1,shared
ENSG00000196378,ZNF34,shared
ENSG00000196387,ZNF140,shared
ENSG00000196388,INCA1,shared
ENSG00000196391,ZNF774,shared
ENSG00000196396,PTPN1,shared
ENSG00000196405,EVL,shared
ENSG00000196411,EPHB4,shared
ENSG00000196415,PRTN3,shared
ENSG00000196417,ZNF765,shared
ENSG00000196418,ZNF124,shared
ENSG00000196419,XRCC6,shared
ENSG00000196421,C20orf204,shared
ENSG00000196422,PPP1R26,shared
ENSG00000196428,TSC22D2,shared
ENSG00000196431,CRYBA4,shared
ENSG00000196436,NPIPB15,shared
ENSG00000196437,ZNF569,shared
ENSG00000196440,ARMCX4,shared
ENSG00000196449,YRDC,shared
ENSG00000196453,ZNF777,shared
ENSG00000196455,PIK3R4,shared
ENSG00000196456,ZNF775,shared
ENSG00000196458,ZNF605,shared
ENSG00000196459,TRAPPC2,shared
ENSG00000196465,MYL6B,shared
ENSG00000196466,ZNF799,shared
ENSG00000196470,SIAH1,shared
ENSG00000196476,C20orf96,shared
ENSG00000196482,ESRRG,shared
ENSG00000196497,IPO4,shared
ENSG00000196498,NCOR2,shared
ENSG00000196502,SULT1A1,shared
ENSG00000196503,ARL9,shared
ENSG00000196504,PRPF40A,shared
ENSG00000196505,GDAP2,shared
ENSG00000196507,TCEAL3,shared
ENSG00000196510,ANAPC7,shared
ENSG00000196511,TPK1,shared
ENSG00000196517,SLC6A9,shared
ENSG00000196526,AFAP1,shared
ENSG00000196531,NACA,shared
ENSG00000196535,MYO18A,shared
ENSG00000196542,SPTSSB,shared
ENSG00000196544,BORCS6,shared
ENSG00000196547,MAN2A2,shared
ENSG00000196549,MME,shared
ENSG00000196550,FAM72A,shared
ENSG00000196557,CACNA1H,shared
ENSG00000196562,SULF2,shared
ENSG00000196569,LAMA2,shared
ENSG00000196576,PLXNB2,shared
ENSG00000196584,XRCC2,shared
ENSG00000196586,MYO6,shared
ENSG00000196588,MRTFA,shared
ENSG00000196591,HDAC2,shared
ENSG00000196597,ZNF782,shared
ENSG00000196604,POTEF,shared
ENSG00000196605,ZNF846,shared
ENSG00000196628,TCF4,shared
ENSG00000196632,WNK3,shared
ENSG00000196636,SDHAF3,shared
ENSG00000196639,HRH1,shared
ENSG00000196642,RABL6,shared
ENSG00000196646,ZNF136,shared
ENSG00000196652,ZKSCAN5,shared
ENSG00000196653,ZNF502,shared
ENSG00000196655,TRAPPC4,shared
ENSG00000196659,TTC30B,shared
ENSG00000196660,SLC30A10,shared
ENSG00000196663,TECPR2,shared
ENSG00000196670,ZFP62,shared
ENSG00000196678,ERI2,shared
ENSG00000196683,TOMM7,shared
ENSG00000196689,TRPV1,shared
ENSG00000196693,ZNF33B,shared
ENSG00000196700,ZNF512B,shared
ENSG00000196704,AMZ2,shared
ENSG00000196705,ZNF431,shared
ENSG00000196711,ALKAL1,shared
ENSG00000196712,NF1,shared
ENSG00000196715,VKORC1L1,shared
ENSG00000196730,DAPK1,shared
ENSG00000196735,HLA-DQA1,shared
ENSG00000196739,COL27A1,shared
ENSG00000196743,GM2A,shared
ENSG00000196747,H2AC13,shared
ENSG00000196748,CLPSL2,shared
ENSG00000196754,S100A2,shared
ENSG00000196757,ZNF700,shared
ENSG00000196776,CD47,shared
ENSG00000196781,TLE1,shared
ENSG00000196782,MAML3,shared
ENSG00000196787,H2AC11,shared
ENSG00000196792,STRN3,shared
ENSG00000196793,ZNF239,shared
ENSG00000196812,ZSCAN16,shared
ENSG00000196814,MVB12B,shared
ENSG00000196821,ILRUN,shared
ENSG00000196834,POTEI,shared
ENSG00000196839,ADA,shared
ENSG00000196843,ARID5A,shared
ENSG00000196850,PPTC7,shared
ENSG00000196860,TOMM20L,shared
ENSG00000196862,RGPD4,shared
ENSG00000196865,NHLRC2,shared
ENSG00000196867,ZFP28,shared
ENSG00000196872,CRACDL,shared
ENSG00000196873,CBWD3,shared
ENSG00000196876,SCN8A,shared
ENSG00000196890,H2BU1,shared
ENSG00000196911,KPNA5,shared
ENSG00000196912,ANKRD36B,shared
ENSG00000196914,ARHGEF12,shared
ENSG00000196917,HCAR1,shared
ENSG00000196923,PDLIM7,shared
ENSG00000196924,FLNA,shared
ENSG00000196935,SRGAP1,shared
ENSG00000196937,FAM3C,shared
ENSG00000196943,NOP9,shared
ENSG00000196950,SLC39A10,shared
ENSG00000196961,AP2A1,shared
ENSG00000196967,ZNF585A,shared
ENSG00000196968,FUT11,shared
ENSG00000196972,SMIM10L2B,shared
ENSG00000196975,ANXA4,shared
ENSG00000196976,LAGE3,shared
ENSG00000196981,WDR5B,shared
ENSG00000196990,FAM163B,shared
ENSG00000196993,NPIPB9,shared
ENSG00000196998,WDR45,shared
ENSG00000197006,METTL9,shared
ENSG00000197008,ZNF138,shared
ENSG00000197013,ZNF429,shared
ENSG00000197016,ZNF470,shared
ENSG00000197019,SERTAD1,shared
ENSG00000197020,ZNF100,shared
ENSG00000197021,EOLA2,shared
ENSG00000197024,ZNF398,shared
ENSG00000197037,ZSCAN25,shared
ENSG00000197043,ANXA6,shared
ENSG00000197044,ZNF441,shared
ENSG00000197045,GMFB,shared
ENSG00000197050,ZNF420,shared
ENSG00000197054,ZNF763,shared
ENSG00000197056,ZMYM1,shared
ENSG00000197061,H4C3,shared
ENSG00000197062,ZSCAN26,shared
ENSG00000197063,MAFG,shared
ENSG00000197070,ARRDC1,shared
ENSG00000197077,KIAA1671,shared
ENSG00000197081,IGF2R,shared
ENSG00000197093,GAL3ST4,shared
ENSG00000197102,DYNC1H1,shared
ENSG00000197106,SLC6A17,shared
ENSG00000197111,PCBP2,shared
ENSG00000197114,ZGPAT,shared
ENSG00000197119,SLC25A29,shared
ENSG00000197121,PGAP1,shared
ENSG00000197122,SRC,shared
ENSG00000197124,ZNF682,shared
ENSG00000197128,ZNF772,shared
ENSG00000197134,ZNF257,shared
ENSG00000197136,PCNX3,shared
ENSG00000197140,ADAM32,shared
ENSG00000197147,LRRC8B,shared
ENSG00000197150,ABCB8,shared
ENSG00000197153,H3C12,shared
ENSG00000197157,SND1,shared
ENSG00000197162,ZNF785,shared
ENSG00000197165,SULT1A2,shared
ENSG00000197168,NEK5,shared
ENSG00000197170,PSMD12,shared
ENSG00000197172,MAGEA6,shared
ENSG00000197181,PIWIL2,shared
ENSG00000197183,NOL4L,shared
ENSG00000197191,CYSRT1,shared
ENSG00000197208,SLC22A4,shared
ENSG00000197213,ZSCAN5B,shared
ENSG00000197217,ENTPD4,shared
ENSG00000197223,C1D,shared
ENSG00000197226,TBC1D9B,shared
ENSG00000197241,SLC2A7,shared
ENSG00000197245,FAM110D,shared
ENSG00000197256,KANK2,shared
ENSG00000197261,C6orf141,shared
ENSG00000197265,GTF2E2,shared
ENSG00000197275,RAD54B,shared
ENSG00000197279,ZNF165,shared
ENSG00000197283,SYNGAP1,shared
ENSG00000197296,FITM2,shared
ENSG00000197299,BLM,shared
ENSG00000197302,KRBOX5,shared
ENSG00000197312,DDI2,shared
ENSG00000197321,SVIL,shared
ENSG00000197323,TRIM33,shared
ENSG00000197324,LRP10,shared
ENSG00000197329,PELI1,shared
ENSG00000197343,ZNF655,shared
ENSG00000197345,MRPL21,shared
ENSG00000197355,UAP1L1,shared
ENSG00000197361,FBXL22,shared
ENSG00000197362,ZNF786,shared
ENSG00000197363,ZNF517,shared
ENSG00000197372,ZNF675,shared
ENSG00000197375,SLC22A5,shared
ENSG00000197380,DACT3,shared
ENSG00000197381,ADARB1,shared
ENSG00000197385,ZNF860,shared
ENSG00000197386,HTT,shared
ENSG00000197405,C5AR1,shared
ENSG00000197415,VEPH1,shared
ENSG00000197417,SHPK,shared
ENSG00000197429,IPP,shared
ENSG00000197442,MAP3K5,shared
ENSG00000197444,OGDHL,shared
ENSG00000197448,GSTK1,shared
ENSG00000197451,HNRNPAB,shared
ENSG00000197457,STMN3,shared
ENSG00000197461,PDGFA,shared
ENSG00000197467,COL13A1,shared
ENSG00000197471,SPN,shared
ENSG00000197472,ZNF695,shared
ENSG00000197483,ZNF628,shared
ENSG00000197496,SLC2A10,shared
ENSG00000197497,ZNF665,shared
ENSG00000197498,RPF2,shared
ENSG00000197520,FAM177B,shared
ENSG00000197530,MIB2,shared
ENSG00000197535,MYO5A,shared
ENSG00000197548,ATG7,shared
ENSG00000197555,SIPA1L1,shared
ENSG00000197557,TTC30A,shared
ENSG00000197562,RAB40C,shared
ENSG00000197563,PIGN,shared
ENSG00000197565,COL4A6,shared
ENSG00000197566,ZNF624,shared
ENSG00000197576,HOXA4,shared
ENSG00000197579,TOPORS,shared
ENSG00000197580,BCO2,shared
ENSG00000197584,KCNMB2,shared
ENSG00000197586,ENTPD6,shared
ENSG00000197587,DMBX1,shared
ENSG00000197594,ENPP1,shared
ENSG00000197599,CCDC154,shared
ENSG00000197601,FAR1,shared
ENSG00000197603,CPLANE1,shared
ENSG00000197608,ZNF841,shared
ENSG00000197619,ZNF615,shared
ENSG00000197620,EOLA1,shared
ENSG00000197622,CDC42SE1,shared
ENSG00000197635,DPP4,shared
ENSG00000197647,ZNF433,shared
ENSG00000197653,DNAH10,shared
ENSG00000197694,SPTAN1,shared
ENSG00000197696,NMB,shared
ENSG00000197702,PARVA,shared
ENSG00000197705,KLHL14,shared
ENSG00000197712,FAM114A1,shared
ENSG00000197713,RPE,shared
ENSG00000197714,ZNF460,shared
ENSG00000197721,CR1L,shared
ENSG00000197724,PHF2,shared
ENSG00000197728,RPS26,shared
ENSG00000197746,PSAP,shared
ENSG00000197747,S100A10,shared
ENSG00000197748,CFAP43,shared
ENSG00000197753,LHFPL5,shared
ENSG00000197756,RPL37A,shared
ENSG00000197757,HOXC6,shared
ENSG00000197763,TXNRD3,shared
ENSG00000197766,CFD,shared
ENSG00000197769,MAP1LC3C,shared
ENSG00000197771,MCMBP,shared
ENSG00000197774,EME2,shared
ENSG00000197776,KLHDC1,shared
ENSG00000197779,ZNF81,shared
ENSG00000197780,TAF13,shared
ENSG00000197782,ZNF780A,shared
ENSG00000197785,ATAD3A,shared
ENSG00000197798,FAM118B,shared
ENSG00000197808,ZNF461,shared
ENSG00000197816,CCDC180,shared
ENSG00000197818,SLC9A8,shared
ENSG00000197822,OCLN,shared
ENSG00000197837,H4-16,shared
ENSG00000197841,ZNF181,shared
ENSG00000197852,INKA2,shared
ENSG00000197857,ZNF44,shared
ENSG00000197858,GPAA1,shared
ENSG00000197860,SGTB,shared
ENSG00000197863,ZNF790,shared
ENSG00000197870,PRB3,shared
ENSG00000197872,CYRIA,shared
ENSG00000197879,MYO1C,shared
ENSG00000197885,NKIRAS1,shared
ENSG00000197889,MEIG1,shared
ENSG00000197892,KIF13B,shared
ENSG00000197894,ADH5,shared
ENSG00000197903,H2BC12,shared
ENSG00000197905,TEAD4,shared
ENSG00000197912,SPG7,shared
ENSG00000197921,HES5,shared
ENSG00000197930,ERO1A,shared
ENSG00000197933,ZNF823,shared
ENSG00000197935,ZNF311,shared
ENSG00000197937,ZNF347,shared
ENSG00000197943,PLCG2,shared
ENSG00000197948,FCHSD1,shared
ENSG00000197951,ZNF71,shared
ENSG00000197958,RPL12,shared
ENSG00000197959,DNM3,shared
ENSG00000197961,ZNF121,shared
ENSG00000197965,MPZL1,shared
ENSG00000197969,VPS13A,shared
ENSG00000197971,MBP,shared
ENSG00000197976,AKAP17A,shared
ENSG00000197977,ELOVL2,shared
ENSG00000197978,GOLGA6L9,shared
ENSG00000197980,LEKR1,shared
ENSG00000197982,C1orf122,shared
