sample_num,sample_label,analysis,quantile,rediscovery_rate,auc
4,MMLV Gag,Lysate→SN_bottom,22.0,66.91848906560635,6966.770946024422
4,MMLV Gag,Lysate→SN_bottom,24.0,67.22566532993073,6966.770946024422
4,MMLV Gag,Lysate→SN_bottom,26.0,67.49663526244953,6966.770946024422
4,MMLV Gag,Lysate→SN_bottom,28.0,67.4375,6966.770946024422
4,MMLV Gag,Lysate→SN_bottom,30.0,67.65820939049286,6966.770946024422
4,MMLV Gag,Lysate→SN_bottom,32.0,67.98797156916348,6966.770946024422
4,MMLV Gag,Lysate→SN_bottom,34.0,68.65671641791045,6966.770946024422
4,MMLV Gag,Lysate→SN_bottom,36.0,69.11300121506683,6966.770946024422
4,MMLV Gag,Lysate→SN_bottom,38.0,69.46810960165783,6966.770946024422
4,MMLV Gag,Lysate→SN_bottom,40.0,69.92563429571304,6966.770946024422
4,MMLV Gag,Lysate→SN_bottom,42.0,70.11039366798583,6966.770946024422
4,MMLV Gag,Lysate→SN_bottom,44.0,70.47126665341023,6966.770946024422
4,MMLV Gag,Lysate→SN_bottom,46.0,70.73031570939521,6966.770946024422
4,MMLV Gag,Lysate→SN_bottom,48.0,70.99890630696318,6966.770946024422
4,MMLV Gag,Lysate→SN_bottom,50.0,71.5310586176728,6966.770946024422
4,MMLV Gag,Lysate→SN_bottom,52.0,71.78667563930013,6966.770946024422
4,MMLV Gag,Lysate→SN_bottom,54.0,72.00259235255994,6966.770946024422
4,MMLV Gag,Lysate→SN_bottom,56.0,72.22309014216529,6966.770946024422
4,MMLV Gag,Lysate→SN_bottom,58.0,72.6806456479107,6966.770946024422
4,MMLV Gag,Lysate→SN_bottom,60.0,73.06794983960339,6966.770946024422
4,MMLV Gag,Lysate→SN_bottom,62.0,73.38789332580782,6966.770946024422
4,MMLV Gag,Lysate→SN_bottom,64.0,73.79357484620643,6966.770946024422
4,MMLV Gag,Lysate→SN_bottom,66.0,73.966065747614,6966.770946024422
4,MMLV Gag,Lysate→SN_bottom,68.0,74.13793103448276,6966.770946024422
4,MMLV Gag,Lysate→SN_bottom,70.0,74.29071366079239,6966.770946024422
4,MMLV Gag,Lysate→SN_bottom,72.0,74.38639125151883,6966.770946024422
4,MMLV Gag,Lysate→SN_bottom,74.0,74.4738708914637,6966.770946024422
4,MMLV Gag,Lysate→SN_bottom,76.0,74.80142742028319,6966.770946024422
4,MMLV Gag,Lysate→SN_bottom,78.0,75.14301738642737,6966.770946024422
4,MMLV Gag,Lysate→SN_bottom,80.0,75.45931758530183,6966.770946024422
4,MMLV Gag,Lysate→SN_bottom,82.0,75.76016216792915,6966.770946024422
4,MMLV Gag,Lysate→SN_bottom,84.0,76.10665555671284,6966.770946024422
4,MMLV Gag,Lysate→SN_bottom,86.0,76.32756866734486,6966.770946024422
4,MMLV Gag,Lysate→SN_bottom,88.0,76.54603300855041,6966.770946024422
4,MMLV Gag,Lysate→SN_bottom,90.0,76.79595606104792,6966.770946024422
4,MMLV Gag,Lysate→SN_bottom,92.0,77.03499429440852,6966.770946024422
4,MMLV Gag,Lysate→SN_bottom,94.0,77.31757259865971,6966.770946024422
4,MMLV Gag,Lysate→SN_bottom,96.0,77.6724687870227,6966.770946024422
4,MMLV Gag,Lysate→SN_bottom,98.0,77.9751807874297,6966.770946024422
4,MMLV Gag,Lysate→SN_bottom,100.0,78.39895013123359,6966.770946024422
4,MMLV Gag,Lysate→SN_top,2.0,99.12663755458514,8400.764391054568
4,MMLV Gag,Lysate→SN_top,4.0,95.84245076586433,8400.764391054568
4,MMLV Gag,Lysate→SN_top,6.0,95.33527696793003,8400.764391054568
4,MMLV Gag,Lysate→SN_top,8.0,94.09190371991247,8400.764391054568
4,MMLV Gag,Lysate→SN_top,10.0,92.82589676290463,8400.764391054568
4,MMLV Gag,Lysate→SN_top,12.0,91.98250728862973,8400.764391054568
4,MMLV Gag,Lysate→SN_top,14.0,91.125,8400.764391054568
4,MMLV Gag,Lysate→SN_top,16.0,90.4319300164024,8400.764391054568
4,MMLV Gag,Lysate→SN_top,18.0,90.4229460379193,8400.764391054568
4,MMLV Gag,Lysate→SN_top,20.0,90.15748031496062,8400.764391054568
4,MMLV Gag,Lysate→SN_top,22.0,89.9403578528827,8400.764391054568
4,MMLV Gag,Lysate→SN_top,24.0,89.79219832300402,8400.764391054568
4,MMLV Gag,Lysate→SN_top,26.0,89.5693135935397,8400.764391054568
4,MMLV Gag,Lysate→SN_top,28.0,88.71875,8400.764391054568
4,MMLV Gag,Lysate→SN_top,30.0,87.98483522892971,8400.764391054568
4,MMLV Gag,Lysate→SN_top,32.0,87.45215965008202,8400.764391054568
4,MMLV Gag,Lysate→SN_top,34.0,87.00463201235203,8400.764391054568
4,MMLV Gag,Lysate→SN_top,36.0,86.58566221142163,8400.764391054568
4,MMLV Gag,Lysate→SN_top,38.0,86.57609947041216,8400.764391054568
4,MMLV Gag,Lysate→SN_top,40.0,86.39545056867891,8400.764391054568
4,MMLV Gag,Lysate→SN_top,42.0,86.29452197458862,8400.764391054568
4,MMLV Gag,Lysate→SN_top,44.0,86.25969377609863,8400.764391054568
4,MMLV Gag,Lysate→SN_top,46.0,85.90718904526436,8400.764391054568
4,MMLV Gag,Lysate→SN_top,48.0,85.56325191396282,8400.764391054568
4,MMLV Gag,Lysate→SN_top,50.0,85.2668416447944,8400.764391054568
4,MMLV Gag,Lysate→SN_top,52.0,85.22880215343204,8400.764391054568
4,MMLV Gag,Lysate→SN_top,54.0,84.93195074530136,8400.764391054568
4,MMLV Gag,Lysate→SN_top,56.0,84.62740196844243,8400.764391054568
4,MMLV Gag,Lysate→SN_top,58.0,84.40187056871324,8400.764391054568
4,MMLV Gag,Lysate→SN_top,60.0,84.04782735491398,8400.764391054568
4,MMLV Gag,Lysate→SN_top,62.0,83.87187808663751,8400.764391054568
4,MMLV Gag,Lysate→SN_top,64.0,83.6226930963773,8400.764391054568
4,MMLV Gag,Lysate→SN_top,66.0,83.41728525980912,8400.764391054568
4,MMLV Gag,Lysate→SN_top,68.0,83.29902213072569,8400.764391054568
4,MMLV Gag,Lysate→SN_top,70.0,83.0021247344082,8400.764391054568
4,MMLV Gag,Lysate→SN_top,72.0,82.66099635479951,8400.764391054568
4,MMLV Gag,Lysate→SN_top,74.0,82.22984157011113,8400.764391054568
4,MMLV Gag,Lysate→SN_top,76.0,81.92701738229539,8400.764391054568
4,MMLV Gag,Lysate→SN_top,78.0,81.63768928771734,8400.764391054568
4,MMLV Gag,Lysate→SN_top,80.0,81.40857392825896,8400.764391054568
4,MMLV Gag,Lysate→SN_top,82.0,81.13730929264909,8400.764391054568
4,MMLV Gag,Lysate→SN_top,84.0,80.86657639829184,8400.764391054568
4,MMLV Gag,Lysate→SN_top,86.0,80.66124109867752,8400.764391054568
4,MMLV Gag,Lysate→SN_top,88.0,80.28435076555975,8400.764391054568
4,MMLV Gag,Lysate→SN_top,90.0,79.98444638864586,8400.764391054568
4,MMLV Gag,Lysate→SN_top,92.0,79.71662228984405,8400.764391054568
4,MMLV Gag,Lysate→SN_top,94.0,79.3186895011169,8400.764391054568
4,MMLV Gag,Lysate→SN_top,96.0,79.02123393784744,8400.764391054568
4,MMLV Gag,Lysate→SN_top,98.0,78.78760824926346,8400.764391054568
4,MMLV Gag,Lysate→SN_top,100.0,78.39895013123359,8400.764391054568
4,MMLV Gag,SN→Lysate_bottom,2.0,36.82170542635659,6300.489048245786
4,MMLV Gag,SN→Lysate_bottom,4.0,37.4031007751938,6300.489048245786
4,MMLV Gag,SN→Lysate_bottom,6.0,37.85529715762274,6300.489048245786
4,MMLV Gag,SN→Lysate_bottom,8.0,38.915779283639885,6300.489048245786
4,MMLV Gag,SN→Lysate_bottom,10.0,40.975987606506585,6300.489048245786
4,MMLV Gag,SN→Lysate_bottom,12.0,42.47901872175597,6300.489048245786
4,MMLV Gag,SN→Lysate_bottom,14.0,44.77033757609297,6300.489048245786
4,MMLV Gag,SN→Lysate_bottom,16.0,46.53753026634382,6300.489048245786
4,MMLV Gag,SN→Lysate_bottom,18.0,48.08437365475678,6300.489048245786
4,MMLV Gag,SN→Lysate_bottom,20.0,50.11618900077459,6300.489048245786
4,MMLV Gag,SN→Lysate_bottom,22.0,51.901408450704224,6300.489048245786
4,MMLV Gag,SN→Lysate_bottom,24.0,53.292446739832144,6300.489048245786
4,MMLV Gag,SN→Lysate_bottom,26.0,54.618593563766396,6300.489048245786
4,MMLV Gag,SN→Lysate_bottom,28.0,55.75539568345324,6300.489048245786
4,MMLV Gag,SN→Lysate_bottom,30.0,56.663223140495866,6300.489048245786
4,MMLV Gag,SN→Lysate_bottom,32.0,57.78261922052772,6300.489048245786
4,MMLV Gag,SN→Lysate_bottom,34.0,59.102301207564366,6300.489048245786
4,MMLV Gag,SN→Lysate_bottom,36.0,60.25392726490209,6300.489048245786
4,MMLV Gag,SN→Lysate_bottom,38.0,61.284403669724774,6300.489048245786
4,MMLV Gag,SN→Lysate_bottom,40.0,62.1537865582026,6300.489048245786
4,MMLV Gag,SN→Lysate_bottom,42.0,63.10643792658182,6300.489048245786
4,MMLV Gag,SN→Lysate_bottom,44.0,64.20774647887325,6300.489048245786
4,MMLV Gag,SN→Lysate_bottom,46.0,65.20714045133042,6300.489048245786
4,MMLV Gag,SN→Lysate_bottom,48.0,66.13944480309877,6300.489048245786
4,MMLV Gag,SN→Lysate_bottom,50.0,67.12116516888752,6300.489048245786
4,MMLV Gag,SN→Lysate_bottom,52.0,67.84862932061978,6300.489048245786
4,MMLV Gag,SN→Lysate_bottom,54.0,68.62266857962697,6300.489048245786
4,MMLV Gag,SN→Lysate_bottom,56.0,69.39679026009962,6300.489048245786
4,MMLV Gag,SN→Lysate_bottom,58.0,70.25510885534926,6300.489048245786
4,MMLV Gag,SN→Lysate_bottom,60.0,70.9489993544222,6300.489048245786
4,MMLV Gag,SN→Lysate_bottom,62.0,71.69811320754717,6300.489048245786
4,MMLV Gag,SN→Lysate_bottom,64.0,72.37622563854255,6300.489048245786
4,MMLV Gag,SN→Lysate_bottom,66.0,73.06021833548539,6300.489048245786
4,MMLV Gag,SN→Lysate_bottom,68.0,73.71539250313319,6300.489048245786
4,MMLV Gag,SN→Lysate_bottom,70.0,74.30278884462152,6300.489048245786
4,MMLV Gag,SN→Lysate_bottom,72.0,74.85474499677211,6300.489048245786
4,MMLV Gag,SN→Lysate_bottom,74.0,75.37688442211056,6300.489048245786
4,MMLV Gag,SN→Lysate_bottom,76.0,75.94291539245668,6300.489048245786
4,MMLV Gag,SN→Lysate_bottom,78.0,76.45013905442988,6300.489048245786
4,MMLV Gag,SN→Lysate_bottom,80.0,76.99980631415843,6300.489048245786
4,MMLV Gag,SN→Lysate_bottom,82.0,77.48700991969768,6300.489048245786
4,MMLV Gag,SN→Lysate_bottom,84.0,77.94890712902334,6300.489048245786
4,MMLV Gag,SN→Lysate_bottom,86.0,78.42536708404648,6300.489048245786
4,MMLV Gag,SN→Lysate_bottom,88.0,78.88898670657628,6300.489048245786
4,MMLV Gag,SN→Lysate_bottom,90.0,79.34062150296978,6300.489048245786
4,MMLV Gag,SN→Lysate_bottom,92.0,79.78105263157896,6300.489048245786
4,MMLV Gag,SN→Lysate_bottom,94.0,80.17966045821659,6300.489048245786
4,MMLV Gag,SN→Lysate_bottom,96.0,80.56810845706907,6300.489048245786
4,MMLV Gag,SN→Lysate_bottom,98.0,80.96442687747036,6300.489048245786
4,MMLV Gag,SN→Lysate_bottom,100.0,81.34490238611714,6300.489048245786
4,MMLV Gag,SN→Lysate_top,2.0,100.0,9206.104008128936
4,MMLV Gag,SN→Lysate_top,4.0,100.0,9206.104008128936
4,MMLV Gag,SN→Lysate_top,6.0,99.6124031007752,9206.104008128936
4,MMLV Gag,SN→Lysate_top,8.0,99.32236205227493,9206.104008128936
4,MMLV Gag,SN→Lysate_top,10.0,99.38032532920217,9206.104008128936
4,MMLV Gag,SN→Lysate_top,12.0,99.35442220787604,9206.104008128936
4,MMLV Gag,SN→Lysate_top,14.0,99.28057553956835,9206.104008128936
4,MMLV Gag,SN→Lysate_top,16.0,99.17675544794189,9206.104008128936
4,MMLV Gag,SN→Lysate_top,18.0,98.92380542402066,9206.104008128936
4,MMLV Gag,SN→Lysate_top,20.0,98.72192099147948,9206.104008128936
4,MMLV Gag,SN→Lysate_top,22.0,98.69718309859155,9206.104008128936
4,MMLV Gag,SN→Lysate_top,24.0,98.45061329890252,9206.104008128936
4,MMLV Gag,SN→Lysate_top,26.0,98.33134684147795,9206.104008128936
4,MMLV Gag,SN→Lysate_top,28.0,98.03541781959049,9206.104008128936
4,MMLV Gag,SN→Lysate_top,30.0,97.77892561983471,9206.104008128936
4,MMLV Gag,SN→Lysate_top,32.0,97.55507141128057,9206.104008128936
4,MMLV Gag,SN→Lysate_top,34.0,97.42538163590795,9206.104008128936
4,MMLV Gag,SN→Lysate_top,36.0,97.28857327307941,9206.104008128936
4,MMLV Gag,SN→Lysate_top,38.0,97.08460754332314,9206.104008128936
4,MMLV Gag,SN→Lysate_top,40.0,96.9397637032733,9206.104008128936
4,MMLV Gag,SN→Lysate_top,42.0,96.66113263235565,9206.104008128936
4,MMLV Gag,SN→Lysate_top,44.0,96.54929577464789,9206.104008128936
4,MMLV Gag,SN→Lysate_top,46.0,96.27820815089255,9206.104008128936
4,MMLV Gag,SN→Lysate_top,48.0,95.9651387992253,9206.104008128936
4,MMLV Gag,SN→Lysate_top,50.0,95.56863960334677,9206.104008128936
4,MMLV Gag,SN→Lysate_top,52.0,95.3814064362336,9206.104008128936
4,MMLV Gag,SN→Lysate_top,54.0,95.09325681492109,9206.104008128936
4,MMLV Gag,SN→Lysate_top,56.0,94.81184283342556,9206.104008128936
4,MMLV Gag,SN→Lysate_top,58.0,94.55055429410979,9206.104008128936
4,MMLV Gag,SN→Lysate_top,60.0,94.13815364751453,9206.104008128936
4,MMLV Gag,SN→Lysate_top,62.0,93.63988504310883,9206.104008128936
4,MMLV Gag,SN→Lysate_top,64.0,93.20905459387482,9206.104008128936
4,MMLV Gag,SN→Lysate_top,66.0,92.8043197558399,9206.104008128936
4,MMLV Gag,SN→Lysate_top,68.0,92.43477270137859,9206.104008128936
4,MMLV Gag,SN→Lysate_top,70.0,91.9212040725985,9206.104008128936
4,MMLV Gag,SN→Lysate_top,72.0,91.29545943619539,9206.104008128936
4,MMLV Gag,SN→Lysate_top,74.0,90.73492462311557,9206.104008128936
4,MMLV Gag,SN→Lysate_top,76.0,90.20387359836901,9206.104008128936
4,MMLV Gag,SN→Lysate_top,78.0,89.65037743345252,9206.104008128936
4,MMLV Gag,SN→Lysate_top,80.0,89.15359287236103,9206.104008128936
4,MMLV Gag,SN→Lysate_top,82.0,88.6443079829948,9206.104008128936
4,MMLV Gag,SN→Lysate_top,84.0,87.97380798671955,9206.104008128936
4,MMLV Gag,SN→Lysate_top,86.0,87.29844158183947,9206.104008128936
4,MMLV Gag,SN→Lysate_top,88.0,86.64495114006515,9206.104008128936
4,MMLV Gag,SN→Lysate_top,90.0,85.83110958078677,9206.104008128936
4,MMLV Gag,SN→Lysate_top,92.0,85.0357894736842,9206.104008128936
4,MMLV Gag,SN→Lysate_top,94.0,84.11900445030493,9206.104008128936
4,MMLV Gag,SN→Lysate_top,96.0,83.17462879276954,9206.104008128936
4,MMLV Gag,SN→Lysate_top,98.0,82.25296442687747,9206.104008128936
4,MMLV Gag,SN→Lysate_top,100.0,81.34490238611714,9206.104008128936
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_bottom,2.0,34.403669724770644,4887.759858324801
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_bottom,4.0,36.23853211009174,4887.759858324801
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_bottom,6.0,35.068912710566615,4887.759858324801
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_bottom,8.0,36.739380022962116,4887.759858324801
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_bottom,10.0,37.37373737373738,4887.759858324801
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_bottom,12.0,38.485080336648814,4887.759858324801
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_bottom,14.0,39.960629921259844,4887.759858324801
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_bottom,16.0,40.585533869115956,4887.759858324801
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_bottom,18.0,41.683673469387756,4887.759858324801
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_bottom,20.0,42.6078971533517,4887.759858324801
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_bottom,22.0,42.98831385642738,4887.759858324801
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_bottom,24.0,43.398392652123995,4887.759858324801
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_bottom,26.0,43.836100317908866,4887.759858324801
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_bottom,28.0,44.04722859954083,4887.759858324801
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_bottom,30.0,44.44444444444444,4887.759858324801
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_bottom,32.0,45.46498277841561,4887.759858324801
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_bottom,34.0,46.00216099405727,4887.759858324801
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_bottom,36.0,46.76020408163265,4887.759858324801
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_bottom,38.0,47.02754954084099,4887.759858324801
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_bottom,40.0,47.72727272727273,4887.759858324801
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_bottom,42.0,48.2396676142576,4887.759858324801
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_bottom,44.0,48.486745982049676,4887.759858324801
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_bottom,46.0,49.05170692753045,4887.759858324801
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_bottom,48.0,49.58867419169696,4887.759858324801
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_bottom,50.0,50.20205731080088,4887.759858324801
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_bottom,52.0,50.70646414694454,4887.759858324801
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_bottom,54.0,51.343537414965986,4887.759858324801
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_bottom,56.0,51.951459494916364,4887.759858324801
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_bottom,58.0,52.5649145028499,4887.759858324801
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_bottom,60.0,53.206796265115564,4887.759858324801
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_bottom,62.0,53.636498296548666,4887.759858324801
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_bottom,64.0,54.06801549720189,4887.759858324801
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_bottom,66.0,54.515096702379296,4887.759858324801
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_bottom,68.0,54.949358541525996,4887.759858324801
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_bottom,70.0,55.35292574127526,4887.759858324801
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_bottom,72.0,55.7780612244898,4887.759858324801
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_bottom,74.0,56.043683296103254,4887.759858324801
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_bottom,76.0,56.41614306428227,4887.759858324801
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_bottom,78.0,56.82326621923938,4887.759858324801
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_bottom,80.0,57.31833314200436,4887.759858324801
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_bottom,82.0,57.77802665472057,4887.759858324801
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_bottom,84.0,58.292336285120804,4887.759858324801
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_bottom,86.0,58.686599038974904,4887.759858324801
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_bottom,88.0,59.18388645376748,4887.759858324801
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_bottom,90.0,59.54081632653061,4887.759858324801
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_bottom,92.0,59.902176083050506,4887.759858324801
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_bottom,94.0,60.248143806174284,4887.759858324801
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_bottom,96.0,60.61417774801492,4887.759858324801
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_bottom,98.0,61.00646612313747,4887.759858324801
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_bottom,100.0,61.48406648911746,4887.759858324801
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_top,2.0,84.86238532110092,7058.113262358906
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_top,4.0,82.33944954128441,7058.113262358906
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_top,6.0,80.85758039816233,7058.113262358906
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_top,8.0,79.67853042479908,7058.113262358906
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_top,10.0,78.97153351698806,7058.113262358906
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_top,12.0,78.34736036725324,7058.113262358906
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_top,14.0,78.6745406824147,7058.113262358906
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_top,16.0,78.24339839265213,7058.113262358906
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_top,18.0,78.36734693877551,7058.113262358906
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_top,20.0,78.14508723599633,7058.113262358906
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_top,22.0,78.00500834724541,7058.113262358906
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_top,24.0,77.53539992345962,7058.113262358906
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_top,26.0,76.96926880960791,7058.113262358906
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_top,28.0,76.1561167595933,7058.113262358906
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_top,30.0,75.78818487909396,7058.113262358906
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_top,32.0,75.3731343283582,7058.113262358906
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_top,34.0,75.01350621285792,7058.113262358906
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_top,36.0,74.66836734693878,7058.113262358906
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_top,38.0,74.28709521507975,7058.113262358906
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_top,40.0,73.89807162534436,7058.113262358906
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_top,42.0,73.80275530286464,7058.113262358906
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_top,44.0,73.6171989146316,7058.113262358906
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_top,46.0,73.38790177680175,7058.113262358906
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_top,48.0,73.15859957910847,7058.113262358906
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_top,50.0,72.75900073475385,7058.113262358906
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_top,52.0,72.46555987283645,7058.113262358906
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_top,54.0,72.07482993197279,7058.113262358906
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_top,56.0,71.69563791407019,7058.113262358906
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_top,58.0,71.07346421785941,7058.113262358906
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_top,60.0,70.65666615643656,7058.113262358906
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_top,62.0,70.34513405421418,7058.113262358906
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_top,64.0,69.76610704548716,7058.113262358906
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_top,66.0,69.45874495617086,7058.113262358906
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_top,68.0,69.02093180283592,7058.113262358906
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_top,70.0,68.78771975859354,7058.113262358906
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_top,72.0,68.26530612244898,7058.113262358906
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_top,74.0,67.6842889054356,7058.113262358906
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_top,76.0,67.19429676172064,7058.113262358906
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_top,78.0,66.70198987401389,7058.113262358906
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_top,80.0,66.2036505567673,7058.113262358906
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_top,82.0,65.83044013887334,7058.113262358906
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_top,84.0,65.46408658576583,7058.113262358906
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_top,86.0,64.98665242925787,7058.113262358906
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_top,88.0,64.6211646837821,7058.113262358906
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_top,90.0,64.16326530612245,7058.113262358906
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_top,92.0,63.63545617887802,7058.113262358906
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_top,94.0,63.16920672137554,7058.113262358906
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_top,96.0,62.53707069740744,7058.113262358906
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_top,98.0,62.03729734795239,7058.113262358906
5,HIV-1 Gag$_{\mathrm{MCP}}$,Lysate→SN_top,100.0,61.48406648911746,7058.113262358906
5,HIV-1 Gag$_{\mathrm{MCP}}$,SN→Lysate_bottom,2.0,35.0,5860.113898315096
5,HIV-1 Gag$_{\mathrm{MCP}}$,SN→Lysate_bottom,4.0,37.868480725623584,5860.113898315096
5,HIV-1 Gag$_{\mathrm{MCP}}$,SN→Lysate_bottom,6.0,40.09077155824508,5860.113898315096
5,HIV-1 Gag$_{\mathrm{MCP}}$,SN→Lysate_bottom,8.0,41.316685584563,5860.113898315096
5,HIV-1 Gag$_{\mathrm{MCP}}$,SN→Lysate_bottom,10.0,42.05267938237965,5860.113898315096
5,HIV-1 Gag$_{\mathrm{MCP}}$,SN→Lysate_bottom,12.0,43.04084720121028,5860.113898315096
5,HIV-1 Gag$_{\mathrm{MCP}}$,SN→Lysate_bottom,14.0,44.94163424124514,5860.113898315096
