GeneID,baseMean_lysate,log2FoldChange_lysate,lfcSE_lysate,stat_lysate,pvalue_lysate,padj_lysate,baseMean_SN,log2FoldChange_SN,lfcSE_SN,stat_SN,pvalue_SN,padj_SN,log_baseMean_lysate,log_baseMean_SN,gene_name_lysate,gene_name_SN,gene_biotype,baseMean_SN_normalized,baseMean_lysate_normalized,SN_threshold,lysate_threshold,plot_log2fc_lysate,plot_log2fc_sn,plot_threshold_class
ENSG00000165055,2444.522,0.05066071,0.09929852,0.5101859,0.6099212,0.9786497,20735.94,0.1939986,0.02507962,7.73531,1.031513e-14,2.873292e-12,3.3881939501437723,4.316723727549555,METTL2B,METTL2B,protein_coding,460.9394005644982,51.79768829674169,True,False,-0.05066071,-0.1939986,NTVE
ENSG00000243335,1656.056,0.4384808,0.1638054,2.67684,0.007432009,0.209292,1543.554,0.3290657,0.04623141,7.117795,1.096673e-12,2.424743e-10,3.2190750184873758,3.1885218275283798,KCTD7,KCTD7,protein_coding,34.31167603199727,35.090652687907436,True,False,-0.4384808,-0.3290657,NTVE
ENSG00000257923,2311.24,-0.3029722,0.1877037,-1.614098,0.1065061,0.5602282,2224.827,0.422034,0.04397185,9.597822,8.165125e-22,3.903371e-19,3.363845045117272,3.3472962463882228,CUX1,CUX1,protein_coding,49.45569980139366,48.9735371982585,True,False,0.3029722,-0.422034,NTVE
ENSG00000197448,3863.82,-0.09824061,0.08690767,-1.130402,0.2583068,0.7923311,2263.44,-0.3504352,0.05139694,-6.818212,9.218058e-12,1.762692e-09,3.587016886162814,3.354768986565186,GSTK1,GSTK1,protein_coding,50.314028532765235,81.8716067986774,True,False,0.09824061,0.3504352,NTVE
ENSG00000146859,23.64522,-2.835756,0.38507,-7.364261,1.781314e-13,1.477638e-10,3.118158,-1.667894,2.31922,-0.7191615,0.4720414,0.9755269,1.373743359135608,0.49389811752043955,TMEM140,TMEM140,protein_coding,0.06931356279895654,0.5010254500748541,False,True,2.835756,1.667894,Lysate
ENSG00000169871,1032.785,-0.8671878,0.2000373,-4.33513,1.456739e-05,0.004117501,4242.684,-0.5775993,0.041307,-13.98308,1.977298e-44,2.412031e-41,3.0140099216823226,3.6276406862170183,TRIM56,TRIM56,protein_coding,94.31066157331607,21.883982024931818,True,False,0.8671878,0.5775993,NTVE
ENSG00000122592,192.647,0.04841332,0.237376,0.203952,0.838391,0.9856774,1560.467,0.2782346,0.04474425,6.218333,5.024655e-10,7.94234e-08,2.2847622503405054,3.193254588849194,HOXA7,HOXA7,protein_coding,34.68763526421667,4.082053365566927,True,False,-0.04841332,-0.2782346,NTVE
ENSG00000155034,931.7354,-0.3538861,0.1870589,-1.891844,0.05851183,0.4472545,2568.537,0.249905,0.03902002,6.404533,1.508307e-10,2.540851e-08,2.9692925962215693,3.409685826155389,FBXL18,FBXL18,protein_coding,57.09603254579896,19.742812633406423,True,False,0.3538861,-0.249905,NTVE
ENSG00000160991,1422.787,-0.1583223,0.1342955,-1.17891,0.2384342,0.7731938,11785.43,0.2540093,0.02862946,8.872308,7.16454e-19,2.754921e-16,3.153139888384661,4.071345432700002,ORAI2,ORAI2,protein_coding,261.97843163101624,30.1478479386384,True,False,0.1583223,-0.2540093,NTVE
ENSG00000128595,17793.87,-0.02907916,0.1014464,-0.2866456,0.7743837,0.9786497,11679.24,0.3008304,0.03536028,8.507579,1.7760280000000003e-17,6.159682e-15,4.250270413337513,4.067414582969438,CALU,CALU,protein_coding,259.6179331464554,377.0394915049826,True,False,0.02907916,-0.3008304,NTVE
