"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000162419",2.69504881191643,-3.34479157048113,1.67897991799854,14.9433707935046,0.00482012256116751,0.0440794766818599
"ENSG00000162458",11.8522140014409,-3.05280058439096,0.923624360237263,27.529616841917,1.55327186051251e-05,0.000740193782759614
"ENSG00000163110",14.7269965443323,3.25481378439781,1.07617541968405,25.1859794202756,4.61582193192109e-05,0.00184483979795169
"ENSG00000163191",3.22116614908984,4.05271795939595,1.29762452998414,19.4319419842751,0.000646307121146602,0.0131489039457871
"ENSG00000163960",3.24459516858731,-6.00690330323696,2.04462634492902,15.0354906980646,0.00462817029522274,0.042793305938664
"ENSG00000166263",4.32340808353634,-2.44246733140118,1.36311449754869,22.1973389556332,0.000183082444208976,0.00567097870937304
"ENSG00000166275",5.91444952795282,-4.32207876412103,1.15181950855271,42.8122609659276,1.13188554349307e-08,1.27491471671629e-06
"ENSG00000166803",3.07777421234136,-0.347822581224157,1.35509462860938,15.2756827274957,0.00416229508254309,0.0412566688581671
"ENSG00000166822",1.86694148481046,-1.75220093706312,1.59052373842266,17.7052785165858,0.00140896498970188,0.0202989258400073
"ENSG00000167193",13.7426257757829,-2.76728601326437,1.06120379337079,16.6736006955147,0.00223651432638476,0.0279903156605124
"ENSG00000167244",31.4569150451883,5.78304351450211,1.44191806831779,18.2746130675792,0.00109053792124755,0.0175477465509832
"ENSG00000167526",25.7025665284075,2.19115128357172,0.750144536913726,18.571269609991,0.000953962149998817,0.016416098664563
"ENSG00000168461",6.23545340666317,-2.18214840139373,1.24493678175994,18.796620887676,0.000861645083460766,0.01556795755915
"ENSG00000168672",1.60684508180013,-4.52613749556985,2.16481045870961,15.0987143356905,0.0045007957128021,0.0420532518325233
"ENSG00000168904",5.16427148852601,0.769125363835478,1.07753185941843,22.0865687557784,0.000192622703533932,0.00582096413850102
"ENSG00000169213",7.89058140626293,-1.99762807623689,1.26476210814135,30.4645190519351,3.93634104454135e-06,0.000286889797305102
"ENSG00000169756",13.1635629411936,-4.2099860317707,1.11806839410107,16.1380887773938,0.00283935748610673,0.0331883389177947
"ENSG00000170421",19.9764270439631,5.44399378448639,0.942837994084181,58.3644812642923,6.39831181491788e-12,1.32125138978054e-09
"ENSG00000170542",6.35284432460369,-1.33345004397956,0.88885224154741,15.701034191631,0.00344772319389262,0.0371454698889822
"ENSG00000171109",30.978490695039,0.444664073794007,0.536343166646608,20.1354743057162,0.000469565462118979,0.0105780292284621
"ENSG00000171345",10.3783919764707,2.16416585886825,1.34794184345098,30.7052382353687,3.51584366683921e-06,0.000272258143950861
"ENSG00000173281",2.19095565995271,-0.827582477920914,1.68234459367013,18.9457802173218,0.000805457527587234,0.01556795755915
"ENSG00000174574",20.4506111514045,-2.63624392293793,0.996726942473682,14.918971913176,0.00487225920765289,0.0440794766818599
"ENSG00000175782",3.34387915001481,0.491506258794818,1.06697712984025,25.0408305799453,4.93676847285604e-05,0.00191145504308395
"ENSG00000177697",4.75942314128997,4.44550152023291,1.39065010785857,26.2046143062915,2.87760031741778e-05,0.00127333814045737
"ENSG00000180304",1.98426056258446,-2.00787083350522,1.53990625579729,16.9419857127953,0.00198376423089642,0.0261477008731986
"ENSG00000180979",4.62696954308783,-1.76413825829003,1.42706953202851,19.7443872625353,0.000560890339679903,0.0121919847519895
"ENSG00000182378",2.23937913930881,-2.61101461921366,1.60746320020435,18.2072505973702,0.00112414672387142,0.017856638344573
"ENSG00000183287",4.63894471750872,2.05012258834483,1.570792530448,35.6951769807353,3.34307865274693e-07,2.95862460768104e-05
"ENSG00000184787",16.4064636560431,-5.74086917197504,1.21855379936375,29.3363019897959,6.67914253293041e-06,0.000457312966333337
"ENSG00000185155",7.65263818837188,-7.00607001510307,1.39171239761144,113.65183422929,1.21043172365998e-23,1.49972490561472e-20
