"Intercept","Replicate_2_vs_1","Replicate_3_vs_1","spline1","spline2","spline3","spline4","Gene"
NA,NA,NA,NA,NA,NA,NA,"ENSG00000196169"
NA,NA,NA,NA,NA,NA,NA,"ENSG00000196171"
-3.20626708700015,0.805547971630105,0.0859973201528134,1.72708220947911,-1.56782666874895,2.03541517777301,0.519209016459402,"ENSG00000196172"
-3.24937210035995,-0.453700368607506,0.785387002720956,-0.277523036303755,-1.30161631477237,5.24668135438354,-1.44958306369619,"ENSG00000196177"
-3.32399133262065,1.20683232339672,0.725970827640805,-0.612982485333446,-1.54112971807238,5.95051196829151,-2.6585793499267,"ENSG00000196182"
-2.71207521271497,0.288717431232907,0.295110111694844,1.17308311088689,-1.21696599863046,-0.394349244410354,1.46812190458649,"ENSG00000196184"
-1.40990669902686,-0.314589553452534,0.261454728429491,0.33863030778918,-1.94836461788372,-3.05744695919449,1.48022696487831,"ENSG00000196187"
-2.54263191809254,0.606368205269239,0.295109124589752,0.619316587110094,-1.37780413345366,-0.500363490227733,1.08421058872206,"ENSG00000196188"
NA,NA,NA,NA,NA,NA,NA,"ENSG00000196189"
NA,NA,NA,NA,NA,NA,NA,"ENSG00000196196"
-3.33847347294561,-0.237006256515451,0.996458490642996,6.74459233124253,-1.3580192815507,3.96569101890193,-0.795531594318212,"ENSG00000196199"
2.33220450577996,-0.464479935115864,-0.141927950108024,0.337031865138706,-3.20457695989365,-1.09403564399608,-1.23327795311379,"ENSG00000196208"
-2.1904577298608,-0.266829999566431,0.0311327949008174,1.03863065575705,-0.893241404580955,-0.312864547695655,1.06543196396574,"ENSG00000196209"
0.711851041258789,1.20480522749807,0.657291491398464,0.531716121087489,-4.68894148364109,3.07597912870032,-1.06646482837575,"ENSG00000196214"
-2.77774369737554,0.727219693092078,0.308407600528115,2.90171840026913,-1.5040064620987,-1.41498106499294,2.04081281122482,"ENSG00000196218"
-1.24459689317213,0.735991043668999,0.271941398985406,-0.717611691297974,-1.21297545477481,-1.94235076305056,0.0918270401844117,"ENSG00000196220"
NA,NA,NA,NA,NA,NA,NA,"ENSG00000196224"
0.64584364473593,0.219887493512555,-0.762809375349907,0.506680712840669,-4.19568399413307,-1.18507876099118,-0.920696744826301,"ENSG00000196227"
NA,NA,NA,NA,NA,NA,NA,"ENSG00000196228"
-0.330824368419929,-0.570426595426718,0.596964684609681,-1.78528761054574,0.919419814836453,0.636743276474549,-1.90683012976273,"ENSG00000196230"
-0.278763493753231,0.380962919005063,0.225971855065744,-3.45403674860668,-2.15941131523924,-0.972472948263641,-0.868548811929875,"ENSG00000196233"
-2.66259343406091,-1.28431740978311,0.00460587385823282,0.161357148362067,3.04982904677461,5.28529331987553,1.65061344941901,"ENSG00000196235"
0.785735951195938,-0.713351928719889,0.0901378658288085,2.36644032190177,-3.25511421283283,-1.95461602135016,-1.69556848059939,"ENSG00000196236"
NA,NA,NA,NA,NA,NA,NA,"ENSG00000196240"
NA,NA,NA,NA,NA,NA,NA,"ENSG00000196242"
-2.92567861344411,1.62252960387778,0.776529814663564,4.68699831089584,-1.8042061721362,1.36840634167788,1.98337923770168,"ENSG00000196247"
NA,NA,NA,NA,NA,NA,NA,"ENSG00000196248"
NA,NA,NA,NA,NA,NA,NA,"ENSG00000196260"
1.78662656825405,0.119450042291158,0.136834379149156,0.0357295287704133,-1.07522975291784,0.589761056255238,-1.50158419938326,"ENSG00000196262"
-2.16501857932321,0.0707619673165805,-0.248786805022961,-0.990094183844163,-1.49120223406137,2.93600399059479,-0.932216965151123,"ENSG00000196263"
NA,NA,NA,NA,NA,NA,NA,"ENSG00000196266"
-0.952390355645052,0.5789784667051,0.720028259792543,-0.166704600808322,-2.69193800400853,-5.02278493143255,1.31551905570502,"ENSG00000196267"
-2.36667823549167,0.340732915920583,0.00657690103157111,2.14134658852801,-1.90183124757104,-1.0848609874249,1.54207888102433,"ENSG00000196268"
0.731492190792377,0.59506580146823,0.441731285458861,1.36819257020325,-3.33628896417696,-3.85257379255729,-0.43222044706459,"ENSG00000196275"
-1.10638093031312,0.632158208449604,0.383944143086705,0.615296790801339,-2.56831968981277,-4.1030627419139,1.61358478705954,"ENSG00000196277"
-2.42159165463798,-0.314594594035644,0.0065808999647481,1.10729993284794,-1.20949964877992,-0.351829767665752,1.4518437123575,"ENSG00000196284"
NA,NA,NA,NA,NA,NA,NA,"ENSG00000196289"
-2.42159165463798,-0.314594594035644,0.0065808999647481,1.10729993284794,-1.20949964877992,-0.351829767665752,1.4518437123575,"ENSG00000196290"
NA,NA,NA,NA,NA,NA,NA,"ENSG00000196296"
-0.867205135492974,-1.70704835270384,-2.50634904052827,5.75248219245128,-2.75522051353763,0.489823427750196,0.935751507216667,"ENSG00000196305"
-1.80615222648812,-0.43761897892583,0.623882561385737,-0.46623851967858,-3.08623086603071,3.01781401548578,-2.19723078005073,"ENSG00000196313"
-1.98171744144263,1.27660829950108,-0.341314378826852,0.120876872536145,-1.71180824557765,0.545161603252065,-0.29598644629252,"ENSG00000196323"
NA,NA,NA,NA,NA,NA,NA,"ENSG00000196329"
NA,NA,NA,NA,NA,NA,NA,"ENSG00000196335"
NA,NA,NA,NA,NA,NA,NA,"ENSG00000196337"
-1.27253998795112,-0.727803108607457,-1.0913385748728,1.05416487726931,-0.270702461810463,-0.919251233761944,0.978723541365239,"ENSG00000196338"
NA,NA,NA,NA,NA,NA,NA,"ENSG00000196341"
NA,NA,NA,NA,NA,NA,NA,"ENSG00000196344"
-2.42159165463798,-0.314594594035644,0.0065808999647481,1.10729993284794,-1.20949964877992,-0.351829767665752,1.4518437123575,"ENSG00000196345"
NA,NA,NA,NA,NA,NA,NA,"ENSG00000196350"
NA,NA,NA,NA,NA,NA,NA,"ENSG00000196352"
NA,NA,NA,NA,NA,NA,NA,"ENSG00000196353"
NA,NA,NA,NA,NA,NA,NA,"ENSG00000196357"
NA,NA,NA,NA,NA,NA,NA,"ENSG00000196358"
NA,NA,NA,NA,NA,NA,NA,"ENSG00000196361"
1.85245647530315,1.71658802955337,1.0045659204833,-5.83542411682997,-3.91846933082483,-3.53250137532645,-4.83968028619321,"ENSG00000196363"
-11.4446362994304,-0.0617645229625126,-1.31983308128349,11.4358685300315,4.65331754553476,-0.185754420552316,-30,"ENSG00000196365"
-0.0105130962834253,-0.295592057529941,0.238354251541804,1.92394837512081,0.447956195450231,-2.08140099454226,-1.20338346401546,"ENSG00000196367"
-2.18513275983943,-0.543097275965781,-0.546468070894298,-0.229764112812983,-1.40279569469566,2.31699014670117,-0.406748822631526,"ENSG00000196368"
-2.82433455843731,0.570928661972032,0.904298963817786,2.3766237175646,-1.11857046463933,4.39255673153358,-0.377346895202786,"ENSG00000196369"
-1.37653642533918,0.753948613309991,0.57754210800768,4.75887762544696,-3.28038459997028,-5.27182746207716,2.19503967516288,"ENSG00000196371"
NA,NA,NA,NA,NA,NA,NA,"ENSG00000196372"
0.221707841770402,-2.32495675028782,-1.72418229135023,0.382293285443913,-1.75934050993423,1.27145524675632,-0.083336566557165,"ENSG00000196376"
-2.13832542473159,0.201537095516011,1.2502126758146,-0.221718108895222,-0.73262870483283,4.42451360667505,0.292439109839569,"ENSG00000196378"
NA,NA,NA,NA,NA,NA,NA,"ENSG00000196383"
-2.74861292015853,-0.00799596000969075,0.58364700921056,1.74717041042079,-1.38232427728478,-0.646595859586395,1.74212360506023,"ENSG00000196387"
NA,NA,NA,NA,NA,NA,NA,"ENSG00000196388"
-1.29672223497389,0.0399863087895129,0.044640976104171,0.381092259923413,-1.32602662601601,-2.74629910928068,1.02692793099011,"ENSG00000196391"
-3.1636533867548,-0.669457520390517,1.38448879056104,1.20292532936121,0.956352516525172,5.62471037955639,-1.8977919108718,"ENSG00000196396"
0.565682920304867,-2.42465230694614,-0.220902389034476,1.34966821062987,-0.278740151733589,-2.80789686811873,-0.846938323244194,"ENSG00000196405"
NA,NA,NA,NA,NA,NA,NA,"ENSG00000196406"
NA,NA,NA,NA,NA,NA,NA,"ENSG00000196407"
NA,NA,NA,NA,NA,NA,NA,"ENSG00000196408"
-0.0506777883841474,-2.44882829409075,-2.26261357290489,0.703892933383992,-2.45031129494951,1.41936576603508,-0.742267224741368,"ENSG00000196411"
NA,NA,NA,NA,NA,NA,NA,"ENSG00000196415"
-2.14128999352692,0.0166505089038511,0.0428778979737295,3.33845778001952,-2.2709939580058,1.77964549771816,0.614360348429383,"ENSG00000196417"
-0.905279425371962,0.510838760785258,0.861946931061497,1.59665735512137,-3.36441234245723,-0.792634516673684,-1.18896950954107,"ENSG00000196418"
0.211709216621641,-2.22215941939282,0.235650164469025,4.79817535117642,-3.92099738288488,-1.76653126031765,0.369409395971601,"ENSG00000196419"
NA,NA,NA,NA,NA,NA,NA,"ENSG00000196420"
-2.78421194204147,-0.5747776654331,0.330159084634099,1.04731893284304,-1.42385223308691,2.11050524742697,0.326426876037697,"ENSG00000196421"
NA,NA,NA,NA,NA,NA,NA,"ENSG00000196422"
NA,NA,NA,NA,NA,NA,NA,"ENSG00000196427"
-0.323986921341718,0.793817600554314,0.973006478473589,-0.382265984124006,-4.02459165462214,-2.4012057049807,-1.39673465654553,"ENSG00000196428"
NA,NA,NA,NA,NA,NA,NA,"ENSG00000196431"
NA,NA,NA,NA,NA,NA,NA,"ENSG00000196433"
-2.99489438787475,-0.00764143812576733,0.936650196958336,2.03546701719883,-1.5340262899929,0.0650186172567603,1.47925547338214,"ENSG00000196436"
